radius area area area 
 217.499 2024 5569 3748 
 217.499 2371 5385 3582 
 218.497 150 5255 3319 
 217.997 2184 5139 3176 
 219.995 127 5196 3089 
 218.997 141 4810 3017 
 220.995 2248 5093 2841 
 221.494 163 4897 2885 
 219.494 111 5095 2761 
 217.499 2344 5059 2799 
 217.997 2553 5032 2728 
 218.497 2587 4944 2639 
 216.492 2584 4959 2707 
 218.997 2479 4797 2515 
 217.997 2591 4786 2514 
 219.494 141 4842 2424 
 220.995 2213 4800 2457 
 216.99 2462 4636 2213 
 218.497 2527 4479 2239 
 218.497 2469 4605 2109 
 218.497 120 4582 2117 
 220.497 114 4594 2064 
 219.494 127 4568 2058 
 216.99 2601 4583 1001 
 218.497 2895 4549 1848 
 218.497 144 4754 1472 
 217.997 322 4732 2126 
 219.494 2783 4645 2125 
 216.492 2704 4552 2014 
 219.494 136 4574 1061 
 216.99 304 4496 808 
 218.497 2724 4564 2020 
 216.99 2723 4705 1400 
 221.494 113 4623 2025 
 216.99 191 4432 903 
 219.494 2789 4217 768 
 219.494 2243 4238 849 
 220.497 2447 4163 1087 
 219.494 2670 4306 766 
 217.499 2542 4197 600 
 219.995 2409 4500 1036 
 219.494 2661 4601 729 
 218.997 246 4236 894 
 218.497 2483 4497 1872 
 218.497 2828 4362 2159 
 223.485 2530 4489 1350 
 219.995 2635 4714 1029 
 217.997 281 4502 2232 
 216.492 2545 4281 1355 
 221.494 2493 4544 1365 
 220.995 2390 4505 1264 
 218.997 2371 4124 818 
 219.995 1971 4316 756 
 218.997 4124 1018 
 220.497 2047 4160 1681 
 217.997 2411 4401 1262 
 220.497 159 4332 2158 
 216.492 2227 4245 1505 
 217.997 2041 4311 2199 
 217.997 2162 4379 1168 
 216.99 214 4229 901 
 217.499 1962 4123 927 
 1616 4092 377 
 216.492 1969 3941 1159 
 215.49 2048 4257 1901 
 218.497 2690 4345 1499 
 219.494 2364 4309 2224 
 217.499 2307 4259 2087 
 220.497 117 4627 1806 
 221.988 2624 4539 2481 
 217.997 2581 4414 2401 
