radius area area area 
 217.997 185 4807 2798 
 218.997 2619 4732 1994 
 218.997 396 4861 2889 
 218.997 140 4742 2887 
 217.997 1952 4909 2900 
 220.497 117 4865 2683 
 222.997 159 4607 2642 
 221.988 126 4601 2498 
 217.997 202 4480 2460 
 225.999 164 4584 2397 
 219.494 13342 5331 2910 
 224.488 2088 5484 3225 
 222.492 1784 5487 3401 
 224.488 1921 5584 3450 
 219.494 119 5647 3506 
 218.497 2079 5653 3470 
 215.974 113 5579 3506 
 220.995 2205 5476 3529 
 217.997 116 5638 3542 
 216.99 122 5896 3594 
 217.499 2072 5875 3902 
 219.494 2206 5770 3777 
 217.997 132 5789 
 219.494 1988 5842 3779 
 219.494 1886 5999 3909 
 219.494 2135 5935 3986 
 224.488 1988 5869 3952 
 216.99 2213 5981 3820 
 218.997 2217 5893 3853 
 219.494 2156 5914 3788 
 215.974 137 5869 3805 
 218.497 123 5778 3864 
 17725 5905 
 218.997 1944 6033 3793 
 218.497 2081 6120 3988 
 219.995 2420 6075 4050 
 219.995 1176 6007 4007 
 217.997 2540 6006 3870 
 218.497 2386 5797 3882 
 219.995 2526 5817 3723 
 221.988 2660 5673 3763 
 221.988 5772 3705 
 219.494 2473 5842 3755 
 219.995 2102 6255 3939 
 221.494 119 4073 
 219.995 2207 6258 4384 
 219.995 2492 6088 4247 
 222.492 2864 5887 3979 
 218.497 2636 5676 3728 
 217.499 2218 5321 3479 
 217.499 2582 5261 3315 
 218.497 148 5066 3072 
 217.997 130 4960 3025 
 219.995 136 5136 2980 
 218.997 189 4722 2897 
 221.494 2315 4802 2747 
 221.494 179 4799 2785 
 219.995 122 5001 2658 
 217.499 2368 4995 2688 
 217.997 2615 4928 2650 
 217.997 2658 4885 2601 
 216.492 2866 4900 2648 
 218.997 2573 4764 2425 
 217.997 2714 4738 2466 
 219.494 163 4810 2381 
 220.995 2399 4785 2410 
 216.99 118 4594 2181 
 218.997 2573 4399 2160 
 218.497 2410 4537 2052 
 218.497 119 4538 2058 
 220.497 116 4566 2013 
 219.494 127 4519 2001 
 216.99 2465 4509 845 
 2656 4516 1791 
 218.497 267 4705 1437 
 217.997 367 4660 2079 
 220.995 2491 4640 
 217.499 2375 4511 1955 
 218.997 142 4563 1046 
 216.99 317 4433 763 
 218.997 2419 4486 1243 
 217.499 122 4643 1355 
 221.988 120 4509 1092 
 216.99 192 4328 825 
 217.499 2426 4209 407 
 219.494 1926 4142 624 
 220.497 2217 4065 909 
 219.494 2415 4178 734 
 217.499 2344 4092 554 
 219.995 2250 4361 970 
 219.494 2448 4479 675 
 218.997 245 4139 745 
 218.997 2297 4410 1740 
 217.997 2690 4243 973 
 224.488 2400 4354 1234 
 219.995 2499 4514 982 
 217.997 282 4304 2020 
 216.492 2481 4108 1260 
 221.494 2386 4416 1269 
 220.995 2408 4402 1178 
 218.997 2436 3987 765 
 219.995 2077 4187 696 
 117 3993 942 
 220.497 2167 4183 659 
 217.997 2585 4226 1128 
 220.995 164 4113 1641 
 216.492 2357 4090 1378 
 217.997 2245 4172 2024 
 217.997 2307 4205 1064 
 216.99 231 4002 758 
 217.997 2178 4113 869 
 1562 3957 358 
 216.492 2141 4029 1086 
 215.974 2307 4158 715 
 218.497 2811 4234 1400 
 219.494 2465 4282 2148 
 217.499 2361 4355 1667 
 220.497 124 4592 1751 
 222.492 2635 4455 2417 
 217.997 2701 4368 2342 
 220.497 2384 4121 2079 
 221.988 2268 4571 2074 
 218.497 155 4514 2206 
 215.974 122 4500 2222 
 217.997 2245 4227 2153 
 219.995 2265 4289 2163 
 216.492 180 4617 2162 
 218.497 128 4364 2177 
 217.997 114 4446 2278 
 218.497 122 4507 2405 
 219.494 1904 4596 2440 
 215.974 2358 4625 2415 
