radius area area area 
 219.494 2558 4201 728 
 217.499 2489 4066 533 
 219.995 2413 4377 950 
 218.997 2542 4470 670 
 218.997 271 4276 746 
 218.997 2234 4418 1744 
 218.497 2620 4208 977 
 224.488 2311 4377 1120 
 219.995 2424 4495 974 
 217.997 291 4280 817 
 216.492 2415 4111 1258 
 221.494 2321 4398 1265 
 220.497 2269 4343 1179 
 218.997 2324 3981 759 
 219.995 1895 4171 674 
 219.494 120 3993 903 
 220.497 1918 4196 1557 
 217.997 2336 4206 1158 
 220.497 165 4083 1623 
 216.99 2182 4058 1360 
 217.997 2070 4135 1990 
 217.997 2186 4224 1045 
 216.99 237 4000 762 
 217.997 2025 4112 860 
 219.494 1575 3957 348 
 216.492 2060 3859 1090 
 215.49 2141 4133 724 
 219.494 2756 4240 1329 
 219.494 2430 4217 2143 
 217.499 2380 4329 1980 
 220.995 127 4573 1724 
 222.492 2657 4449 2429 
 217.997 2750 4387 2350 
 220.497 2478 4131 2079 
 221.988 2356 4590 1250 
 218.497 159 4508 2212 
 216.492 126 4510 2224 
 217.997 2444 4270 2119 
 219.995 2418 4281 2182 
 216.492 207 4606 2143 
 218.497 131 4332 2182 
 217.997 116 4477 2290 
 218.497 125 4505 2387 
 219.494 2057 4549 2443 
 215.974 2456 4579 2395 
 216.99 2376 4461 2302 
 219.995 2118 4290 2255 
 219.494 2324 4185 1794 
 216.492 2246 4294 2152 
 218.497 2338 4565 2263 
 220.497 2208 4416 2363 
 219.995 4677 2490 
 219.494 165 4630 2545 
 220.995 158 4611 2591 
 217.997 2514 4542 2565 
 217.499 129 4570 2586 
 216.99 120 4696 1558 
 219.494 138 4752 2837 
 423.497 124 4665 2830 
 218.997 134 4692 2800 
 222.492 212 4743 2813 
 221.494 179 4689 2688 
 217.997 194 4790 1364 
 218.997 2532 4730 1983 
 218.997 398 4849 2863 
 218.997 139 4681 2865 
 1799 4888 2866 
 220.497 113 4873 2668 
 223.485 161 4617 2628 
 221.988 125 4579 2498 
 217.997 205 4491 2440 
 225.999 166 4564 2390 
 219.494 8267 5329 2910 
 224.488 2041 5463 3210 
 222.492 129 5488 3381 
 223.986 1888 5565 3456 
