radius area area area 
 218.497 300 4137 1598 
 220.995 368 4314 2384 
 218.497 137 4262 2733 
 218.497 2073 4217 2686 
 219.494 1897 4276 2460 
 223.485 152 4092 2422 
 224.975 1964 4008 2344 
 218.497 205 3960 2337 
 220.995 2132 3938 2178 
 222.492 1617 4705 2743 
 221.494 2217 4996 3051 
 219.494 1666 5012 3101 
 219.995 1986 5092 3318 
 220.995 135 5114 3367 
 216.99 129 5135 3360 
 216.99 113 5130 3330 
 218.997 2164 4985 3366 
 217.997 126 5085 3326 
 217.997 121 5415 3403 
 216.99 1983 5462 3715 
 218.497 2332 5315 3680 
 217.997 124 5297 3568 
 219.494 1987 5477 3609 
 218.997 2086 5594 3762 
 218.997 2130 5506 3772 
 224.975 2101 5386 3722 
 218.997 147 5368 3621 
 219.494 2340 5377 3665 
 218.997 2066 5458 3621 
 215.974 125 5439 3621 
 222.997 127 5368 3655 
 970 5286 3678 
 219.494 2041 5433 3675 
 218.497 2192 5719 3804 
 217.499 2620 5651 3881 
 1221 5635 3911 
 220.497 2436 5500 3729 
 216.492 2413 5401 3694 
 219.995 2567 5303 3527 
 220.497 2635 5274 3568 
 219.995 2453 5240 3568 
 222.997 2381 5308 3497 
 219.995 2146 5544 3670 
 220.995 117 5668 3976 
 221.494 128 5849 4223 
 217.997 2581 5517 4174 
 217.997 121 5313 3936 
 218.997 2428 5124 3542 
 217.499 2133 4806 3302 
 218.497 2216 4787 3116 
 218.997 2098 4540 2989 
 219.995 147 4576 2889 
 222.997 135 4526 2868 
 220.497 208 4247 2807 
 219.494 2255 4250 2574 
 218.497 173 4202 1251 
 216.99 2359 4330 2505 
 218.497 4175 2512 
 217.997 2387 4201 2487 
 218.497 2498 4182 2494 
 217.499 2554 4165 2514 
 218.497 2502 4096 2300 
 217.997 2677 4027 2327 
 219.494 2022 4022 747 
 219.995 2436 4062 1336 
 216.99 112 3870 2133 
 218.497 2392 3746 2077 
 217.499 1285 3755 1938 
 218.997 2602 3802 1904 
 218.497 2987 3755 1908 
 219.494 125 3749 1872 
 218.497 2447 3755 810 
 218.997 2725 3755 1068 
 218.497 2190 3922 1054 
 217.997 383 3896 1014 
 219.494 2639 3903 1968 
 229.486 2404 3795 538 
 218.497 146 3774 835 
 216.99 307 3625 541 
 219.995 153 3740 878 
 1560 3828 990 
 217.499 113 3803 921 
 216.492 206 3603 705 
 217.499 2459 3566 549 
 219.995 2140 3492 513 
 220.497 2400 3598 627 
 216.99 3523 554 
 217.499 2444 3451 398 
 220.497 2460 3531 689 
 218.997 2616 3614 539 
 217.997 281 3547 609 
 217.499 2546 3652 1182 
 218.497 2565 3655 668 
 220.497 2618 3632 1025 
 219.995 1906 3684 661 
 218.497 290 3612 657 
 216.492 2518 3573 989 
 217.499 1242 3585 956 
 220.497 2712 3543 890 
 221.494 2239 3469 635 
 219.995 2254 3309 571 
 218.497 2299 3343 787 
 219.995 2302 3494 391 
 217.997 116 3297 999 
 219.494 156 3456 924 
 216.99 2229 3540 990 
 217.499 2235 3633 922 
 218.497 2226 3471 905 
 228.475 217 3442 626 
 216.99 239 3376 560 
 217.997 2023 3392 884 
 215.974 2049 3603 480 
 217.997 2318 3635 1197 
 218.997 2261 3693 2040 
 216.99 2079 3652 1001 
 224.975 112 3761 1440 
 222.492 2734 4036 1393 
 217.499 2665 3872 2276 
 220.995 2194 3650 1092 
 220.995 2430 3790 1062 
 218.497 161 3936 1997 
 215.974 112 3827 2085 
 217.997 126 3799 933 
 219.995 2146 3749 1184 
 216.492 211 3777 1945 
 218.497 120 3813 1226 
 217.997 118 3946 2144 
 218.497 125 4036 2254 
 219.494 1239 4026 2335 
 216.492 2286 3919 2283 
 216.492 2162 3696 2176 
 220.497 2044 3743 2076 
 217.997 2055 3721 1489 
 216.492 2032 3674 2048 
 218.497 2277 3819 1307 
 217.499 2229 3849 1861 
 217.997 2490 3976 2261 
 146 4006 2359 
 217.499 2368 4072 2484 
 217.997 154 4040 2398 
 219.494 116 4000 2495 
 1488 4123 2464 
 218.497 127 4198 1712 
 421.995 127 4296 2747 
 216.99 112 4055 2555 
 221.494 141 3974 2472 
 217.499 2297 4017 2385 
 218.497 194 4084 1236 
 306 4141 1613 
 220.995 368 4309 2397 
 218.497 137 4261 2735 
 218.497 2412 4212 2700 
 218.997 2234 4290 2467 
 222.997 151 4143 2424 
 224.975 2310 4012 2335 
 218.497 207 3969 2315 
 220.995 2481 3954 2184 
 222.492 1900 4662 2749 
 221.494 2434 4989 3036 
 219.494 1908 5004 3117 
 220.497 2152 5083 3341 
 220.995 139 5129 3406 
 216.492 123 5123 3392 
 216.99 2140 5149 3316 
 218.997 2257 4950 3345 
 217.499 123 5080 3326 
 217.997 119 5406 3383 
 216.99 2126 5429 3707 
 217.997 2348 5286 3654 
 217.997 124 5300 3568 
 219.494 2037 5475 3602 
 218.997 2058 5596 3765 
 218.997 2001 5535 3729 
 225.494 2096 5411 3742 
 219.494 115 5365 3616 
 219.995 2282 5359 3661 
 218.997 1993 5480 3642 
 215.974 135 5455 3624 
 223.485 143 5362 3641 
 216.492 975 5275 3699 
 219.494 1903 5458 3682 
 218.497 2048 5731 3790 
 217.997 2480 5661 3880 
 219.995 123 5593 3902 
 220.497 2256 5521 3753 
 216.492 2186 5398 3695 
 219.995 2286 5288 3507 
 220.995 2401 5298 3553 
 219.995 2337 5238 3564 
 223.485 2308 5313 3490 
 219.995 2051 5532 3663 
 220.995 113 5679 3956 
 221.494 2109 5827 4199 
 218.497 2614 5525 4161 
 218.497 114 5341 3933 
 218.997 2544 5109 3554 
 217.499 2240 4806 3313 
 218.497 2402 4814 3134 
 218.997 2244 4536 3020 
 219.995 148 4600 2882 
 222.997 131 4520 2871 
 220.497 207 4237 2799 
 219.494 2470 4256 2584 
 218.497 2609 4226 1253 
 216.99 2596 4283 2505 
 218.497 119 4184 2526 
 217.499 2588 4189 2505 
 218.497 2661 4165 2490 
 217.499 2746 4165 2505 
 218.997 2704 4103 2295 
 217.997 2883 4026 2306 
 219.494 157 4021 754 
 219.995 2629 4058 1358 
 216.492 116 3892 2079 
 218.497 2564 3746 2056 
 217.499 1270 3761 1989 
 218.997 2697 3804 1302 
 218.997 3126 3755 1888 
 219.995 124 3751 1864 
 218.497 2495 3726 712 
 218.997 2808 3731 1037 
