radius area area area 
 219.995 2229 4465 2484 
 218.497 2487 4618 2599 
 219.494 159 4691 2601 
 217.997 147 4676 2684 
 217.997 2572 4561 2635 
 217.997 121 4642 2674 
 216.99 118 4845 1632 
 219.995 131 4801 2935 
 423.995 175 4761 2930 
 218.997 132 4756 2916 
 221.988 197 4860 2961 
 221.494 178 4837 2794 
 217.997 186 4869 2917 
 219.494 2702 4806 2935 
 218.497 384 4911 2969 
 218.997 126 4779 2967 
 217.997 2052 4981 2961 
 220.497 113 4922 2727 
 222.997 148 4633 2724 
 221.494 132 4637 2553 
 218.497 203 4529 2508 
 225.999 162 4650 2453 
 219.494 116 5380 2985 
 224.488 2071 5511 3276 
 223.485 1811 5514 3460 
 224.488 2030 5593 3491 
 219.494 114 5661 3560 
 217.997 2175 5692 3509 
 215.974 12999 5617 3564 
 220.497 2286 5556 3611 
 217.997 114 5716 3653 
 216.99 134 5942 3668 
 217.499 2066 5893 3956 
 218.997 2265 5799 3850 
 217.997 124 5860 3798 
 219.494 2061 5897 3819 
 219.494 1928 6006 3951 
 219.494 2270 5953 4024 
 224.975 2086 5908 3971 
 216.99 2229 5989 3879 
 218.997 2192 5932 3879 
 219.494 2193 5925 3814 
 215.974 125 5890 3845 
 218.497 2190 5839 3891 
 216.99 17795 5939 3898 
 218.997 1879 6072 3871 
 218.497 2071 6173 4031 
 217.997 2428 6156 4075 
 219.995 1142 4059 
 217.997 2542 6051 3914 
 217.997 2407 5856 3927 
 219.995 2500 5888 3769 
 221.494 2629 5725 3827 
 221.494 2627 5981 3751 
 219.494 2476 5881 3810 
 219.494 2139 6286 3999 
 221.494 115 6507 4194 
 219.995 2256 6507 4612 
 219.494 6334 4576 
 219.995 115 6167 4290 
 217.997 2693 5905 4059 
 217.499 2302 5545 3697 
 216.99 2650 5358 3526 
 218.497 155 5396 3298 
 218.497 134 5093 3154 
 219.995 132 5199 3071 
 218.997 189 4800 3001 
 220.995 2438 5072 2832 
 221.494 163 4872 2865 
 219.494 118 5090 2757 
 217.499 2463 5038 2764 
 217.997 2652 5010 2729 
 217.997 2652 4910 2651 
 216.492 2850 4950 2707 
 2559 4792 2466 
 217.997 2712 4766 2530 
 219.494 150 4827 2401 
 220.497 2384 4806 2459 
 216.99 111 4627 2228 
 218.497 2611 4479 2224 
 218.497 2502 4620 2102 
 218.497 129 4581 2098 
 220.497 114 4608 2066 
 219.494 125 4561 2041 
 2542 4566 877 
 218.497 2762 4583 1863 
 218.497 264 4758 1465 
 217.997 357 4679 2128 
 219.494 2492 4663 2122 
 217.499 2324 4541 1994 
 218.997 139 4601 1077 
 216.99 300 4503 805 
 218.497 2348 4550 1288 
 216.99 2309 4668 1397 
 221.988 2250 4559 1148 
 216.99 190 4432 874 
 217.997 2334 4223 749 
 219.494 1855 4294 826 
 220.497 2151 4150 958 
 219.494 2322 4246 762 
 217.499 2262 4175 585 
 219.995 2191 4464 1023 
 218.997 2401 4557 717 
 218.997 245 4191 781 
 218.497 2265 4505 1828 
 218.497 2695 4337 1016 
 223.986 2359 4460 1313 
 219.995 2476 4672 1021 
 217.997 277 4442 2176 
 216.492 2474 4239 1330 
 221.494 2424 4508 1335 
 2351 4459 1244 
 218.997 2418 4070 800 
 219.995 2006 4266 736 
 117 4094 985 
 220.497 2149 4300 1644 
 217.997 2517 4335 1220 
 220.497 160 4250 1754 
 216.492 2346 4231 1464 
 217.997 2252 4277 2155 
 217.997 2332 4348 2000 
 216.99 215 4140 854 
 217.499 2182 4047 903 
 219.995 1614 4005 370 
 216.492 2215 3928 1150 
 215.49 2299 4218 1862 
 218.497 2885 4290 1470 
 219.494 2555 4238 2224 
 217.499 2510 4198 1721 
 220.497 114 4602 1789 
 221.988 2689 4512 2465 
 217.997 2718 4403 2400 
 220.497 2427 4196 2123 
 221.988 2324 4634 2151 
 218.497 161 4550 2240 
 215.974 122 4562 2264 
 217.997 2328 4288 2202 
 219.995 122 4340 2225 
 216.492 191 4639 2228 
 217.997 124 4369 2230 
 217.997 111 4513 2310 
 217.997 118 4532 2448 
 218.997 113 4600 2483 
 215.974 2419 4655 2459 
 216.492 2198 4542 2360 
 219.995 2040 4321 2319 
 219.494 2246 4271 1836 
 216.492 2201 4326 2254 
 218.497 2420 4440 1773 
 220.497 2170 4492 2333 
 218.497 2518 4631 2585 
 219.494 158 4704 2584 
 217.997 148 4686 2715 
 217.997 2541 4567 2666 
 217.499 114 4622 2675 
 112 4969 2812 
 219.494 123 4790 2911 
 423.995 177 4758 2966 
 218.997 123 4754 2939 
 222.492 144 4840 2969 
 221.988 173 4879 2813 
 217.997 185 4871 2894 
 218.997 2597 4846 2942 
 218.497 388 4913 2964 
 218.997 130 4787 2961 
 218.497 2009 4999 2981 
 220.497 112 4910 2731 
 223.485 157 4684 2718 
 221.988 137 4639 2561 
 218.497 203 4539 2502 
 223.485 165 4645 2438 
 219.494 111 5366 2987 
 224.488 2354 5545 3274 
 223.485 2052 5517 3464 
 224.488 2284 5618 3503 
 219.494 117 5678 3571 
 217.997 120 5687 3516 
 215.974 12391 5617 3546 
 220.497 2499 5554 3596 
 217.997 1099 5705 3669 
 216.99 132 5942 3650 
 217.499 2187 5894 3973 
 218.997 2373 5797 3833 
 217.997 133 5843 3818 
 219.494 2185 5884 3844 
 219.494 2054 6004 3954 
 219.494 2249 5959 4029 
 224.975 2146 5901 3976 
 216.99 2309 5995 3870 
 218.997 2307 5925 3893 
 219.494 2236 5946 3817 
 215.974 121 5900 3855 
 218.497 2175 5842 3903 
 17785 5910 3897 
 218.997 1886 6090 3868 
 218.497 2012 6166 4037 
 217.997 2298 6104 4079 
 219.995 2186 6027 4064 
