radius area area area 
 222.492 2558 4474 646 
 218.997 2670 4424 1015 
 219.995 2534 4641 1695 
 219.995 294 4380 1369 
 219.494 143 4461 1192 
 228.993 2369 4521 1131 
 217.499 2412 4506 1215 
 220.995 2409 4299 606 
 227.995 2250 4220 981 
 220.995 2182 4202 949 
 218.497 2151 4335 1147 
 220.995 114 4126 1144 
 218.497 2444 4531 1802 
 219.995 1834 4436 1128 
 218.497 2073 4394 2202 
 217.997 2238 4300 1054 
 262.998 117 4390 751 
 216.99 230 4130 762 
 216.99 2010 4013 457 
 221.494 1946 4034 1071 
 217.499 2019 4351 1558 
 216.99 1989 4346 1331 
 219.494 2611 4673 2317 
 218.997 2533 4371 2389 
 220.497 2664 4450 1216 
 226.997 2486 4328 2169 
 217.997 122 4301 1357 
 218.497 133 4611 1539 
 219.494 2818 4652 2441 
 222.997 2772 4467 2540 
 218.497 2563 4269 2361 
 217.499 2159 4233 2168 
 220.497 2428 4386 2235 
 220.995 180 4711 2199 
 220.497 2362 4431 2338 
 217.499 129 4369 2186 
 217.997 2252 4512 2199 
 220.497 209 4612 2215 
 217.499 127 4367 2249 
 220.497 115 4503 2314 
 217.499 2082 4766 2388 
 219.995 141 4576 2526 
 220.497 2085 4456 2528 
 216.492 2406 4615 2469 
 216.99 2084 4404 2405 
 220.497 155 4407 1473 
 229.486 1987 4414 2332 
 218.997 2289 4469 2335 
 220.995 2309 4488 2470 
 217.499 2079 4572 2591 
 229.991 148 4702 2650 
 223.485 2336 4762 2734 
 217.997 185 4610 2689 
 217.997 2465 4615 2701 
 218.497 2422 4793 2784 
 218.497 126 4846 2994 
 219.995 118 5033 3065 
 432.489 2425 4780 2951 
 218.997 136 4846 2996 
 220.995 2317 4895 2901 
 217.997 186 4881 2942 
 219.494 300 4886 1976 
 219.494 362 4975 3024 
 121 4928 3021 
 238.981 131 4831 2993 
 220.995 2021 5009 2916 
 218.497 113 4909 2743 
 221.494 162 4578 2609 
 220.995 195 4609 2587 
 216.99 199 4553 2486 
 220.995 173 4768 2601 
 229.991 1872 5406 3139 
 220.497 2034 5541 3437 
 218.497 2123 5652 3478 
 221.494 2138 5649 3568 
 219.494 122 5704 3525 
 219.494 2004 5631 3462 
 217.499 1877 5632 3610 
 218.997 124 5614 3569 
 220.995 115 5666 3717 
 225.494 128 5901 3775 
 218.997 2304 5849 3914 
 220.497 111 5787 3835 
 219.995 2120 5865 3868 
 220.497 2212 6054 3975 
 220.497 2054 6109 4032 
 219.995 1906 5965 4030 
 220.995 127 5916 3940 
 221.494 113 6016 3858 
 239.993 2157 6022 3867 
 221.988 2135 6032 3879 
 230.997 2125 5989 3872 
 221.494 113 5907 3834 
 218.997 2250 5783 3888 
 229.991 2102 5944 3923 
 221.494 2080 6148 3952 
 220.995 129 6090 4064 
 218.497 2443 6153 4112 
 220.497 2406 6050 3988 
 218.497 2571 6058 3895 
 216.492 2299 5891 3785 
 220.497 2344 5784 3812 
 218.997 2539 5946 3796 
 219.995 2341 5813 3767 
 222.997 2553 6147 3856 
 219.995 113 6215 4195 
 220.995 529 6562 4420 
 225.494 2520 6443 4760 
 219.995 2586 6367 4488 
 218.997 2723 5976 4149 
 224.975 2580 5606 3871 
 223.986 2245 5562 3540 
 219.494 2355 5430 3395 
 218.497 142 5336 3159 
 218.497 2589 5436 3155 
 219.995 121 5116 3128 
 219.494 2265 5022 2874 
 223.485 158 5079 2851 
 220.497 165 5141 2848 
 218.997 113 5040 2777 
 231.991 2377 5006 2737 
 219.995 2525 4949 2604 
 219.494 2812 4895 2644 
 216.99 2740 4930 2555 
 220.497 2572 4785 2412 
 217.997 2674 4835 2531 
 219.995 2147 4839 2418 
 219.995 2402 4743 2331 
 217.997 2737 4636 2221 
 221.494 2495 4508 2269 
 221.988 2411 4615 1263 
 218.997 2751 4682 2067 
 218.497 125 4630 2048 
 219.494 2643 4542 727 
 222.492 2484 4553 1401 
 245.991 2603 4553 2011 
 218.997 360 4759 2135 
 295.995 2386 4658 2157 
 221.494 2554 4661 2143 
 248.985 2209 4279 1038 
 219.494 137 4477 452 
 216.99 223 4590 1105 
 223.986 2623 4766 2088 
 217.499 117 4691 1111 
 227.995 202 4332 930 
 226.997 2172 4236 609 
 220.995 2218 4413 615 
 219.494 1728 4300 924 
 220.497 2034 4398 549 
 217.499 2283 4399 912 
 220.497 2339 4474 904 
 220.497 2228 4494 566 
 218.997 328 4313 1064 
 217.997 174 4408 1157 
 222.997 2372 4509 663 
 218.997 2575 4424 1019 
 219.995 2397 4637 1258 
 219.995 294 4372 1403 
 218.997 141 4472 2170 
 228.993 2346 4502 1133 
 217.499 2379 4502 1215 
 221.494 2367 4233 596 
 227.995 2237 4221 983 
 220.995 2146 4216 963 
 218.497 2148 4337 1154 
 220.995 116 4126 918 
 218.497 2539 4528 1470 
 219.995 1959 4461 1104 
 219.494 2159 4398 1709 
 217.997 2400 4255 2159 
 262.998 117 4404 743 
 216.99 227 4129 773 
 216.492 2175 4045 448 
 220.995 2132 4024 1058 
 217.499 2169 4356 1518 
 216.492 2112 4317 1311 
 219.494 2820 4689 2334 
 219.494 2688 4359 2369 
 218.497 2851 4469 891 
 226.997 2714 4311 2151 
 217.499 124 4310 1038 
 218.497 123 4628 2241 
 219.494 2993 4646 2418 
 223.485 2891 4487 2570 
 217.997 2693 4284 2349 
 217.499 2290 4240 2167 
 220.497 2558 4382 2219 
 220.497 173 4717 2213 
 220.497 2426 4433 2337 
 217.499 130 4384 2194 
 219.494 2226 4515 2227 
 219.995 203 4614 2198 
 217.499 122 4385 2246 
 220.995 116 4504 2313 
 217.997 2051 4762 2398 
 219.995 135 4570 2521 
 219.995 2059 4450 2537 
 216.492 2385 4469 2466 
 216.99 2035 4402 2422 
 220.497 158 4397 1506 
 228.993 2072 4505 2333 
 218.997 2286 4478 2342 
 220.995 2350 4496 2125 
 217.499 2121 4568 2585 
 230.484 148 4696 2627 
 223.986 2358 4757 2744 
 217.499 177 4603 2707 
 218.497 2453 4614 2696 
 217.499 2390 4802 2781 
 218.497 132 4842 2999 
 219.995 118 5020 3063 
 435.499 2429 4785 2946 
 218.997 139 4874 3023 
 221.494 2195 4841 2905 
 217.997 180 4868 2915 
 219.494 294 4899 2932 
 219.494 357 4985 2688 
 219.494 127 4917 3027 
 238.981 126 4829 2989 
 220.995 1931 4974 2928 
 218.497 114 4862 2749 
 221.494 166 4575 2612 
 220.995 195 4591 2576 
 217.499 201 4528 2479 
 220.995 178 4758 2600 
 229.991 2044 5437 3115 
 219.995 2180 5532 3412 
 218.497 2413 5659 3477 
 221.494 2314 5668 3571 
 219.494 120 5732 3544 
 219.494 2281 5640 3453 
 217.499 2017 5637 3606 
 218.997 120 5618 3580 
 220.995 114 5679 3694 
 225.494 127 5907 3773 
 218.497 2434 5853 3910 
 219.494 170 5792 3816 
 219.995 2212 5854 3864 
 220.497 2244 6078 4018 
 218.997 2050 6128 4046 
 219.995 1981 5971 4012 
 220.995 115 5957 3909 
 220.497 2399 6027 3858 
 241.499 2246 6006 3856 
 219.995 2186 5989 3884 
 224.975 2150 5995 3892 
 224.975 123 5923 3832 
 218.997 2253 5799 3882 
 229.991 2122 5937 3914 
 220.995 2058 6175 3939 
 221.494 134 6132 4056 
 218.497 2304 6165 4121 
 219.995 2233 6061 4002 
 218.497 2363 6002 3892 
 216.99 2064 5884 3824 
 219.995 2127 5809 3779 
 219.995 2173 5949 3797 
 219.995 2045 5768 3749 
 222.997 2124 5943 3869 
 219.995 120 6250 4195 
 220.995 1761 6660 4427 
 225.494 2054 6443 4708 
 219.995 112 6355 4479 
 218.497 2208 5955 4136 
 225.494 2225 5562 3828 
 223.986 1829 5532 3528 
 219.494 1907 5454 3419 
 218.497 152 5326 3139 
 218.997 2211 5367 3150 
 219.995 129 5122 3126 
 219.494 2021 4992 2882 
 222.997 160 5064 2841 
 220.995 163 5144 2838 
 217.997 2361 5045 2766 
 226.997 2342 5029 2751 
 220.497 2492 4940 2621 
 219.494 2739 4896 2652 
 216.492 2770 4934 2526 
 219.995 2640 4803 2424 
 217.997 2747 4835 2529 
 219.995 2173 4849 2417 
 219.995 2554 4766 2323 
 217.997 2904 4669 2258 
 221.494 2691 4500 2245 
 221.988 2705 4591 1262 
 218.997 2988 4675 2057 
 218.497 123 4639 2046 
 219.494 2876 4547 727 
 222.492 2792 4531 1380 
 245.499 2962 4583 1997 
 218.997 364 4694 2130 
 295.499 2718 4676 2162 
 221.494 2829 4572 2114 
 229.991 2636 4405 1020 
 219.494 137 4464 431 
 217.499 300 4589 1095 
 224.975 2941 4804 1110 
 217.499 117 4725 1087 
 227.995 199 4467 924 
 227.499 2522 4259 795 
 220.497 2605 4422 617 
 219.494 1960 4485 925 
 220.497 2300 4410 554 
 216.99 2466 4411 995 
 220.497 2391 4439 905 
 219.995 2327 4494 566 
 218.997 339 4288 1050 
 217.997 172 4414 1151 
 222.492 2357 4489 663 
 218.997 2518 4308 1023 
 219.995 2260 4628 1266 
 219.995 282 4511 1381 
 218.997 140 4460 1201 
 228.993 2230 4537 1130 
 217.499 2244 4467 1213 
 220.995 2256 4303 604 
 227.995 2079 4205 975 
 219.995 2040 4203 959 
 218.497 2052 4347 1164 
 220.995 117 4146 908 
 218.497 2368 4530 1469 
 219.995 1854 4437 1114 
 219.494 2101 4385 1708 
 217.997 2278 4260 2177 
 262.998 116 4240 730 
 216.99 229 4128 755 
 216.99 2115 4037 436 
 220.995 2018 4033 1062 
 217.499 2169 4360 1510 
 216.492 2079 4373 1321 
 218.997 2780 4699 2316 
 219.494 2662 4339 2382 
 218.997 2790 4471 893 
 226.997 2641 4312 2158 
 217.499 123 4283 2140 
 218.497 127 4598 1526 
 219.494 3039 4641 2414 
 223.485 2950 4512 2561 
 218.497 2852 4311 2347 
 216.99 2445 4233 2192 
 220.497 2641 4350 2231 
 220.995 191 4688 2200 
 219.995 2586 4450 2358 
 216.99 130 4382 2180 
 217.997 2472 4573 2200 
 219.995 203 4591 2212 
 217.997 123 4379 2248 
 220.995 117 4494 2318 
 217.997 2286 4749 2394 
 219.995 132 4572 2520 
 219.995 2371 4439 2542 
 216.99 2598 4421 2453 
 217.499 2268 4420 2424 
 220.497 180 4402 1479 
 227.995 2229 4420 2339 
 218.997 2463 4476 2350 
 220.995 2484 4496 2129 
 218.997 2158 4564 2577 
 229.991 142 4664 2632 
 222.997 2422 4764 2741 
 217.997 173 4617 2701 
 218.497 2493 4630 2687 
 217.997 2400 4751 2759 
 217.997 125 4852 2977 
 219.995 117 5013 3048 
 434.997 2417 4805 2952 
 218.497 141 4881 3006 
 223.485 2159 4853 2917 
 217.997 185 4872 2925 
 219.995 302 4891 1982 
 219.995 358 4993 3012 
 218.997 137 4915 2977 
 238.981 128 4820 2979 
 220.995 1815 4991 2937 
 218.497 113 4907 2719 
 221.494 162 4597 2625 
 220.995 196 4606 2559 
 216.99 200 4547 2472 
 220.995 174 4748 2583 
 229.991 1728 5406 3145 
 219.995 1946 5529 3397 
 217.997 2099 5641 3477 
 221.494 2103 5633 3565 
 220.497 125 5703 3535 
 219.494 1974 5611 3477 
 216.99 1899 5589 3605 
 218.997 127 5667 3575 
 218.997 1711 5686 3701 
 225.494 127 5897 3767 
 218.497 2343 5852 3900 
 219.995 165 5778 3838 
 219.995 2060 5868 3867 
 220.497 2208 6067 3984 
 218.997 2007 6117 4044 
 219.995 1898 5982 4011 
 220.995 128 5925 3909 
 219.995 113 6038 3860 
