radius area area area 
 220.497 114 4559 1996 
 219.494 124 4510 1979 
 216.99 2562 4507 843 
 218.997 2782 4484 1786 
 218.497 246 4690 1112 
 217.997 371 4659 2080 
 220.995 2510 4625 2067 
 216.99 2358 4506 1937 
 218.997 143 4549 930 
 216.99 319 4401 761 
 218.497 2354 4487 1234 
 217.499 2323 4626 1358 
 221.494 116 4494 1093 
 216.99 197 4314 824 
 217.499 2316 4198 404 
 219.494 1844 4211 620 
 220.497 2145 4064 911 
 219.995 2304 4168 736 
 217.499 2267 4062 552 
 219.995 2196 4345 840 
 219.494 2422 4488 679 
 218.997 251 4147 749 
 218.497 2242 4400 1739 
 217.997 2656 4218 2041 
 224.488 2331 4357 1227 
 219.995 2470 4511 962 
 217.997 280 4295 817 
 216.492 2442 4086 1264 
 221.494 2363 4396 969 
 221.988 2337 4357 1180 
 219.494 2362 3941 
 219.995 2002 4177 670 
 219.995 118 3986 937 
 220.497 2069 4173 659 
 217.997 2506 4222 1148 
 220.497 164 4102 1304 
 216.492 2309 4075 1355 
 218.497 2227 4148 1992 
 217.997 2280 4206 1050 
 216.99 234 3984 754 
 217.499 2169 4116 864 
 1576 3946 360 
 216.492 2108 3838 1085 
 215.49 2230 4140 727 
 218.997 2829 4226 1317 
 219.494 2493 4219 2129 
 217.499 2484 4142 1997 
 220.995 125 4576 1716 
 222.492 2720 4452 2409 
 217.997 2700 4369 2348 
 220.497 2428 4116 2072 
 221.988 2329 4568 2080 
 218.497 157 4513 2193 
 215.974 128 4483 2217 
 217.997 2325 4239 2126 
 219.995 2280 4292 2166 
 215.974 206 4608 2140 
 217.997 128 4346 2171 
 217.997 117 4453 2283 
 218.497 129 4495 2399 
 1931 4558 2440 
 215.974 2271 4611 2388 
 216.99 2166 4470 2301 
 219.995 1977 4309 2262 
 219.494 2184 4193 1783 
 216.492 2174 4268 2175 
 218.497 2341 4387 1712 
 220.497 2153 4420 2252 
 219.995 2484 4741 2495 
 171 4636 2528 
 222.492 157 4605 2616 
 217.997 111 4531 2613 
 217.499 129 4558 2610 
 216.99 122 4877 2728 
 137 4744 2799 
 423.497 128 4674 2853 
 218.997 137 4678 2801 
 222.492 184 4725 2803 
 221.494 115 4698 2692 
 217.997 191 4763 2777 
 218.997 2556 4760 1983 
 218.997 400 4876 2841 
 218.997 139 4721 2889 
 218.497 1983 4904 2874 
 220.497 112 4863 2671 
 223.485 158 4595 2663 
 221.988 126 4558 2494 
 217.997 206 4473 2460 
 225.494 2456 4599 2393 
 219.494 8559 5324 2902 
 224.488 17542 5494 3185 
 224.488 2065 5483 3380 
 224.488 2206 5595 3444 
 219.494 123 5646 3496 
 217.997 125 5641 3466 
 215.974 111 5586 3484 
 220.995 2476 5452 3492 
 217.997 120 5611 3560 
 216.99 127 5872 3568 
 217.499 2145 5866 3897 
 218.997 112 5733 3766 
 217.997 131 5793 3727 
 219.494 2137 5834 3780 
 219.494 1989 5981 3881 
 218.997 2240 5934 3973 
 224.975 2126 5894 3943 
 216.99 2339 5967 3815 
 219.494 2282 5859 3838 
 219.494 2269 5892 3786 
 215.974 143 5859 3805 
 218.497 127 5784 3857 
 17696 5862 3841 
 218.997 1888 6027 3804 
 218.497 1993 6096 3974 
 219.995 2256 6072 4015 
 220.995 1025 6000 4009 
 217.997 2326 5982 3863 
 218.497 2218 5786 3885 
 219.995 2198 5796 3711 
 222.492 2361 5685 3756 
 221.988 2183 5985 3704 
 219.494 2066 5957 3755 
 219.995 1821 6090 3934 
 221.494 121 6383 4076 
 219.995 1865 6255 4370 
 219.995 2120 5982 4190 
 219.995 115 5861 3944 
 218.497 2172 5617 3671 
 217.997 1797 5344 3440 
 216.99 2232 5167 3303 
 218.497 152 5074 3053 
 218.497 2082 4969 3009 
 219.995 134 5134 2965 
 218.997 166 4872 2884 
 221.494 2256 4965 2741 
 221.494 173 4785 2776 
 219.494 125 4989 2637 
 2383 4984 2678 
 217.997 2585 4966 2642 
 218.497 2736 4883 2588 
 216.492 2922 4927 2630 
 218.997 2586 4753 2437 
 217.997 2845 4751 2429 
 219.494 168 4827 2366 
 220.497 2396 4762 2410 
 216.99 112 4592 2170 
 218.497 2776 4409 2160 
 218.497 2691 4514 2040 
 218.497 120 4535 2031 
 220.497 2992 4541 2004 
 219.494 125 4516 1997 
 216.99 2788 4536 834 
