radius area area area 
 216.99 2024 4964 2816 
 132 4856 2937 
 425 181 4784 2977 
 218.997 127 4741 2942 
 222.492 172 4845 2991 
 221.988 111 4882 2819 
 217.997 186 4858 2950 
 218.997 2795 4852 2949 
 218.997 385 4930 3001 
 218.997 130 4812 2980 
 218.497 2237 5007 2996 
 219.995 2280 4934 2789 
 222.492 154 4676 2733 
 221.494 135 4653 2557 
 217.997 208 4540 2536 
 225.999 166 4659 2447 
 219.494 116 5392 2995 
 224.488 2197 5531 3287 
 1933 5512 3464 
 224.488 2119 5597 3537 
 219.494 115 5663 3569 
 217.997 122 5696 3541 
 215.974 17389 5629 3568 
 220.497 2351 5567 3624 
 217.997 115 5716 3645 
 216.99 127 5937 3666 
 217.499 2086 5897 3983 
 218.997 2238 5793 3873 
 217.997 125 5890 3801 
 219.494 2040 5896 3855 
 219.494 1874 6033 3951 
 218.997 2158 5955 4037 
 224.975 1983 5913 3991 
 216.99 2201 6013 3895 
 218.997 2184 5942 3906 
 219.494 2152 5941 3829 
 215.974 114 5904 3860 
 218.497 2179 5856 3894 
 216.99 2100 5907 3923 
 218.997 1909 6096 3889 
 218.497 2054 6186 4046 
 217.997 2350 6141 4106 
 219.995 129 6045 4070 
 217.997 2413 6013 3928 
 218.497 2250 5860 3937 
 219.995 2320 5874 3792 
 221.494 2483 5750 3849 
 221.988 115 6014 3770 
 219.494 2343 5896 3828 
 219.995 2078 6322 4026 
 221.494 117 6522 4203 
 219.995 2157 6517 4664 
 218.997 2491 6410 4667 
 219.494 2876 6229 4380 
 218.497 5932 4133 
 217.499 2222 5566 3780 
 216.99 2626 5416 3588 
 218.497 150 5252 3318 
 217.997 136 5133 3189 
 219.995 130 5227 3104 
 218.997 205 4837 3031 
 221.494 2544 5107 2844 
 221.494 167 5079 2902 
 219.494 113 5072 2785 
 217.499 2487 2802 
 217.499 2816 5007 2730 
 217.997 2806 4943 2646 
 216.492 3046 4994 2703 
 218.997 2683 4813 2511 
 217.997 2875 4792 2518 
 219.494 148 4859 2417 
 220.497 2471 4791 2470 
 216.99 112 4644 2231 
 218.997 2657 4461 2253 
 218.497 2498 4621 2141 
 116 4584 2133 
 220.497 113 4630 2085 
 219.494 125 4580 2037 
 216.99 2544 4593 1021 
 218.997 2787 4607 2057 
 218.497 180 4756 1463 
 217.997 362 4721 2128 
 219.494 2617 4689 2148 
 216.99 2492 4557 1999 
 219.494 139 4595 1085 
 216.99 300 4523 823 
 218.497 2395 4565 1311 
 216.99 135 4686 1431 
 221.988 113 4591 765 
 217.499 192 4480 1111 
 217.499 2414 4262 783 
 219.494 1829 4357 855 
 219.995 2099 4203 1174 
 219.494 2193 4237 781 
 217.499 2086 4197 607 
 219.995 2057 4509 912 
 218.997 2287 4410 732 
 218.997 238 4231 796 
 218.497 2184 4551 1851 
 218.497 2546 4405 2177 
 223.485 2198 4564 1362 
 219.995 2385 4706 1043 
 217.997 287 4468 2248 
 216.492 2402 4271 1366 
 221.494 2332 4547 1365 
 220.497 2292 4538 1275 
 218.997 2300 4149 824 
 219.995 1890 4196 752 
 218.997 116 4150 1031 
 220.497 2007 4179 1710 
 217.997 2445 4385 1279 
 220.497 152 4324 1820 
 216.492 2316 4273 1482 
 217.997 2174 4340 2214 
 217.997 2314 4390 1164 
 216.99 218 4208 906 
 217.997 2157 4093 918 
 219.995 1607 4045 371 
 216.492 2222 3933 1175 
 215.974 2244 4274 1891 
 218.497 2898 4309 1492 
 219.494 2535 4274 2248 
 217.499 2567 4229 1750 
 220.497 113 4631 1823 
 222.492 2857 4536 2463 
 217.499 2954 4395 2434 
 220.497 2687 4173 2163 
 221.988 2535 4639 2158 
 218.497 156 4544 2277 
 215.974 123 4553 2299 
