radius area area area 
 217.997 276 4493 2250 
 216.492 2338 4262 1366 
 221.494 2352 4535 1358 
 220.497 2282 4513 1250 
 218.997 2281 4158 821 
 219.995 1883 4303 754 
 218.997 2140 4159 1034 
 220.497 1954 4166 1697 
 217.997 2413 4363 1275 
 220.497 154 4298 1809 
 216.492 2285 4284 1475 
 217.997 2136 4316 2189 
 217.997 2274 4393 1158 
 216.99 214 4224 898 
 217.499 2142 4074 912 
 219.995 1633 4045 377 
 216.492 2161 3939 1162 
 215.974 2323 4254 1891 
 218.497 2890 4317 1479 
 219.494 2557 4256 2237 
 217.499 2594 4225 1759 
 220.497 111 4630 1806 
 222.492 2849 4522 2490 
 217.997 2892 4393 2429 
 220.497 2671 4179 2134 
 221.988 2520 4646 2158 
 218.497 155 4525 2271 
 215.974 123 4559 2297 
 217.997 2602 4248 2208 
 219.995 111 4343 2237 
 216.492 210 4643 2246 
 218.497 127 4367 2265 
 217.997 113 4505 2329 
 218.497 117 4542 2487 
 218.997 113 4598 2504 
 215.974 2577 4632 2484 
 216.99 2398 4548 2378 
 219.995 2199 4362 2353 
 219.494 2319 4266 1853 
 215.974 2267 4341 2265 
 218.497 2423 4449 1789 
 4489 2357 
 218.497 2557 4612 2609 
 219.494 154 4711 2620 
 217.499 148 4692 2716 
 217.997 2469 4580 2650 
 218.997 115 4647 2719 
 216.99 114 4797 2810 
 127 4833 2950 
 425 175 4794 2973 
 218.997 119 4798 2926 
 222.492 143 4857 2973 
 221.988 111 4851 2814 
 217.997 184 4901 1441 
 2559 4819 2920 
 218.997 391 4932 2984 
 218.997 126 4813 2982 
 217.997 1888 4990 2981 
 220.497 2010 4941 2762 
 222.492 152 4654 2713 
 221.988 139 4686 2555 
 217.997 205 4517 2525 
 225.999 165 4666 2450 
 219.494 18979 5386 3004 
 224.488 2142 5524 3288 
 223.485 1932 5518 3460 
 223.986 2056 5590 3510 
 219.494 136 3587 
 217.997 113 5667 3528 
 215.974 12201 5691 3569 
 220.497 2388 5549 3605 
 217.997 119 5697 3674 
 216.99 130 5945 3676 
 217.499 2165 5909 3971 
 218.997 2234 5785 3844 
 217.997 125 5908 3820 
 219.494 2094 5894 3858 
