radius area area area 
 218.997 126 4760 2928 
 222.492 169 4827 2965 
 221.988 172 4774 2803 
 218.497 186 4879 1428 
 218.997 2451 4779 2943 
 218.997 380 4915 2967 
 218.997 130 4781 2962 
 218.497 1790 4950 3002 
 220.497 111 4921 2763 
 222.997 153 4653 2674 
 221.988 131 4660 2556 
 217.997 204 4523 2515 
 225.999 164 4636 2413 
 219.494 18817 5384 2991 
 224.975 2104 5533 3283 
 221.494 1850 5512 3465 
 224.488 1994 5592 3514 
 219.494 115 5669 3573 
 217.997 2166 5694 3543 
 215.974 17329 5640 3560 
 220.497 2276 5549 3593 
 217.997 1112 5684 3671 
 216.99 136 5916 3664 
 217.499 2069 5907 3963 
 218.997 2249 5790 3843 
 217.997 131 5848 3809 
 219.494 2083 5866 3850 
 219.494 1906 6020 3954 
 218.997 2214 5941 4049 
 224.975 2122 5894 3997 
 216.99 2315 6005 3869 
 218.997 2330 5896 3905 
 219.494 2247 5956 3835 
 215.974 118 5885 3851 
 218.497 5834 3896 
 216.99 17706 5907 3916 
 218.997 2030 6074 3866 
 218.497 2201 6165 4041 
 217.997 2480 6113 4086 
 219.995 1173 6040 4082 
 217.997 2524 6000 3910 
 218.497 2397 5839 3944 
 219.995 2385 5870 3792 
 221.494 2551 5725 3830 
 221.988 2402 3756 
 219.494 2286 5955 3798 
 219.995 2002 4011 
 221.494 124 6302 4207 
 219.995 1978 6441 4632 
 219.494 2329 6282 4562 
 219.995 113 6129 4263 
 218.497 2388 5846 4050 
 217.499 2017 5527 3674 
 216.99 2373 5417 3512 
 218.497 154 5195 3259 
 217.997 2144 5110 3141 
 219.995 5203 3072 
 218.997 142 4753 3000 
 220.995 2249 4906 2827 
 221.494 168 4883 2879 
 219.494 115 5068 2759 
 217.499 2286 5049 2774 
 217.997 2441 4960 2708 
 217.997 2581 4922 2634 
 216.492 2698 4945 2706 
 218.997 2435 4801 2492 
 217.997 2630 4784 2507 
 219.494 2223 4820 2409 
 220.995 2252 4797 2459 
 216.99 2427 4625 2248 
 218.497 2465 4479 2224 
 218.497 2375 4592 2102 
 2442 4576 1506 
 220.497 115 4604 2064 
 219.494 121 4575 2032 
 2571 4573 996 
 216.99 2870 4528 1855 
 218.497 158 4726 1459 
 217.997 366 4713 2121 
 220.995 2768 4641 2133 
 216.99 2694 4535 2012 
 219.494 138 4579 1053 
 216.492 300 4476 805 
 218.997 2650 4541 1297 
 216.99 2671 4708 2115 
 221.988 113 4591 720 
 216.99 195 4394 1058 
 217.499 2795 4271 745 
 219.494 2248 4207 648 
 220.497 2439 4127 955 
 219.494 2633 4277 761 
 217.499 2565 4164 593 
 219.995 2489 4463 1033 
 218.997 2694 4537 722 
 218.997 240 4203 777 
 218.497 2451 4485 1809 
 218.497 2839 4312 1011 
 223.485 2536 4446 1306 
 219.995 2622 4653 1006 
 217.997 278 4427 2184 
 216.492 2559 4208 1313 
 221.494 2484 4508 1331 
 220.995 2473 4485 1209 
 218.997 2483 4074 793 
 219.995 1967 4259 739 
 219.494 115 4085 957 
 220.497 2074 4116 712 
 217.997 2438 4362 1261 
 220.995 160 4265 2117 
 216.492 2214 4219 1469 
 217.997 2101 4255 2158 
 217.997 2195 4344 1124 
 216.99 220 4129 870 
 217.499 1982 4056 907 
 219.995 1600 4041 383 
 216.492 1954 3948 1164 
 215.49 2035 4232 1895 
 218.497 2598 4330 1489 
 219.494 2350 4359 2224 
 217.499 2293 4212 1247 
 220.497 113 4616 2284 
 222.492 2569 4495 2461 
 217.499 2555 4407 2391 
 220.497 2361 4196 2130 
 221.988 2241 4613 2153 
 218.497 159 4540 2263 
 216.492 126 4553 2283 
 217.997 2280 4279 2216 
 219.995 2320 4334 2206 
 216.492 195 4639 2228 
 218.497 125 4391 2253 
 217.997 116 4455 2324 
 218.497 122 4544 2468 
 218.997 1957 4610 2494 
 215.974 2407 4662 2460 
 216.99 2229 4531 2354 
 220.497 2329 4370 2308 
 219.494 2219 4261 2214 
 215.974 2175 4336 2249 
 218.497 2367 4422 1781 
 2176 4471 2456 
 218.497 2526 4602 2596 
 219.494 158 4677 2619 
 217.997 145 4675 2700 
 217.997 2540 4580 2643 
 219.494 120 4609 2702 
 216.99 112 4955 1624 
 127 4815 2909 
 423.995 173 4747 2976 
 218.497 124 4760 2929 
 222.492 169 4819 2955 
 221.988 171 4789 2821 
 218.497 189 4895 1422 
 218.997 2748 4779 2911 
 218.997 383 4926 2973 
 218.997 128 4784 2965 
 217.997 2178 4966 2983 
 219.995 111 4918 2773 
 222.997 153 4634 2717 
 221.988 127 4636 2551 
 217.997 198 4529 2540 
 225.999 2372 4634 2428 
 219.494 115 5390 2994 
 224.975 2101 5537 3285 
 221.494 1887 5521 3450 
 223.986 2028 5574 3515 
 219.494 120 5675 3572 
 217.997 2235 5675 3550 
 216.492 17307 5617 3568 
 220.497 2309 5547 3605 
 217.997 1145 5702 3675 
 216.99 139 5924 3674 
 217.499 2048 5897 3969 
 218.997 2217 5779 3871 
 217.997 126 5865 3803 
 219.494 2031 5869 3823 
 219.494 1869 6058 3949 
 219.494 2230 5940 4041 
 224.488 2063 5913 3981 
 216.99 2264 5995 3884 
 218.997 2284 5920 3913 
 219.494 2227 5940 3851 
 215.974 119 5884 3866 
 218.497 2177 5848 3906 
 216.99 2093 5898 3905 
 218.997 1871 6067 3861 
 218.497 2063 6158 4026 
 217.997 2370 6112 4094 
 130 6036 4080 
 217.997 2460 6188 3919 
 218.497 2356 5832 3944 
 219.995 2390 5855 3765 
 221.494 2577 5711 3840 
 221.988 2510 5985 3755 
 219.494 2376 5960 3801 
 219.995 2084 6301 4005 
 221.494 113 6508 4184 
 219.995 2206 6472 4609 
 219.494 2514 6303 4545 
 219.494 2877 6155 4283 
 218.497 2686 5853 4070 
 217.499 2290 5496 3712 
 216.99 2620 5353 3540 
 218.497 146 5225 3278 
 217.997 127 5054 3141 
 219.995 129 5191 3076 
 218.997 201 4980 2995 
 221.494 2505 5051 2831 
 221.494 170 4860 2872 
 219.494 111 5073 2740 
 217.499 2509 5031 2794 
 217.997 2698 4953 2723 
 217.997 2705 4926 2639 
 216.492 2893 4935 2716 
 218.997 2614 4792 2479 
 217.997 2745 4776 2521 
 219.494 2333 4840 2423 
 220.995 2351 4796 2473 
 216.99 2521 4640 2228 
 218.497 2628 4472 2234 
 218.997 2477 4599 2133 
 218.497 120 4560 2114 
 220.497 115 4612 2068 
 219.494 123 4573 2030 
 216.99 2508 4567 1012 
 219.995 2730 4583 2038 
 218.497 218 4743 2131 
 217.997 319 4695 2133 
 220.995 2513 4663 2138 
 216.99 2451 4531 1990 
 219.494 141 4580 1072 
 216.99 306 4500 811 
 218.497 2316 4544 1295 
 216.99 2246 4650 1399 
 221.988 117 4547 1147 
 216.99 185 4424 1064 
 217.499 2350 4202 745 
 219.494 1815 4290 836 
 220.497 2085 4156 1144 
 219.494 2221 4248 762 
 217.499 2108 4151 595 
