radius area area area 
 220.497 2204 5449 3795 
 223.986 2066 5394 3778 
 216.99 111 5464 3629 
 219.494 2299 5307 3653 
 221.988 2229 5393 3625 
 216.492 141 5325 3603 
 218.497 126 5266 3692 
 215.974 17574 5304 3692 
 219.494 1988 5512 3635 
 218.497 2188 5670 3828 
 220.497 2527 5598 3859 
 219.995 1280 5449 3842 
 217.997 2590 5455 3730 
 217.499 2449 5251 3669 
 219.995 2443 5204 3526 
 222.997 2592 5163 3578 
 222.997 2487 5252 3557 
 219.494 112 5265 3610 
 219.995 2031 5589 3805 
 221.988 118 5718 3940 
 219.995 1960 5663 4216 
 219.995 2315 5323 4025 
 222.492 119 5174 3742 
 218.497 2375 4970 3485 
 217.997 1978 4641 3251 
 217.997 2382 4482 3107 
 218.497 165 4467 2895 
 217.997 2149 4397 2847 
 219.995 129 4453 2821 
 218.997 159 4163 2753 
 218.997 2289 4173 2606 
 221.494 177 4166 1518 
 219.494 124 4191 2492 
 2322 4186 2547 
 217.997 2505 4112 2511 
 218.497 2566 4109 2464 
 216.492 2756 4134 2500 
 218.997 2449 4037 2306 
 217.997 2620 3978 2289 
 219.494 167 4021 958 
 220.995 2270 3975 2240 
 216.99 115 3839 2015 
 218.497 2461 3679 2044 
 217.997 2241 3765 1903 
 218.497 122 3764 1046 
 220.497 116 3758 1852 
 219.494 124 3749 1841 
 216.99 2485 3729 782 
 218.497 2690 3711 1188 
 217.997 204 3903 1038 
 217.997 375 3930 1299 
 219.494 2700 3884 929 
 216.99 2565 3771 634 
 218.997 143 3788 866 
 216.99 328 3654 706 
 218.497 2661 3726 938 
 216.99 2529 3791 594 
 221.988 117 3762 641 
 216.492 197 3569 742 
 217.499 2711 3467 375 
 219.494 2156 3514 578 
 220.497 2361 3486 700 
 217.997 2557 3387 629 
 217.499 2507 3341 494 
 219.995 2430 3401 722 
 219.494 2642 3575 622 
 218.497 269 3539 679 
 218.497 2440 3598 1094 
 217.997 2791 3602 857 
 225.999 2547 3538 1053 
 219.995 2623 3663 913 
 217.997 115 3503 755 
 216.492 2575 3460 1023 
 220.995 2423 3548 905 
 221.988 2506 3476 1066 
 218.997 2493 3236 679 
 220.497 2067 3287 529 
 220.497 119 3315 691 
 220.497 2105 3275 624 
 217.997 2460 3331 846 
 219.995 162 3376 894 
 216.492 2229 3457 1047 
 217.997 2093 3493 691 
 218.497 2189 3439 988 
 216.99 225 3421 713 
 216.492 1961 3336 816 
 1537 3306 329 
 216.492 1951 3313 1009 
 215.974 2054 3565 704 
 219.494 2606 3757 1279 
 219.494 2249 3675 1245 
 216.99 2224 3617 1101 
 218.497 125 3881 1428 
 222.492 2471 3910 1550 
 217.997 2547 3781 1612 
 220.995 2348 3628 1303 
 222.492 2160 3800 1191 
 218.497 163 3951 2074 
 215.974 126 3761 2091 
 217.997 2223 3734 2019 
 219.995 2189 3776 2042 
 216.99 137 3828 2012 
 218.497 130 3873 2065 
 217.997 118 3934 2191 
 218.497 128 3975 2284 
 218.997 1894 3995 2299 
 215.974 2326 3891 2266 
 216.492 2192 3664 2178 
 219.995 1992 3730 2118 
 218.497 2174 3665 1664 
 215.974 2153 3666 2045 
 218.997 2277 3810 1604 
 219.494 2121 3836 2108 
 218.497 2476 3944 2374 
 218.997 164 4029 2377 
 219.995 154 4034 2454 
 217.997 2539 4015 2457 
 217.499 124 3982 1450 
 216.99 122 4116 1474 
 218.497 140 4213 2637 
 423.995 128 4071 2697 
 217.499 2233 4081 2567 
 219.995 150 3983 2581 
 216.99 178 3967 2424 
 219.494 196 4083 1378 
 218.497 1684 4088 1873 
 219.494 403 4289 2700 
 218.497 132 4204 2723 
 216.99 2162 4247 2678 
 219.995 115 4182 2514 
 222.997 159 4060 2459 
 221.494 127 4036 2340 
 219.494 205 3937 2318 
 223.485 170 4072 2254 
 220.497 13078 4685 2789 
 229.486 12883 4950 3060 
 1889 4966 3209 
 224.975 2022 5046 3272 
 219.494 124 5117 3334 
 217.499 121 5100 3319 
 216.492 122 5109 3357 
 220.497 2344 4927 3356 
 217.997 120 5046 3377 
 216.99 130 5384 3415 
 217.499 2090 5415 3750 
 218.997 2221 5258 3618 
 217.997 136 5308 3574 
 219.494 2011 5390 3648 
 218.997 1757 5495 3726 
 220.497 2141 5446 3816 
 223.986 1965 5390 3765 
 216.99 2208 5424 3649 
 219.494 2235 5305 3645 
 221.988 2096 5393 3631 
 216.492 143 5341 3645 
 218.497 125 5245 3692 
 215.974 17655 5279 3683 
 219.494 1855 5516 3671 
 218.997 1980 5656 3832 
