radius area area area 
 217.997 2455 6144 3916 
 218.497 2275 5866 3912 
 219.995 2367 5991 3778 
 221.494 2517 5724 3833 
 221.494 112 5999 3756 
 219.494 2338 5894 3823 
 219.995 2116 6315 3998 
 221.494 119 6508 4203 
 219.995 2156 6515 4658 
 218.997 2502 6386 4659 
 219.995 111 6211 4330 
 218.497 2619 5910 4101 
 217.499 2268 5547 3715 
 216.99 2638 5405 3567 
 218.497 146 5257 3322 
 217.997 132 5123 3172 
 219.995 124 5223 3089 
 218.997 212 4832 3008 
 220.995 2541 5082 2835 
 221.494 158 5097 2878 
 219.494 115 5068 2767 
 217.499 2549 5026 2797 
 217.997 2780 4988 2727 
 217.997 2798 4952 2638 
 216.492 2976 4972 2713 
 218.997 2674 4806 2485 
 217.997 2786 4788 2526 
 219.494 143 4848 2413 
 220.497 2426 4817 2467 
 216.99 117 4657 2220 
 218.497 2615 4475 2245 
 218.497 2500 4624 2134 
 218.497 117 4587 1522 
 220.497 116 4607 2087 
 219.494 127 4582 
 216.99 2524 4592 1017 
 218.997 2783 4567 1885 
 218.497 199 4761 1459 
 217.997 174 2138 
 219.494 2619 4706 2131 
 216.99 2473 4566 1994 
 218.997 140 4595 1075 
 216.99 296 4513 821 
 218.497 2333 4560 1304 
 217.499 134 4678 1411 
 221.988 118 4587 1168 
 216.99 191 4473 1092 
 217.499 4229 759 
 219.494 1823 4335 837 
 219.995 2051 4166 1164 
 219.494 2177 4271 762 
 217.499 2120 4183 593 
 219.995 2033 4497 1036 
 219.494 2303 4598 724 
 218.997 237 4208 787 
 217.997 2192 4512 1851 
 218.497 2619 4359 2154 
 222.492 2272 4528 1350 
 219.995 2366 4679 1028 
 217.997 281 4441 2215 
 216.492 2390 4259 2031 
 221.494 2311 4536 1358 
 220.995 2277 4477 1252 
 218.997 2304 4115 804 
 219.995 1871 4294 746 
 218.997 112 4140 1011 
 220.497 2024 4139 1674 
 217.997 2433 4379 1262 
 220.497 163 4265 1788 
 216.492 2264 4268 1475 
 217.997 2196 4316 2180 
 217.997 2292 4373 1160 
 216.99 211 4154 882 
 217.499 2186 4070 910 
 219.995 1601 4031 371 
 2214 3929 1166 
 215.49 2313 4267 754 
 218.497 2909 4296 1483 
 219.494 2549 4239 2234 
 217.499 2606 4228 1746 
 220.497 111 4614 2280 
 222.492 2889 4537 2491 
 218.497 2948 4404 2426 
 220.497 2704 4180 2153 
 221.988 2521 4642 1292 
 218.497 160 4547 2275 
 215.974 121 4565 2284 
 217.997 2517 4268 2208 
 219.995 117 4340 2234 
 216.492 199 4647 2229 
 217.997 123 4380 2250 
 217.997 116 4487 2330 
 218.497 113 4545 2462 
 218.997 112 4594 2486 
 215.974 2452 4615 2471 
 216.99 2326 4556 2386 
 219.995 2103 4360 2351 
 218.997 2264 4249 1848 
 216.492 2224 4354 2265 
 218.497 2349 4458 1801 
 219.995 2156 4489 2360 
 2458 4643 2598 
 218.497 161 4711 2607 
 217.499 153 4683 2727 
 217.997 2568 4569 2659 
 221.494 119 4624 2678 
 216.99 149 4979 1625 
 219.494 135 4830 2928 
 424.498 179 4774 2960 
 218.997 128 4785 2935 
 222.492 145 4844 2971 
 221.988 177 4824 2815 
 218.497 185 4881 1429 
 218.997 2590 4812 2947 
 218.997 383 4948 2984 
 218.997 131 4803 2958 
 217.997 1895 4994 2993 
 219.995 2003 4937 2782 
 222.997 156 4661 2737 
 221.988 136 4632 2556 
 217.997 202 4542 2516 
 225.999 138 4669 2446 
 219.494 114 5367 2988 
 224.488 2219 5509 3284 
 1963 5521 3464 
 224.488 2143 5614 3501 
 219.494 113 5677 3586 
 217.997 114 5681 3529 
 215.974 2140 5608 3546 
 220.497 2467 5564 3612 
 217.997 120 5689 3671 
 216.99 130 5947 3670 
 217.499 2161 5907 3962 
 218.997 2289 5800 3858 
 217.997 128 5862 3827 
 219.494 2184 5887 3838 
 219.494 2016 6019 3942 
 218.997 2180 5961 4017 
 224.975 2146 5916 3985 
 216.99 2390 6007 3871 
 219.494 2319 5926 3877 
 219.995 2291 5939 3832 
