radius area area area 
 219.995 2507 3657 1237 
 217.499 2649 3568 1079 
 220.995 122 3796 1639 
 222.492 2841 3928 1620 
 217.997 2946 3777 2194 
 220.995 2695 3610 1257 
 221.988 2502 3759 1178 
 218.497 158 3899 2052 
 215.974 125 3783 2080 
 218.497 2604 3707 1980 
 219.995 2433 3744 2020 
 216.492 204 3801 1988 
 218.497 127 3856 2059 
 217.997 118 3885 2166 
 218.497 134 3976 2284 
 218.997 2054 3993 2282 
 215.974 2419 3857 2248 
 216.492 2192 3651 2153 
 219.995 2078 3738 2076 
 218.497 2198 3660 1650 
 215.974 2213 3671 2022 
 218.997 2311 3806 1594 
 219.995 2132 3835 2095 
 218.997 2432 3955 2366 
 218.997 164 4022 2381 
 219.995 164 4044 2421 
 217.997 111 4009 2428 
 217.499 133 3981 1457 
 216.99 125 4105 1474 
 218.497 136 4199 
 424.498 131 4048 2679 
 217.997 2140 4052 2534 
 219.995 148 3924 2495 
 219.494 180 3927 636 
 219.494 188 4069 1392 
 1651 4095 1869 
 219.494 399 4290 2683 
 218.997 128 4207 2693 
 217.499 1849 4249 2690 
 220.497 114 4213 2500 
 222.997 161 4048 2415 
 221.494 129 4033 2342 
 219.494 206 3943 2312 
 225.999 174 4059 2003 
 219.995 8434 4689 2773 
 229.486 12798 4965 3058 
 220.995 1883 4987 3202 
 224.488 2027 5061 3306 
 219.494 121 5134 3331 
 217.499 126 5136 3314 
 216.492 113 5097 3339 
 220.497 2364 4951 3346 
 217.997 1184 5061 3372 
 216.99 127 5395 3418 
 217.499 2075 5429 3755 
 218.497 111 5270 3585 
 217.997 132 5287 3577 
 219.494 2102 5421 3625 
 222.997 1854 5484 3713 
 220.497 2175 5457 3788 
 224.488 2125 5394 3776 
 216.99 2345 5439 3608 
 219.494 2315 5306 3633 
 221.988 2214 5403 3643 
 216.492 149 5359 3648 
 218.497 127 5249 3696 
 215.974 17629 5293 3703 
 219.494 1887 5501 3621 
 218.497 146 5662 3821 
 219.995 2344 5620 3855 
 140 5439 3851 
 217.997 2429 5475 3690 
 217.499 2276 5258 3672 
 219.995 2314 5212 3555 
 222.997 2428 5140 3574 
 222.492 2298 5289 3552 
 219.494 2191 5279 3608 
 220.497 1888 5578 3802 
 221.988 121 5713 3934 
 219.995 1937 5662 4195 
 219.494 2183 5352 4041 
 219.995 116 5161 3773 
 218.497 2295 4972 3502 
 217.499 1876 4671 3273 
 217.499 2282 4497 3095 
 218.497 154 4492 2911 
 217.997 2056 4427 2842 
 219.995 136 4477 2827 
 218.997 114 4168 2783 
 219.995 2202 4159 2605 
 221.494 181 4150 2645 
 219.995 127 4207 2496 
 217.997 2254 4162 2558 
 217.997 2481 4139 2503 
 218.497 2497 4142 2463 
 216.492 2573 4128 2524 
 218.997 2383 4056 2297 
 217.997 2632 3976 2312 
 219.494 161 4018 969 
 220.497 2343 3953 1558 
 216.99 118 3866 2039 
 218.497 2606 3693 2019 
 217.997 2502 3763 1903 
 218.497 129 3751 1059 
 220.497 114 3782 1860 
 219.494 127 3734 1847 
 216.99 2664 3733 773 
 218.497 3005 3706 1166 
 217.997 119 3914 1036 
 217.997 373 3951 1280 
 2883 3889 932 
 217.499 2738 3782 632 
 218.997 145 3792 863 
 216.99 331 3656 706 
 218.497 2732 3731 684 
 216.99 2691 3771 581 
 221.988 116 3782 627 
 216.99 206 3564 734 
 217.997 2708 3497 373 
 219.494 2216 3482 579 
 219.995 2395 3497 695 
 217.499 2572 3400 639 
 217.499 2541 3345 491 
 219.995 2424 3400 722 
 218.997 2616 3585 621 
 218.497 267 3550 670 
 218.497 2377 3596 1090 
 217.997 2649 3610 851 
 225.494 2404 3514 1044 
 219.995 2472 3655 912 
 217.997 289 3509 759 
 216.492 2422 3454 1125 
 220.995 2351 3534 902 
 221.988 2296 3495 1052 
 218.997 2320 3230 652 
 220.497 1919 3267 520 
 220.497 120 3304 687 
 220.497 1937 3226 616 
 218.497 2374 3305 824 
 219.494 165 3385 1013 
 216.492 2162 3428 860 
 217.997 2018 3438 680 
 218.497 115 3414 226 
 216.99 234 3381 700 
 431.99 1906 3352 848 
 4241 3284 326 
 216.492 1958 3282 984 
 215.974 2055 3591 690 
 219.494 2707 3751 1254 
 219.995 2418 3633 968 
 216.99 2417 3598 1083 
 220.995 120 3821 1416 
 222.492 2614 3898 2264 
 217.997 2641 3769 2190 
 220.995 2457 3610 1247 
 221.988 13097 3761 1180 
 218.497 161 3929 2056 
 215.974 125 3766 2087 
 217.997 2330 3699 1982 
 219.995 2289 3750 2022 
 216.492 207 3811 1998 
 218.497 130 3858 2051 
 217.997 120 3875 2167 
 218.497 129 3988 2272 
 218.997 1987 3998 2287 
 215.974 2391 3860 2245 
 216.99 2173 3646 2136 
 219.995 2070 3726 786 
 218.497 2260 3648 1669 
 216.492 2264 3663 2028 
 218.997 2358 3805 1582 
 219.494 2202 3840 2093 
 218.497 2458 3943 2362 
 218.997 165 4015 2381 
 219.995 153 4048 2452 
 217.997 2575 4023 2415 
 217.499 133 3991 2434 
 216.99 119 4107 1486 
 133 4172 1954 
 423.995 134 4047 2684 
 217.997 2221 4056 2525 
 219.995 150 3921 2495 
 218.997 180 3923 2360 
 218.997 185 4068 1373 
 218.497 1662 4101 1843 
 218.997 399 4283 2686 
 218.997 132 4203 2717 
 216.99 1920 4255 2662 
 219.995 112 4224 2487 
 222.997 159 4048 2427 
 221.494 126 4041 2347 
 219.494 207 3940 2308 
 223.485 172 4059 2252 
 219.995 18738 4693 2769 
 229.486 17303 4974 3064 
 221.494 1698 4998 3177 
 224.975 1898 5052 3281 
 219.494 129 5139 3348 
 217.499 2151 5114 3292 
 216.492 115 5105 3344 
 220.497 2236 4932 3339 
 217.997 119 5052 3363 
 216.99 127 5387 3417 
 217.499 2061 5434 3744 
 218.997 2184 5230 3591 
 217.997 130 5289 3582 
 219.494 1996 5390 3623 
 222.997 1734 5484 3711 
 220.497 2111 5433 3789 
 223.986 1935 5390 3779 
 216.99 2180 5460 3621 
 219.995 2181 5323 3670 
 221.988 2146 5394 3622 
 216.492 139 5335 3613 
 218.497 119 5290 3682 
 215.974 17628 5320 3692 
 218.997 1911 5507 3655 
 218.497 2076 5647 3840 
 219.995 2364 5623 3880 
 219.995 2351 5433 3832 
 217.997 2590 5439 3710 
 217.499 2387 5262 3689 
 219.995 2543 5212 3553 
 222.997 2646 5183 3582 
 222.492 2609 5269 3536 
 219.494 113 5300 3603 
 219.995 2079 5613 3800 
 221.988 111 5707 3936 
 219.995 2157 5659 4202 
 219.995 2462 5325 4047 
 219.995 119 5156 3767 
 218.497 2548 4993 3478 
 217.499 2159 4652 3274 
 217.499 2519 4500 3118 
 218.497 163 4449 2908 
 217.997 134 4408 2852 
 219.995 137 4475 2812 
 218.997 172 4191 2730 
 219.995 2324 4168 2604 
 221.494 177 4190 1546 
 219.494 124 4197 2499 
 2376 4174 2543 
 217.499 2587 4123 2496 
 218.497 2666 4130 2438 
 216.492 2784 4132 2511 
 218.997 2563 4039 2290 
