radius area area area 
 224.975 2112 5935 3996 
 216.99 2349 6039 3855 
 218.997 2336 5925 3910 
 219.494 2294 5970 3849 
 215.974 116 5905 3874 
 218.497 2185 5849 3880 
 216.99 17819 5971 3918 
 218.997 2074 6095 3888 
 218.497 135 6192 4047 
 217.997 2556 6150 4090 
 219.995 2452 6046 4052 
 217.997 2537 5969 3908 
 217.499 2391 5858 3959 
 219.995 2388 5870 3798 
 221.494 2618 5731 3839 
 221.988 114 5988 3764 
 219.494 2311 5883 3794 
 219.995 2027 6143 4005 
 221.494 116 6541 4212 
 219.995 2017 6503 4663 
 218.997 2360 6357 4635 
 219.494 114 6221 4344 
 218.497 2407 5880 4113 
 217.499 2065 5516 3718 
 216.99 2392 5408 3558 
 218.497 146 5390 3316 
 217.997 2224 5154 3199 
 219.995 126 5224 3105 
 218.997 143 4793 3010 
 220.995 2289 5123 2858 
 221.494 161 4901 2886 
 219.494 117 5108 2772 
 217.499 2360 5060 2829 
 218.997 2513 4964 2724 
 217.997 2617 4931 2630 
 216.492 2738 4974 2730 
 218.997 2462 4791 2503 
 217.997 2654 4801 2515 
 219.494 146 4862 2420 
 220.995 2274 4795 2473 
 216.99 113 4643 2234 
 218.497 2497 4509 2249 
 218.497 2324 4597 2127 
 218.497 117 4588 1503 
 220.497 111 4612 2069 
 219.494 122 2048 
 216.99 2539 4576 1015 
 219.494 2785 4559 2023 
 218.497 157 4751 1454 
 217.997 172 4737 2117 
 220.995 2730 4645 2154 
 216.492 2581 4555 2014 
 218.997 136 4592 1061 
 216.99 301 4486 814 
 218.497 2647 4564 1310 
 217.499 2624 4720 1382 
 221.988 117 4656 735 
 216.99 193 4459 1089 
 217.499 2775 4324 757 
 219.494 2247 4250 866 
 220.497 2420 4187 1173 
 219.494 2641 4288 791 
 217.499 2503 4223 614 
 219.995 2430 4524 927 
 218.997 2649 4612 751 
 218.497 246 4236 780 
 218.497 2465 4502 1960 
 217.997 2816 4328 1026 
 222.997 2533 4523 1363 
 219.995 2655 4707 1784 
 217.997 281 4528 2268 
 216.492 2574 4260 1340 
 221.494 2530 4573 1384 
 2515 4497 1224 
 218.997 2485 4135 811 
 220.497 2042 4292 750 
 218.997 2228 4127 949 
 220.497 2159 4169 747 
 217.997 2511 4386 1290 
 220.497 155 4363 1303 
 216.492 2249 4277 1516 
 217.997 2104 4328 2202 
 217.997 2224 4404 1155 
 216.99 219 4175 890 
 217.499 2011 4263 920 
 219.995 1621 4084 379 
 216.492 1957 3956 1182 
 215.49 2012 4263 1120 
 218.497 2590 4331 1498 
 219.494 2291 4298 2266 
 217.499 2252 4268 1269 
 220.497 120 4646 2307 
 222.492 2529 4531 2484 
 217.499 2537 4419 2398 
 220.497 2305 4201 2144 
 221.988 2239 4629 2175 
 218.497 163 4569 2278 
 216.492 126 4579 2307 
 217.997 2269 4286 2209 
 219.995 2309 4354 2222 
 215.974 174 4656 2245 
 217.997 125 4410 2273 
 217.997 113 4475 2324 
 218.497 114 4535 2489 
 218.997 113 4613 2490 
 215.974 2374 4675 2488 
 216.99 2241 4574 2367 
 220.497 2281 4405 2298 
 219.494 2215 4281 2221 
 216.492 2135 4347 2267 
 217.997 2315 4469 2367 
 2142 4493 2489 
 218.497 2504 4641 2625 
 219.494 157 4701 2615 
 217.997 146 4717 2708 
 217.997 2591 4597 2637 
 218.997 117 4633 2728 
 216.99 114 4950 1628 
 128 4852 2950 
 424.498 179 4810 3016 
 218.997 127 4752 2966 
 221.494 142 4873 3008 
 221.988 174 4858 2841 
 218.497 185 4858 1433 
 218.997 2766 4846 2944 
 218.997 381 4955 2980 
 218.997 123 4815 2973 
 218.497 2238 4994 2999 
 219.995 111 4932 2753 
 222.997 155 4671 2684 
 221.494 135 4655 2564 
 218.497 201 4527 2515 
 225.494 2466 4682 2406 
 219.494 113 5377 2995 
 224.488 2189 5522 3287 
 219.494 1928 5515 3462 
 224.488 2050 5604 3561 
 219.494 118 5668 3580 
 217.997 122 5687 3543 
 215.974 17311 5621 3576 
 220.497 2344 5545 3598 
 217.499 121 5715 3665 
 216.99 135 5947 3652 
 217.499 2076 5897 3955 
 218.997 2232 5814 3869 
 217.997 127 5892 3822 
 219.494 2048 5903 3838 
 219.494 1858 5996 3967 
 218.997 2162 5956 4075 
 224.488 2051 5899 3993 
 216.99 111 6020 3869 
 218.997 2255 5923 3890 
 219.995 2161 5948 3867 
 215.974 119 5898 3860 
 218.497 2198 5846 3884 
 2079 5924 3912 
 218.997 1907 6084 3869 
 218.497 2024 6179 4045 
 217.997 2309 6112 4103 
 219.995 1044 6034 4067 
 217.997 2450 5994 3913 
 217.499 2283 5854 3955 
 219.995 2368 5989 3790 
 221.494 2518 5737 3824 
 221.494 2439 6007 3765 
 218.997 2314 5918 3808 
 219.995 2104 6321 3993 
 221.494 121 6511 4218 
 219.995 2173 6520 4651 
 218.997 2487 6389 4665 
 219.494 2874 6196 4379 
 218.497 2642 5913 4128 
 217.499 2250 5561 3776 
 216.99 2634 5395 3562 
 218.497 145 5247 3339 
 217.997 128 5139 3205 
 219.995 131 5236 3119 
 218.497 206 4998 2999 
 220.995 2538 5104 2844 
 221.494 164 5083 2895 
 219.494 114 5074 2772 
 217.499 2513 5037 2831 
 218.997 2764 4969 2729 
 217.997 2782 4976 2655 
 216.492 3001 4974 2734 
 218.997 2638 4793 2493 
 217.997 2801 4794 2539 
 219.494 151 4849 2421 
 220.995 2428 4813 1700 
 216.99 2577 4643 2227 
 218.497 2630 4518 2237 
 218.497 2517 4623 2151 
 218.497 119 4593 2127 
 219.995 116 4616 2053 
 219.494 121 4569 2029 
 216.99 2534 4597 1026 
 219.995 2758 4595 2052 
 218.497 206 4769 1464 
 217.997 348 4703 2132 
 219.494 2577 4682 2156 
 216.99 2452 4561 1994 
 219.494 132 4606 1080 
 216.99 301 4515 825 
 218.497 2330 4566 1325 
 216.99 2256 4701 1405 
 221.494 114 4608 743 
 217.499 197 4479 1100 
 217.499 2391 4236 762 
 219.494 1839 4327 873 
 220.497 2052 4189 1154 
 219.494 2176 4261 1313 
 217.499 2077 4211 622 
 219.995 2048 4497 934 
 218.997 2229 4401 760 
 218.997 242 4213 780 
 217.997 2187 4529 1976 
 218.497 2577 4389 1042 
 223.485 2249 4552 1370 
 219.995 2372 4693 2240 
 217.997 282 4359 2240 
 216.492 2398 4290 1344 
 221.494 2365 4567 1366 
 220.497 2288 4348 1237 
 218.997 2326 4119 821 
 219.995 1885 4310 749 
 218.997 111 4148 1000 
 220.497 2017 4159 750 
 217.997 2430 4358 1293 
 220.497 153 4359 1832 
 216.492 2291 4323 1490 
 217.997 2169 4332 2210 
 217.997 2280 4400 1155 
 216.99 219 4178 870 
 217.499 2166 4094 898 
 219.995 1620 4023 368 
 216.492 2198 3950 1174 
 215.49 2267 4259 1914 
 218.497 2875 4336 1486 
 219.494 2517 4292 2250 
 217.499 2613 4233 1756 
 220.497 113 4616 1797 
 221.988 2861 4542 2463 
 217.499 2974 4406 2405 
 220.497 2678 4180 2141 
 221.988 2520 4646 2173 
 218.497 153 4540 2261 
 215.974 124 4535 2313 
 217.997 2482 4272 2235 
 219.995 2441 4344 2216 
 216.492 200 4637 2256 
 217.997 125 4382 2278 
 217.997 121 4486 2323 
 218.497 121 4545 2497 
 219.494 116 4609 2479 
 215.974 2395 4625 2480 
 216.492 2275 4556 2367 
 220.497 2322 4438 2302 
 218.997 2247 4248 2218 
 215.974 2167 4341 2269 
 217.997 2342 4461 2376 
 219.995 2159 4506 2474 
 218.497 2469 4610 2616 
 219.494 155 4706 2605 
 217.499 148 4707 2686 
 217.997 2514 4570 2655 
 219.494 123 4649 2737 
 216.99 163 4977 1626 
 219.494 131 4821 2950 
 423.995 176 4786 3017 
 218.997 129 4782 2955 
 221.494 199 4868 3015 
 221.494 111 4800 2824 
 218.497 181 4886 1430 
 218.997 2576 4820 2916 
 218.997 383 4934 2984 
 218.497 123 4805 2956 
 217.997 1924 4998 3007 
 220.497 112 4937 2760 
 222.997 153 4667 2676 
 221.988 137 4644 2575 
 217.997 202 4540 2514 
 225.999 124 4662 2404 
 219.494 13565 5390 3023 
 224.488 2226 5540 3282 
 222.997 1967 5537 3446 
 224.488 2168 5612 3549 
 219.494 115 5677 3581 
 217.997 117 5697 3555 
 215.974 17399 5598 3588 
 220.497 2423 5565 3597 
 217.997 121 5703 3658 
 216.99 134 5951 3651 
 217.499 2159 5906 3956 
 218.997 2269 5825 3862 
 217.997 122 5855 3827 
 219.494 2121 5890 3859 
 219.494 1989 6023 3949 
 218.997 2178 5969 4025 
 224.975 2147 5918 3957 
 216.99 114 5996 3860 
 218.997 2317 5948 3874 
 219.494 2289 5945 3843 
 215.974 117 5913 3859 
 218.497 2187 5850 3918 
 217.499 2098 5927 3933 
 218.997 1911 6096 3861 
 218.497 2063 6149 4043 
 217.997 2348 6100 4104 
 219.995 2266 6018 4075 
 217.997 2399 6014 3912 
 218.497 2249 5834 3964 
 219.995 2295 5864 3800 
 221.494 2456 5741 3837 
 221.988 111 6038 3773 
 218.997 2141 5902 3795 
 219.995 1824 6317 4004 
 221.494 115 6521 4205 
 219.995 1919 6541 4672 
 218.997 2287 6366 4673 
 219.995 111 6166 4361 
 218.497 2310 5893 4136 
 217.499 1902 5525 3769 
 216.99 2357 5367 3585 
 218.497 151 5278 3333 
 217.997 2103 5135 3187 
 219.995 126 5222 3105 
 218.997 2031 4817 2993 
 220.995 2154 5076 2864 
 221.494 165 4869 2892 
 219.494 116 5091 2769 
 217.499 2248 5047 2825 
 218.997 2487 4965 2743 
 218.497 2622 4941 2651 
 216.492 2697 4974 2738 
 218.997 2556 4803 2480 
 217.997 2753 4796 2524 
 219.494 148 4876 2428 
 220.995 2379 4790 2456 
 216.99 2609 4643 2240 
 218.497 2710 4510 2252 
 218.497 2627 4615 2115 
 218.497 117 4592 1498 
 220.497 2877 4615 2066 
 219.494 124 4572 2050 
 216.99 2705 4581 1012 
 219.494 3066 4563 1863 
 218.497 146 4750 1435 
 217.997 327 4735 2120 
 219.494 2812 4636 2155 
 216.99 2784 4548 2022 
 218.997 139 4604 936 
 216.99 311 4497 814 
 218.997 2696 4566 1322 
 217.499 2638 4715 1377 
 221.988 115 4653 731 
 216.99 200 4453 1085 
 217.499 2779 4217 750 
 219.494 2242 4236 671 
 220.497 2413 4189 1160 
 219.494 2572 4319 780 
 217.499 2495 4234 609 
 219.995 2388 4516 1056 
 218.997 2529 4614 743 
 218.497 245 4334 772 
 218.497 2274 4378 1965 
 218.497 2659 4398 1034 
 222.997 2327 4552 1378 
 219.995 2444 4693 1361 
 217.997 282 4503 2235 
 216.492 2484 4262 1344 
 221.494 2412 4539 1373 
 220.995 2299 4505 1238 
 218.997 2284 4123 812 
 219.995 1849 4315 764 
 218.997 2067 4158 992 
 220.497 1895 4163 742 
 217.997 2333 4416 1288 
 220.497 160 4329 2189 
 216.492 2239 4264 1365 
 217.997 2121 4329 2226 
 217.997 2238 4393 1151 
 217.499 217 4164 872 
 217.499 2012 4253 914 
 1630 4036 360 
 216.492 2036 3937 1169 
 215.974 2184 4258 1904 
 218.497 2728 4302 1477 
 219.494 2440 4255 2252 
 217.499 2417 4228 1760 
 219.995 114 4623 1793 
 222.492 2654 4515 2463 
 217.997 2753 4398 2400 
 220.497 2507 4177 2132 
 221.988 2365 4652 2167 
 218.497 158 4523 2257 
 215.974 118 4554 2299 
 217.997 2445 4257 2239 
 219.995 2468 4333 2216 
 215.974 207 4638 2260 
 217.997 120 4374 2266 
 217.997 116 4473 2323 
 218.497 117 4528 2475 
 218.997 114 4634 2490 
 215.974 2544 4605 2448 
 216.99 2473 4564 2370 
 219.995 2491 4425 2304 
 219.494 2361 4255 2206 
 216.492 2323 4337 2259 
 218.497 2474 4458 2355 
 2234 4487 2499 
 218.497 2605 4631 2596 
