radius area area area 
 217.997 129 4391 2238 
 217.997 111 4470 2323 
 218.497 118 4537 2474 
 218.997 111 4609 2487 
 215.974 2430 4647 2470 
 216.99 2230 4559 2371 
 219.995 2083 4340 2342 
 219.494 2230 4254 1857 
 215.974 2216 4349 2252 
 218.497 2384 4446 1800 
 219.995 2190 4489 2348 
 218.497 2572 4603 2602 
 159 4686 2624 
 217.997 146 4715 2696 
 217.997 2502 4585 2649 
 220.995 119 4639 2676 
 216.99 111 4940 1633 
 219.494 127 4846 2931 
 423.995 175 4779 2953 
 218.997 127 4764 2922 
 222.492 196 4842 2990 
 221.988 169 4829 2821 
 217.997 181 4892 1441 
 218.997 2802 4825 2934 
 218.497 388 4923 2988 
 218.997 126 4807 2972 
 217.997 2166 4986 3003 
 219.995 113 4917 2758 
 222.997 153 4651 2730 
 221.988 135 4643 2535 
 217.997 203 4534 2539 
 225.999 2365 4654 2460 
 219.494 113 5404 3007 
 224.488 2130 5515 3282 
 1884 5508 3455 
 224.488 2072 5593 3515 
 219.494 112 5664 3563 
 217.997 2115 5701 3533 
 215.974 12257 5616 3567 
 220.497 2306 5566 3619 
 217.997 118 5696 3659 
 216.99 134 5960 3669 
 217.499 2029 5909 3984 
 218.997 2197 5795 3855 
 217.997 127 5897 3809 
 219.494 2057 5875 3844 
 219.494 1947 6029 3965 
 218.997 2224 5953 4031 
 224.488 1980 5904 3985 
 216.99 111 6013 3871 
 218.997 2208 5944 3910 
 219.494 2217 5954 3829 
 215.49 118 5891 3853 
 2171 5856 3899 
 216.99 2102 5917 3921 
 218.997 1890 6084 3862 
 218.497 137 6189 4031 
 219.995 2300 6125 4091 
 139 6038 4052 
 217.997 2455 6032 3923 
 217.499 2330 5862 3934 
 219.995 2426 5886 3769 
 221.494 2552 5745 3833 
 221.988 2545 5985 3753 
 218.997 2361 5902 3813 
 219.494 2126 6324 4007 
 221.494 122 6506 4206 
 219.995 2235 6519 4644 
 218.997 2549 6407 4646 
 219.995 115 6197 4346 
 218.497 2701 5921 4110 
 217.499 2297 5566 3727 
 216.99 2682 5390 3566 
 218.497 141 5253 3316 
 217.997 136 5112 3180 
 219.995 128 5210 3087 
 218.997 206 4830 3028 
 220.995 2466 5074 2841 
 221.494 177 4852 2888 
 219.494 114 5072 2744 
 217.499 2466 5033 2798 
 217.997 2696 4997 2735 
 218.497 2723 4918 2638 
 216.492 2835 4960 2708 
 218.997 2543 4813 2490 
 217.997 2727 4773 2534 
 219.494 145 4845 2413 
 220.497 2368 4794 2467 
 216.99 2572 4623 2229 
 218.497 2617 4500 2239 
 218.497 2511 4614 2107 
 218.497 117 4594 2112 
 220.497 2824 4601 2078 
 219.494 123 4584 2039 
 216.99 2569 4594 891 
 218.997 2799 4565 1862 
 218.497 192 4758 1467 
 217.997 353 4710 2133 
 220.995 2581 4680 2138 
 216.492 2418 4557 1997 
 218.997 138 4583 964 
 216.99 307 4480 811 
 218.497 2412 4555 1303 
 217.499 132 4675 1398 
 221.988 115 4592 1157 
 216.99 195 4442 1087 
 218.497 2410 4319 763 
 219.494 1834 4309 654 
 220.497 2090 4172 962 
 219.494 2249 4274 763 
 217.499 2174 4170 596 
 219.995 2135 4355 905 
 218.997 2380 4600 731 
 218.997 242 4223 790 
 218.497 2237 4514 1401 
 218.497 2697 4369 2149 
 222.997 2319 4494 1318 
 219.995 2456 4683 1034 
 217.997 281 4342 2210 
 216.492 2430 4252 1349 
 221.494 2387 4540 1348 
 220.995 2342 4477 1264 
 218.997 2353 4128 806 
 219.995 1895 4278 741 
 218.997 111 4135 1015 
 220.497 2076 4129 1677 
