radius area area area 
 224.488 129 5900 3766 
 218.497 2436 5872 3924 
 219.995 161 5803 3832 
 219.995 2213 5850 3855 
 220.497 2306 6064 4036 
 218.997 2100 6124 4043 
 219.995 1949 5984 4008 
 220.995 134 5955 3907 
 219.995 2434 6007 3852 
 240.493 2241 6000 3862 
 219.995 2224 6012 3880 
 223.986 2152 5996 3889 
 221.494 121 5905 3848 
 223.485 2302 5806 3854 
 229.486 2241 5933 3916 
 222.492 2062 6161 3958 
 221.494 133 6121 4086 
 218.497 2373 6165 4112 
 219.995 2317 6065 3998 
 218.497 2404 5994 3882 
 216.99 2123 6021 3802 
 220.497 2179 5802 3779 
 218.997 2253 5798 3785 
 219.995 2063 5770 3765 
 222.997 2186 5943 3865 
 219.995 123 6264 4184 
 220.995 1714 6658 4423 
 225.494 2102 6438 4725 
 219.995 111 6375 4482 
 218.997 2250 5940 4131 
 225.494 2305 5571 3877 
 224.488 1891 5548 3543 
 219.494 2006 5450 3387 
 220.497 141 5323 3146 
 218.497 2181 5377 3135 
 219.995 123 5146 3116 
 219.494 1983 4991 2877 
 222.997 159 5057 2846 
 220.497 164 5162 2830 
 217.997 2219 4970 2771 
 231.991 2252 5024 2747 
 220.497 2418 4947 2608 
 219.494 2732 4902 2650 
 216.492 2715 4932 2542 
 220.497 2625 4799 2434 
 217.997 2771 4865 2546 
 219.995 2128 4836 2413 
 219.995 2481 4751 2330 
 217.997 2808 4667 2241 
 221.494 2636 4474 2250 
 221.988 2572 4587 1258 
 218.997 2898 4671 2062 
 218.497 121 4630 2042 
 219.494 2840 4561 728 
 222.492 2773 4529 1381 
 245.991 3009 4575 2010 
 218.997 375 4711 1624 
 295.499 2759 4675 2170 
 221.494 2896 4544 2089 
 229.486 2697 4286 1011 
 219.494 142 4461 432 
 217.499 299 4573 1098 
 224.488 2931 4801 1106 
 217.997 116 4732 1094 
 227.995 200 4522 933 
 226.497 2519 4274 796 
 220.497 2671 4425 607 
 218.997 2076 4490 927 
 220.497 2434 4388 535 
 217.499 2600 4425 911 
 220.497 2500 4479 896 
 219.995 2451 4496 567 
 218.997 333 4293 1038 
 217.997 162 4398 1149 
 222.492 2393 4491 668 
 218.497 2542 4407 1016 
 219.995 2382 4628 940 
 219.995 286 4365 1383 
 219.494 145 4473 1192 
 228.993 2273 4507 1140 
 217.499 2320 4470 1214 
 2297 4308 599 
 227.995 2106 4226 984 
 220.995 2027 4206 960 
 218.497 2055 4326 1171 
 220.995 118 4156 891 
 218.497 2316 4529 1463 
 219.995 1853 4439 1105 
 218.497 2117 4403 1740 
 217.997 2281 4229 1041 
 262.998 116 4400 742 
 216.99 223 4150 752 
 216.99 2103 4030 440 
 220.995 1978 4031 1068 
 217.499 2148 4354 1520 
 216.99 2063 4502 1319 
 218.997 2716 4710 2333 
 218.997 2626 4354 2395 
 218.497 2764 4473 890 
 226.997 2606 4323 2152 
 217.499 119 4307 1349 
 217.997 127 4615 2209 
 219.995 2950 4648 2413 
 222.997 2865 4484 2580 
 218.497 2866 4298 2349 
 217.499 2367 4238 2190 
 220.497 2601 4359 2244 
 220.995 180 4691 2170 
 219.995 2515 4467 2346 
 216.99 132 4364 2187 
 217.997 2422 4559 2194 
 220.497 211 4602 2201 
 217.997 124 4378 2249 
 220.995 117 4478 2308 
 217.997 2265 4761 2402 
 220.497 137 4564 2527 
 219.995 2374 4438 2531 
 216.492 2575 4619 2456 
 217.499 2214 4412 2411 
 220.497 165 4397 1493 
 229.486 2172 4545 2341 
 218.997 2410 4517 2337 
 220.995 2425 4515 2463 
 218.997 2159 4551 2609 
 229.486 147 4700 2656 
 222.997 2436 4773 2736 
 217.997 163 4620 2698 
 218.497 2554 4620 2692 
 217.499 2439 4799 2759 
 217.997 128 4864 3024 
 118 5020 3078 
 433.499 2412 4800 2953 
 219.494 144 4867 2993 
 220.995 2205 4877 2919 
 217.499 183 4864 2925 
 219.494 315 4868 2959 
 219.494 360 4973 2699 
 219.995 131 4969 2992 
 238.981 127 4805 2992 
 220.995 1868 4995 2920 
 218.497 115 4895 2722 
 221.494 161 4586 2624 
 220.995 200 4593 2588 
 216.99 202 4548 2482 
 220.995 2275 4768 2578 
 229.991 1647 5395 3146 
 219.995 1924 5537 3400 
 217.997 2073 5651 3479 
 221.494 2019 5645 3582 
 219.995 124 5711 3525 
 219.494 1972 5615 3488 
 217.499 1905 5621 3600 
 218.997 124 5669 3582 
 218.997 1560 5669 3709 
 224.488 126 5911 3775 
 218.497 2267 5847 3915 
 219.995 162 5764 3836 
 219.995 2041 5868 3876 
 220.497 2151 6066 3996 
 218.997 1946 6120 4061 
 219.995 1924 5953 4020 
 223.485 130 5913 3932 
 221.494 2372 6022 3859 
 240.983 2203 6018 3853 
 221.494 2246 6011 3887 
 229.991 2158 5982 3867 
 220.995 119 5913 3841 
 221.988 2409 5826 3879 
 229.486 2199 5948 3913 
 224.975 2158 6188 3940 
 221.494 128 6099 4053 
 218.497 2505 6125 4099 
 219.995 2493 6048 4004 
 218.497 2705 6044 3896 
 216.492 2405 6052 3810 
 219.995 2456 5792 3797 
 219.995 2557 5947 3781 
 219.995 2313 5805 3764 
 223.485 2525 6148 3863 
 219.494 118 6230 4177 
 220.995 449 6556 4420 
 225.494 2376 6468 4720 
 219.995 2382 6347 4487 
 218.997 2493 5943 4131 
 222.492 2390 5597 3849 
 223.986 2099 5581 3533 
 219.494 2154 5511 3405 
 220.497 140 5338 3117 
 218.497 2385 5397 3143 
 219.995 121 5138 3115 
