radius area area area 
 219.494 2171 5922 3811 
 215.974 126 5889 3852 
 218.497 2179 5836 3888 
 216.99 2123 5930 3894 
 218.997 1895 6073 3849 
 218.497 2061 6153 4011 
 217.997 2399 6116 4079 
 219.995 2347 6034 4047 
 217.997 2523 6047 3897 
 218.497 2329 5843 3930 
 219.995 2488 6014 3772 
 221.494 2583 5720 3819 
 221.494 2615 5972 3767 
 219.494 2464 5984 3797 
 219.995 2096 6310 3991 
 221.494 119 6490 4162 
 219.995 2260 6461 4601 
 219.494 2536 6296 4540 
 219.995 115 6139 4255 
 218.497 2690 5869 4054 
 217.499 2279 5488 3676 
 216.99 2664 5371 3496 
 218.497 150 5201 3275 
 217.997 131 5073 3145 
 219.995 130 5178 3056 
 218.997 194 4954 2990 
 220.995 2417 5067 2826 
 221.494 164 4858 2855 
 219.494 111 5079 2741 
 217.499 112 5037 2771 
 217.997 2630 4981 2706 
 217.997 2675 4924 2624 
 216.492 2836 4938 2688 
 218.997 2534 4796 2465 
 217.997 2735 4774 2517 
 219.494 150 4826 2405 
 220.995 2363 4800 2465 
 216.99 115 4619 2225 
 218.497 2622 4490 2214 
 218.497 2488 4600 2091 
 218.497 119 4580 2091 
 220.497 116 4587 2055 
 219.494 125 4578 2020 
 216.99 2543 4575 871 
 218.997 2744 4582 1839 
 218.497 255 4738 1456 
 217.997 355 4679 2114 
 220.995 2441 4659 2122 
 217.499 2374 4516 2006 
 218.997 140 4573 952 
 216.99 303 4491 798 
 218.497 2338 4542 1286 
 216.99 112 4683 1384 
 221.988 112 4557 1128 
 216.99 197 4406 1047 
 217.499 2346 4203 738 
 219.494 1862 4184 636 
 220.497 2119 4125 945 
 219.494 2284 4253 755 
 217.499 2212 4165 591 
 219.995 2163 4458 1013 
 218.997 2439 4543 710 
 218.997 242 4173 785 
 218.497 2278 4479 1388 
 217.997 2704 4312 2115 
 223.986 2417 4477 1300 
 219.995 2491 4642 1017 
 217.997 275 4432 2157 
 216.492 2471 4205 1310 
 221.494 2414 4500 1335 
 220.497 2365 4430 1223 
 218.997 2435 4056 784 
 219.995 1971 4255 731 
