radius area area area 
 219.995 2330 5861 3779 
 221.494 2475 5741 3826 
 221.494 2270 6038 3744 
 218.997 2192 5982 3809 
 219.995 1929 6303 4008 
 221.494 119 6514 4209 
 219.995 1968 6486 4615 
 219.494 2284 6298 4586 
 219.494 115 6125 4317 
 217.997 2339 5855 4082 
 217.499 1942 5515 3720 
 216.99 2351 5438 3525 
 218.497 146 5238 3283 
 218.497 2131 5092 3173 
 219.995 126 5184 3077 
 218.997 2089 4920 3019 
 220.995 2238 5051 2824 
 221.494 164 4853 2859 
 219.995 118 5069 2740 
 217.499 2313 5033 2783 
 217.499 2488 4979 2716 
 218.497 2496 4913 2643 
 216.492 2639 4940 2713 
 218.997 2432 4787 2480 
 217.997 2691 4795 2508 
 219.494 2313 4846 2420 
 220.995 2375 4787 2463 
 216.99 2611 4630 2217 
 218.497 2646 4490 2230 
 218.497 2584 4590 2108 
 218.497 116 4570 2109 
 220.497 2883 4599 2060 
 219.494 124 4569 2044 
 216.99 2684 4556 868 
 218.997 3011 4523 2033 
 218.497 120 4737 1481 
 217.997 365 4706 2130 
 220.995 2907 4637 2120 
 217.499 2833 4525 1990 
 218.997 141 4564 1058 
 216.99 300 4469 789 
 218.497 2679 4535 1351 
 216.99 2733 4675 1404 
 221.988 2595 4608 1153 
 216.99 195 4338 872 
 217.499 2741 4277 740 
 219.494 2210 4218 643 
 220.497 2411 4124 1064 
 219.995 2579 4305 754 
 217.499 2531 4164 581 
 219.995 2453 4438 1019 
 218.997 2635 4561 717 
 218.997 247 4203 783 
 218.497 2376 4496 1827 
 217.997 2704 4353 1023 
 224.488 2405 4495 1310 
 219.995 2456 4658 2213 
 217.997 286 4440 2168 
 216.492 2434 4217 1335 
 221.494 2391 4508 1336 
 220.995 2345 4447 1242 
 218.997 2388 4076 790 
 220.497 1934 4267 731 
 218.997 114 4081 993 
 220.497 2039 4118 1021 
 217.997 2391 4348 1249 
 220.497 156 4269 1749 
 216.492 2201 4184 1450 
 217.997 2086 4265 2151 
 217.997 2222 4368 1141 
 216.99 225 4146 870 
 217.499 2039 4065 906 
 1604 4039 369 
 216.492 2015 3916 1147 
 215.49 2119 4230 1882 
 218.497 2763 4308 1469 
 219.494 2433 4268 2208 
 217.499 2395 4200 1722 
 220.995 113 4603 1784 
 222.492 2633 4506 2464 
 218.497 2684 4407 2417 
 220.497 2488 4183 2147 
 221.988 2311 4633 2134 
 218.497 158 4534 2257 
 215.974 119 4536 2289 
 217.997 2394 4263 2196 
 219.995 2390 4320 2218 
 215.974 201 4629 2231 
 217.997 129 4365 2242 
 217.997 111 4474 2320 
 218.497 123 4544 2441 
 218.997 112 4597 2485 
 215.974 2480 4618 2469 
 216.99 2334 4525 2351 
 219.995 2202 4343 2336 
 219.494 2318 4257 2207 
 216.492 2337 4330 2233 
 218.497 2360 4438 1801 
 219.995 2222 4465 2448 
 218.497 2549 4612 2572 
 219.494 166 4690 2605 
 217.997 149 4664 2659 
 217.997 2667 4572 2630 
 217.499 121 4641 2668 
 116 4972 2799 
 216.99 130 4802 2927 
 423.995 171 4771 2937 
 218.997 127 4783 2909 
 221.988 174 4843 2958 
 221.988 177 4826 2790 
 217.997 184 4877 2917 
 2637 4798 2033 
 218.997 389 4931 2986 
 218.997 127 4766 2982 
 218.497 1898 4959 2986 
 220.497 111 4933 2746 
 222.997 155 4653 2682 
 221.494 130 4646 2540 
 217.997 207 4532 2516 
 223.485 167 4632 2441 
 219.494 118 5367 2968 
 224.488 2009 5494 3287 
 223.485 1718 5507 3449 
 224.488 1904 5583 3499 
 219.494 113 5661 3560 
 217.997 2166 5676 3526 
 215.974 17319 5611 3550 
 220.497 2243 5546 3603 
 217.997 1109 5706 3640 
 216.99 129 5940 3668 
 217.499 2054 5923 3960 
 218.997 2175 5809 3831 
 217.997 124 5848 3806 
 219.494 1990 5883 3845 
 219.494 1849 6008 3968 
 219.494 2142 5969 4020 
 224.975 2003 5895 3983 
 216.99 2236 6009 3868 
 218.997 2231 5923 3905 
 219.494 2198 5962 3824 
 215.974 130 5875 3862 
 218.497 2169 5843 3919 
 216.99 17809 5925 3903 
 218.997 2001 6055 3857 
 218.497 2142 6169 4026 
 217.997 2429 6141 4081 
 2426 6047 4049 
 217.997 2594 6180 3916 
 218.497 2457 5850 3936 
 219.995 2556 5861 3780 
 221.494 2685 5714 3813 
 221.988 2664 5983 3760 
 219.494 2483 5885 3825 
 219.494 2168 6312 3994 
 221.494 117 6479 4182 
 219.995 2212 6481 4616 
 219.494 2540 6370 4591 
 219.494 112 6187 4301 
 217.997 2581 5871 4066 
 217.499 2162 5492 3709 
 216.99 2533 5371 3542 
 218.497 152 5229 3267 
 217.997 117 5097 3165 
 219.995 132 5210 3089 
 218.997 178 4796 3004 
 220.995 2306 4901 2821 
 221.494 167 4876 2856 
 219.494 114 5086 2758 
 217.997 2372 5045 2770 
 217.499 2614 4978 2727 
 217.997 2674 4927 2647 
 216.492 2809 4937 2707 
 218.997 2562 4798 2490 
 217.997 2711 4781 2491 
 219.494 149 4829 2419 
 220.497 2364 4782 2438 
 216.99 113 4623 2204 
 218.497 2616 4483 2235 
 218.497 2457 4609 2098 
 218.497 120 4576 2109 
 220.497 116 4615 2064 
 219.494 122 4560 2038 
 216.99 2451 4573 876 
 218.497 2692 4581 1843 
 218.497 257 4751 1473 
 217.997 359 4709 2134 
 220.995 2478 4667 2126 
 217.499 2361 4541 1993 
 218.997 143 4594 1072 
 216.99 300 4458 802 
 218.497 2574 4537 1333 
 216.99 2399 4696 1398 
 221.988 111 4595 2010 
 216.99 195 4435 870 
 217.499 2537 4272 424 
 219.494 2086 4220 643 
 219.995 2301 4140 1149 
 219.494 2462 4257 763 
 217.499 2423 4165 584 
 219.995 2348 4285 1018 
 218.997 2521 4544 714 
 218.997 245 4209 773 
 218.497 2398 4481 1642 
 218.497 2820 4340 2124 
 223.986 2488 4482 1313 
 219.995 2596 4654 1770 
 217.997 284 4448 2187 
 216.492 2562 4241 1324 
 221.494 2545 4503 1343 
 220.497 2448 4468 1245 
 218.997 2516 4061 794 
 219.995 2164 4129 728 
 218.997 113 4097 999 
 220.497 2183 4116 1639 
 217.997 2592 4329 1229 
 220.497 154 4246 2108 
 216.492 2320 4186 1471 
 217.997 2232 4286 2153 
 217.997 2304 4359 1136 
 216.99 227 4130 853 
 217.997 2205 4053 897 
 219.995 1614 4013 363 
 216.492 2123 3925 1147 
 215.974 2240 4218 743 
 218.497 2823 4290 1470 
 219.494 2400 4276 2211 
 217.499 2323 4228 1748 
 220.497 113 4571 2278 
 222.492 2620 4503 2469 
 2651 4416 2408 
 220.497 2357 4201 2140 
 221.988 2195 4615 2133 
 218.497 157 4556 2260 
 215.974 124 4548 2278 
 217.997 2189 4278 2188 
 219.995 113 4343 2210 
 215.974 145 4655 2221 
 217.997 128 4384 2240 
 217.997 112 4463 2312 
 218.497 121 4523 2439 
 219.494 114 4626 2486 
 215.974 2354 4671 2463 
 216.99 2281 4361 2388 
 219.995 2049 4330 2331 
 219.494 2212 4274 1834 
 216.492 2196 4324 2260 
 217.997 2313 4445 1793 
 219.995 2150 4473 2331 
 217.997 2457 4602 2594 
 219.494 156 4691 2597 
 217.997 153 4670 2708 
 217.997 2489 4571 2665 
 217.499 120 4615 2680 
 216.99 112 4939 2796 
 219.494 134 4814 2891 
 423.995 177 4779 2948 
 218.997 126 4750 2920 
 222.492 171 4845 2975 
 221.494 172 4922 2796 
 217.997 185 4845 2906 
 218.997 2650 4843 2935 
 218.997 375 4932 2970 
 218.997 128 4782 2966 
 218.497 2058 4994 2964 
 220.497 111 4914 2752 
 222.997 157 4677 2723 
 221.988 133 4662 2540 
 218.497 203 4517 2514 
 225.999 164 4669 2454 
 219.494 13723 5363 2980 
 224.488 2328 5518 3279 
 223.485 2030 5509 3454 
 224.488 2181 5613 3496 
 219.494 113 5676 3566 
 217.997 118 5679 3525 
 215.974 12685 5629 3537 
 220.497 2424 5533 3606 
 217.997 1107 5687 3675 
 216.99 132 5944 3668 
 217.499 2192 5913 3966 
 218.997 2347 5822 3844 
 217.997 131 5829 3809 
 219.494 2109 5883 3834 
 219.494 1999 6004 3983 
 219.494 2241 5945 4024 
 224.975 2076 5901 3971 
 216.99 112 5992 3884 
 218.997 2233 5917 3896 
 219.494 2183 5930 3812 
 215.974 113 5902 3850 
 218.497 2188 5819 3908 
 216.99 17813 5908 3889 
 219.494 1846 6072 3876 
 218.497 1981 6147 4026 
 219.995 2301 6117 4074 
 219.995 991 6039 4076 
 217.997 2294 6020 3902 
 218.497 2169 5848 3920 
 219.995 2252 5870 3784 
 221.494 2327 5725 3834 
 221.988 2279 6047 3749 
 219.494 2138 5987 3829 
 219.494 1814 6301 3989 
 221.494 122 6513 4210 
 219.995 1992 6470 4625 
 219.494 2269 6309 4610 
 219.995 111 6206 4293 
 218.497 2414 5874 4067 
 217.499 2063 5522 3718 
 216.99 2451 5370 3539 
 218.497 155 5241 3259 
 217.997 2281 5086 3167 
 219.995 134 5186 3084 
 218.997 199 4970 2994 
 220.995 2400 5061 2835 
 221.494 176 5076 2871 
 219.494 119 5060 2743 
 217.499 2485 5017 2781 
 217.997 2732 5005 2730 
 217.997 2825 4941 2628 
 216.492 2878 4976 2699 
 218.997 2636 4803 2506 
 217.997 2991 4789 2493 
 219.494 156 4872 2407 
 220.995 2533 4792 2450 
 216.99 112 4632 2206 
 218.497 2757 4507 2219 
 218.497 2669 4578 2112 
 218.497 117 4568 2109 
 220.497 2921 4589 2063 
 219.494 126 4573 2028 
 216.99 2640 4558 880 
 218.997 2932 4549 1849 
 218.497 144 4729 1466 
 217.997 360 4731 2109 
 220.995 2720 4667 2128 
 217.499 2627 4524 1999 
 219.494 142 4563 1069 
 216.99 299 4482 800 
 218.497 2451 4544 1297 
 216.99 2430 4684 1409 
 221.494 111 4556 2013 
 216.99 202 4431 1060 
 217.997 2511 4309 748 
 219.494 1942 4241 652 
 220.497 2231 4146 956 
 219.494 2288 4233 767 
 217.499 2176 4158 585 
 219.995 2139 4479 1023 
 218.997 2283 4568 711 
 218.997 247 4198 784 
 218.497 2137 4504 1658 
 218.497 2551 4333 2137 
 224.488 2287 4507 1313 
 219.995 2344 4641 1019 
 217.997 286 4315 884 
 216.492 2371 4222 1333 
 221.494 2373 4490 1346 
 220.995 2223 4477 1232 
 218.997 2292 4077 786 
 220.497 1909 4261 727 
 218.997 2108 4098 1000 
 220.497 1949 4287 1019 
 217.997 2394 4329 1222 
 220.497 160 4285 1402 
 216.492 2244 4235 1449 
 217.997 2103 4265 2145 
 217.997 2246 4354 2005 
 216.99 223 4149 852 
 217.499 2134 4052 892 
 1606 3985 363 
 216.492 2144 3912 1143 
 215.974 2260 4216 1870 
 218.497 2880 4295 1473 
 219.494 2567 4272 2219 
 217.499 2580 4214 1721 
 220.497 115 4611 1789 
 222.492 2862 4525 2475 
 217.997 2938 4407 2422 
 220.497 2673 4138 2137 
 221.988 2563 4466 2145 
 218.497 157 4506 2259 
 215.974 121 4546 2272 
 217.997 2659 4232 2192 
 219.995 2582 4326 2225 
 216.492 212 4625 2214 
 217.997 132 4361 2243 
 217.997 2495 4486 2328 
 218.497 122 4547 2466 
 218.997 114 4596 2482 
 215.974 2537 4480 2475 
 216.492 2440 4366 2373 
 219.995 2232 4345 2331 
 218.997 2358 4243 1837 
 216.492 2383 4337 2266 
 218.497 2485 4445 1781 
 219.995 2238 4485 2330 
 218.497 2577 4609 2593 
 219.494 159 4699 2608 
 217.997 149 4689 2711 
 217.997 2495 4574 2643 
 217.499 119 4626 2682 
 216.99 115 4977 2792 
 130 4801 2910 
 423.995 167 4762 2939 
 218.997 123 4766 2912 
 222.492 171 4836 2947 
 111 4801 2822 
 217.997 186 4891 1436 
 218.997 2567 4803 2922 
 218.497 385 4940 2978 
 218.997 129 4790 2951 
 217.997 1876 4969 2972 
 220.497 1975 4921 2751 
 222.997 153 4637 2684 
 221.988 131 4633 2539 
 217.997 204 4540 2508 
 223.485 167 4647 2425 
 219.494 111 5385 2974 
 224.488 2053 5516 3287 
 221.494 1870 5517 3466 
 223.986 2037 5575 3488 
 219.494 114 5668 3558 
 217.997 2121 5681 3530 
 215.974 17289 5634 3538 
 220.497 2311 5527 3599 
 217.997 112 5700 3668 
 216.99 132 5937 3668 
 217.499 2090 5904 3959 
 218.997 2232 5779 3839 
 217.997 123 5882 3818 
 219.494 2043 5887 3833 
 219.494 1892 6017 3959 
 218.997 2160 5937 4022 
 224.975 2113 5905 3977 
 216.99 112 6015 3873 
 218.997 2401 5910 3893 
 219.494 2299 5935 3815 
 215.974 117 5889 3866 
 218.497 2189 5842 3903 
 2114 5921 3905 
 219.494 1976 6086 3866 
 218.497 139 6155 4033 
 219.995 2411 6093 4077 
 219.995 141 6027 4072 
 217.997 2413 6006 3882 
 217.997 2280 5822 3943 
 219.995 2338 5882 3781 
 221.494 2469 5736 3812 
 221.988 2281 6032 3757 
 219.494 2267 5987 3814 
 219.995 1917 6310 4001 
 221.988 117 6515 4208 
 219.995 1974 6478 4612 
 219.494 2288 6300 4604 
 219.995 114 6131 4272 
 218.497 2389 5861 4057 
 217.499 2012 5533 3711 
 216.99 2355 5377 3538 
 218.497 162 5391 3285 
 217.997 2141 5101 3170 
 219.995 131 5205 3078 
 218.997 127 4791 3005 
 220.995 2243 5076 2822 
 221.494 166 4843 2852 
 219.494 119 5059 2731 
 217.499 2356 5049 2773 
 217.997 2584 4986 2721 
 218.497 2601 4920 2639 
 216.492 2687 4951 2680 
 218.997 2431 4802 2506 
 217.997 2619 4777 2488 
 219.494 143 4825 2403 
 220.497 2264 4799 2451 
 216.99 2447 4618 2225 
 218.497 2514 4496 2218 
 218.497 2488 4610 2107 
 218.997 116 4559 2099 
 220.497 113 4601 2053 
 219.494 124 4561 2052 
 216.99 2598 4579 860 
 218.997 2922 4534 1837 
 218.497 138 4731 1478 
 217.997 362 4716 2124 
 220.995 2803 4649 1032 
 217.499 2727 4548 2003 
 218.997 138 4562 951 
 216.99 307 4496 788 
 218.497 2718 4536 1292 
 217.499 2729 4681 1395 
 221.988 111 4590 1142 
 216.99 188 4413 869 
 217.499 2759 4279 746 
 219.494 2251 4210 647 
 219.995 2459 4149 1067 
 219.494 2644 4292 750 
 217.499 2523 4163 585 
 219.995 2447 4464 1018 
 218.997 2655 4571 712 
 218.997 256 4208 789 
 218.497 2421 4479 1834 
 217.997 2808 4315 2147 
 224.488 2519 4473 1299 
 219.995 2575 4668 1013 
 217.997 286 4425 2167 
 216.492 2491 4209 1319 
 221.494 2446 4509 1332 
 220.995 2380 4436 1245 
 218.997 2419 4064 787 
 220.497 1965 4255 724 
 218.997 114 4101 997 
 220.497 2034 4089 1649 
 217.997 2472 4332 1241 
 220.497 153 4271 1763 
 216.492 2256 4181 1451 
 217.997 2054 4262 2138 
 217.997 2177 4357 1148 
 216.99 215 4137 860 
 217.499 1976 4219 919 
 1634 4050 373 
 216.492 1992 3927 1138 
 215.49 2028 4212 753 
 218.497 2721 4312 1472 
 219.494 2380 4271 2210 
 217.499 2336 4227 1734 
 220.497 115 4615 1790 
 222.492 2647 4502 2451 
 218.497 2675 4386 2408 
 220.497 2408 4165 2128 
 221.988 2289 4631 2141 
 218.497 158 4547 2259 
 216.492 124 4554 2283 
 217.997 2331 4283 2196 
 219.995 2372 4349 2222 
 215.974 196 4646 2212 
 217.997 131 4380 2231 
 217.997 112 4481 2327 
 217.997 116 4539 2453 
 218.997 112 4605 2478 
 215.974 2448 4620 2462 
 216.492 2245 4349 2365 
 219.995 2095 4332 2332 
 219.494 2262 4234 2202 
 215.974 2243 4330 2229 
 218.497 2366 4434 1790 
 2226 4458 2333 
 218.497 2507 4598 2580 
 219.494 158 4687 2620 
 217.997 148 4683 2683 
 217.997 2526 4568 2639 
 217.499 119 4636 2685 
 216.99 114 4961 2788 
 219.494 128 4805 2929 
 424.498 169 4748 2936 
 218.997 125 4767 2924 
 222.492 173 4835 2980 
 221.988 172 4839 2797 
 217.997 183 4905 2900 
 218.997 2713 4792 2940 
 218.997 382 4906 2957 
 218.997 126 4778 2945 
 217.997 2051 4959 2984 
 220.497 111 4937 2747 
 222.997 154 4655 2716 
 221.494 128 4645 2544 
 217.997 203 4538 2507 
 225.494 166 4644 2444 
 219.494 112 5399 2983 
 224.488 2071 5513 3294 
 1837 5527 3464 
 224.488 1973 5583 3513 
 219.494 115 5656 3544 
 218.497 2151 5683 3521 
 215.974 112 5620 3549 
 220.497 2248 5539 3609 
 217.997 115 5691 3652 
 216.99 134 5933 3670 
 217.499 2052 5898 3954 
 218.997 2216 5799 3847 
 217.997 127 5857 3807 
 219.494 2038 5890 3835 
 219.494 1923 6017 3998 
 219.494 2261 5934 4020 
 224.975 2031 5907 3979 
 216.99 112 6005 3884 
 218.997 2234 5923 3887 
 219.995 2171 5953 3824 
 215.974 120 5884 3845 
 218.497 2182 5833 3911 
 216.99 2095 5920 3912 
 218.997 1925 6077 3862 
 218.497 136 6193 4030 
 217.997 2350 6131 4085 
 219.995 2358 6051 4044 
 217.997 2520 6043 3912 
 218.497 2394 5870 3919 
 219.995 2460 5867 3780 
 221.494 2627 5709 3819 
