radius area area area 
 2164 4509 2373 
 218.497 2546 4657 2598 
 219.494 154 4710 2623 
 217.499 150 4704 2724 
 217.997 2579 4610 2695 
 219.494 122 4630 2699 
 216.99 112 4989 2831 
 129 4840 2930 
 423.995 175 4786 2953 
 218.997 126 4738 2930 
 222.492 170 4852 2990 
 221.988 167 4898 2813 
 218.497 185 4899 2958 
 219.494 2717 4827 2976 
 218.997 386 4933 3007 
 218.997 123 4807 2995 
 217.997 2187 5012 2986 
 220.497 2223 4931 2782 
 222.997 158 4654 2739 
 221.988 138 4661 2544 
 217.997 203 4552 2517 
 225.999 165 4642 2472 
 219.494 116 5378 3007 
 224.488 2192 5541 3269 
 219.995 1906 5539 3468 
 223.986 2108 5585 3507 
 219.494 119 5701 3554 
 217.997 120 5698 3537 
 215.974 17407 5639 3569 
 220.497 2358 5554 3620 
 217.997 1135 5697 3672 
 216.99 134 5946 3666 
 217.499 2092 5924 3956 
 218.997 2262 5809 3849 
 217.997 122 5871 3800 
 219.494 2043 5894 3847 
 219.494 1904 6035 3968 
 219.494 2175 5946 4028 
 224.975 2009 5923 3985 
 216.99 2232 6021 3893 
 218.997 2202 5929 3904 
 219.494 2176 5950 3826 
 215.974 116 5904 3855 
 218.497 2172 5865 3915 
 216.99 2084 5909 3907 
 218.997 1872 6081 3864 
 218.497 2023 4032 
 217.997 2356 6127 4094 
 219.995 2243 6062 4061 
 217.997 2429 6029 3916 
 218.497 2284 5848 3922 
 219.995 2288 5892 3797 
 221.494 2475 5732 3833 
 221.988 115 6066 3766 
 219.494 2325 5872 3824 
 219.995 6337 4016 
 221.494 2017 6544 4228 
 219.995 118 6526 4677 
 219.494 2426 6422 4672 
 219.494 113 6233 4371 
 218.497 2560 5925 4144 
 217.499 2189 5578 3760 
 216.99 2606 5394 3603 
 218.497 149 5267 3326 
 217.997 131 5129 3210 
 219.995 133 5212 3110 
 218.997 209 4824 3029 
 220.995 2562 4926 2864 
 221.494 157 5101 2898 
 219.494 115 5107 2780 
 217.499 2519 5054 2812 
 218.997 2801 4996 2751 
 217.997 2830 4949 2636 
 216.492 3032 4980 2704 
 218.997 2738 4821 2512 
 217.997 2891 4790 2509 
 145 4830 2413 
 219.494 2489 4828 2464 
 216.99 112 4647 2229 
 218.497 2649 4480 2252 
 218.497 2507 4619 2111 
 218.497 120 4564 2123 
 219.995 114 4621 2081 
 219.494 124 4578 2039 
 216.99 2531 4610 911 
 220.497 2755 4588 2060 
 218.497 216 4766 1485 
 217.997 356 4722 2146 
 220.995 2614 4681 2148 
 216.492 2505 4543 2026 
 219.494 139 4593 1087 
 216.492 300 4533 827 
 218.497 2361 4576 1313 
 217.499 2355 4690 1423 
 221.988 116 4595 1187 
 216.99 193 4480 1125 
 217.499 2412 4350 759 
 219.494 1811 4382 662 
 220.497 2092 4198 1188 
 219.494 2159 4273 786 
 217.499 2112 4182 605 
 219.995 2050 4533 1045 
 219.494 2293 4425 729 
 218.997 224 4214 807 
 218.497 2158 4561 1873 
 217.997 2510 4382 1030 
 2182 4589 1354 
 219.995 2386 4706 1041 
 217.997 273 4495 2249 
 216.492 2366 4266 1391 
 221.494 2301 4576 1378 
 220.995 2304 4531 1290 
 218.997 2274 4166 827 
 219.995 1904 4212 742 
 218.997 2160 4161 1050 
 220.497 2009 4212 1696 
 217.997 2472 4392 1292 
 220.497 152 4337 2206 
 216.492 2283 4310 1504 
 217.997 2158 4346 2230 
 217.997 2305 4390 2068 
 216.99 216 4194 896 
 217.499 2164 4123 933 
 219.995 1621 4086 381 
 216.492 2174 3947 1166 
 215.49 2290 4249 1899 
 218.497 2908 4322 1490 
 219.494 2569 4272 2253 
 217.499 2584 4254 2112 
