radius area area area 
 224.488 1848 4987 3202 
 224.488 1994 5038 3266 
 219.494 120 5120 3335 
 217.997 115 5114 3302 
 216.492 118 5103 3354 
 220.497 2272 4941 3346 
 217.997 1077 5052 3356 
 216.99 133 5405 3406 
 217.499 2027 5422 3755 
 219.494 114 5252 3619 
 217.997 135 5282 3556 
 219.494 1973 5384 3631 
 219.494 1833 5494 3692 
 219.494 2150 5441 3800 
 224.975 1967 5375 3763 
 216.99 2175 5451 3643 
 219.494 2154 5311 3650 
 219.494 2134 5386 3633 
 215.974 132 5333 3605 
 218.497 122 5246 3698 
 17670 5285 3688 
 218.997 1871 5504 3647 
 218.497 2022 5649 3840 
 219.995 2292 5603 3849 
 219.995 145 5416 3853 
 217.997 2475 5456 3742 
 218.497 2317 5245 3676 
 219.995 2407 5209 3559 
 222.492 2522 5166 3578 
 221.494 2470 5239 3548 
 219.494 2336 5284 3602 
 219.995 1995 5604 3803 
 221.494 121 5721 3916 
 219.995 2133 5641 4195 
 219.995 2425 5303 4008 
 219.995 121 5149 3733 
 218.497 2607 4967 3487 
 217.499 2213 4641 3259 
 217.499 2601 4499 3081 
 218.497 154 4472 2886 
 217.997 137 4389 2832 
 219.995 140 4463 2794 
 218.997 214 4149 2774 
 220.995 2476 4166 2596 
 221.494 169 4152 1518 
 219.494 129 4166 2490 
 217.499 117 4135 2525 
 217.997 2732 4111 2501 
 218.497 2797 4123 2453 
 216.492 2934 4120 2493 
 218.997 2640 4024 2287 
 217.997 2780 3986 2297 
 219.494 2340 4003 2238 
 220.995 2356 3962 1571 
 216.99 118 3820 1309 
 218.497 2567 3689 2034 
 218.997 2423 3747 1924 
 218.497 128 3761 1067 
 220.497 120 3748 1863 
 219.494 126 3740 1835 
 216.99 2545 3753 801 
 218.997 2750 3701 1174 
 218.497 226 3908 1038 
 218.497 364 3912 1299 
 220.995 2513 3915 931 
 216.99 2412 3807 636 
 218.997 140 3731 870 
 216.99 327 3639 706 
 218.497 2356 3734 695 
 216.99 131 3773 1233 
 221.988 119 3745 657 
 216.99 201 3567 488 
 217.499 2240 3491 378 
 219.995 1783 3465 584 
 220.497 2056 3470 696 
 219.995 2168 3403 627 
 217.499 2111 3368 486 
 219.995 2031 3372 728 
 218.997 2264 3580 620 
 218.997 249 3520 673 
 218.497 2084 3591 1094 
 217.997 2514 3634 856 
 224.488 2264 3543 1052 
 219.995 2363 3646 920 
 217.997 118 3500 749 
 216.492 2361 3459 681 
 221.494 2291 3521 897 
 220.497 2271 3492 1070 
 218.997 2265 3235 683 
 219.995 1896 3280 610 
 219.494 119 3316 684 
 220.497 1964 3238 613 
 217.997 2395 3303 829 
 220.497 165 3376 866 
 216.99 2249 3470 924 
 218.497 2151 3482 1023 
 217.997 2294 3435 995 
 216.99 229 3446 709 
 217.499 2147 3351 799 
 219.494 1584 3294 324 
 216.492 2202 3298 1002 
 215.49 2281 3605 699 
 218.497 2856 3754 1273 
 219.494 2514 3658 1235 
 217.499 2545 3589 1095 
 220.995 127 3810 1651 
 222.492 2839 3927 1510 
 218.497 2951 3779 2218 
 220.497 2590 3617 1272 
 221.988 2495 3772 1168 
 218.497 178 3940 2083 
 215.974 125 3765 2095 
 217.997 2443 3732 2005 
 219.995 2383 3757 2046 
 216.492 207 3827 2014 
 217.997 132 3869 2056 
 217.997 117 3904 2176 
 218.497 129 3981 2275 
 218.997 1999 3994 2279 
 215.974 2379 3869 2267 
 216.492 2222 3653 2167 
 219.995 2019 3729 2110 
 219.494 2199 3655 1674 
 216.492 2137 3663 2045 
 218.497 2319 3793 1587 
 220.497 2120 3849 2094 
 219.995 2444 3951 2373 
 219.494 166 4034 2373 
 220.995 149 4032 2433 
 217.997 114 4001 2446 
 217.499 130 3983 1451 
 216.99 120 4117 1477 
 219.494 139 4216 2649 
 423.497 124 4100 2716 
 218.997 134 4112 2628 
 222.492 215 4120 2635 
 221.988 175 4072 2531 
 217.997 189 4187 1290 
 219.494 2493 4092 1877 
 218.997 404 4282 2691 
 218.997 134 4204 2732 
 218.497 1849 4237 2679 
 220.497 114 4210 2515 
 223.485 160 4051 2441 
 221.988 127 4016 2333 
 217.997 204 3934 2311 
 225.494 131 4051 2251 
 219.494 13486 4691 2778 
 224.488 12921 4953 3059 
 222.492 1942 4983 3202 
 223.986 2080 5021 3278 
 219.494 128 5123 3341 
 217.997 123 5129 3301 
 215.974 113 5097 3354 
 220.995 2428 4930 3347 
 217.997 123 5037 3408 
 216.99 131 5403 3399 
 217.499 2112 5426 3752 
 218.997 2302 5232 3577 
 217.997 130 5262 3580 
 219.494 2102 5369 3649 
 219.494 1994 5502 3706 
 218.997 2225 5431 3773 
 224.975 2142 5380 3773 
 216.99 2271 5440 3621 
 219.494 2313 5314 3651 
 219.494 2252 5398 3613 
 215.974 127 5358 3631 
 218.497 124 5255 3691 
 216.99 17701 5280 3705 
 218.997 1890 5510 3661 
 218.497 2064 5661 3828 
 220.497 2334 5607 3855 
 220.995 136 5457 3842 
 217.997 2394 5452 3732 
 218.497 2261 5249 3693 
 219.995 2280 5198 3553 
 222.492 2402 5143 3571 
 221.494 2161 5282 3538 
 219.494 2080 5267 3610 
 219.995 1839 5575 3785 
 221.494 123 5694 3933 
 219.995 1882 5631 4208 
 219.995 2151 5347 4024 
 219.995 121 5161 3755 
 218.497 2225 4954 3448 
 217.997 1830 4646 3270 
 216.99 2228 4490 3088 
 218.497 164 4455 2886 
 217.997 1960 4381 2847 
 219.995 136 4460 2817 
 218.997 1983 4167 2723 
 221.494 2059 4150 2591 
 221.494 178 4178 1524 
 219.494 132 4194 2489 
 217.499 2241 4171 2534 
 217.997 2535 4096 2496 
 218.497 2641 4117 2450 
 216.492 2814 4139 2496 
 218.997 2518 4030 2285 
 217.997 2753 3958 2294 
 219.494 165 4010 2249 
 220.497 112 3967 2254 
 216.99 116 3834 2022 
 218.497 2667 3671 2024 
 218.497 2583 3755 866 
 218.497 124 3742 1037 
 220.497 2902 3780 1830 
 219.494 126 3749 1842 
 216.99 2783 3709 773 
 218.997 3096 3687 1170 
 218.497 128 3898 1039 
 217.997 368 3924 1127 
 220.995 2802 3892 790 
 216.99 2712 3785 620 
 218.997 138 3779 866 
 216.99 323 3660 704 
 218.497 2674 3719 681 
 216.99 2598 3785 590 
 221.494 112 3771 634 
 217.499 198 3547 738 
 217.499 2660 3459 362 
 219.494 2193 3493 573 
 220.497 2435 3484 690 
 219.494 2521 3384 624 
 217.499 2459 3342 492 
 219.995 2346 3385 739 
 219.494 2462 3560 624 
 218.997 269 3528 684 
 218.997 2208 3597 1079 
 218.497 2605 3629 862 
 224.488 2320 3518 1056 
 219.995 2389 3637 911 
 217.997 117 3493 750 
 216.492 2396 3450 684 
 221.494 2320 3530 895 
 220.995 2230 3503 1068 
 218.997 2229 3252 586 
 219.995 1822 3289 608 
 219.995 122 3323 696 
 220.497 1875 3259 621 
 217.997 2345 3344 831 
 220.497 168 3390 1059 
 216.99 2208 3462 1040 
 217.997 2085 3493 688 
 217.997 2228 3439 218 
 216.99 239 3421 716 
 217.997 2041 3348 797 
 219.995 1597 3304 321 
 216.492 2057 3310 997 
 215.974 2170 3614 690 
 218.497 2747 3765 1270 
 219.494 2395 3663 943 
 217.499 2436 3595 1056 
 220.995 126 3810 1369 
 222.492 2729 3933 1519 
 217.997 2800 3784 2233 
 220.497 2510 3606 1276 
 221.988 2373 3760 1174 
 218.497 160 3922 2082 
 215.974 123 3786 2089 
 217.997 2455 3730 2006 
 219.995 2479 3748 2073 
 215.974 217 3818 2001 
 217.997 127 3858 2065 
 217.997 116 3883 2196 
 218.497 128 3964 2269 
 218.997 111 4010 2294 
 215.974 2529 3860 2249 
 216.99 2392 3657 2151 
 219.995 2163 3726 2084 
 219.494 2318 3645 1690 
 216.492 2258 3652 2023 
 218.497 2432 3801 1606 
 220.497 2184 3838 2200 
 219.995 2549 3956 2361 
 219.494 168 4026 2385 
 222.492 156 4041 2445 
 217.997 111 4009 2424 
 217.499 132 3983 1448 
 216.99 119 4120 2560 
 219.494 138 4215 2645 
 423.497 128 4115 2725 
 218.997 129 4104 2634 
 222.492 212 4113 2635 
 221.988 179 4104 2536 
 217.997 193 4169 1280 
 219.494 2456 4108 1864 
 218.997 391 4294 2701 
 218.997 144 4201 2687 
 217.997 1767 4242 2680 
 220.497 117 4225 2513 
 223.485 163 4045 2433 
 221.988 130 4034 2342 
 217.997 205 3920 2289 
 223.485 172 4071 2025 
 219.494 8225 4693 2752 
 224.488 17271 4945 3061 
 224.488 1614 4976 3196 
 224.488 1894 5040 3287 
 219.494 119 5115 3338 
 217.997 2153 5108 3292 
 215.974 114 5102 3358 
 220.497 2246 4936 3330 
 217.997 1072 5039 3382 
 216.99 125 5393 3412 
 217.499 2005 5405 3739 
 219.494 114 5230 3590 
 217.997 132 5254 3582 
 219.494 1964 5392 3631 
 219.494 1854 5497 3710 
 219.494 2191 5448 3808 
 224.488 1998 5379 3773 
 216.99 2271 5445 3639 
 218.997 2289 5313 3655 
 219.494 2247 5404 3625 
 215.974 142 5316 3635 
 218.497 123 5278 3690 
 216.99 17633 5291 3684 
 218.997 2024 5501 3646 
 218.497 2210 5661 3816 
 219.995 2529 5611 3876 
 220.995 142 5418 3844 
 217.997 2605 5443 3696 
 217.499 2467 5262 3673 
 219.995 2500 5200 3532 
 222.492 2711 5176 3558 
 221.988 2565 5231 3530 
 219.494 111 5251 3597 
 219.995 2078 5593 3796 
 221.494 120 5721 3925 
 219.995 2045 5627 4208 
 219.995 2354 5327 4002 
 219.995 121 5149 3754 
 218.497 2375 4975 3458 
 217.499 2034 4638 3256 
 216.99 2408 4502 3077 
 218.497 168 4472 2899 
 217.997 2137 4380 2848 
 219.995 137 4437 2805 
 218.997 169 4155 2728 
