radius area area area 
 217.997 2277 3722 2010 
 219.995 127 3776 2047 
 216.99 191 3806 1991 
 218.497 129 3856 2047 
 217.997 115 3926 2178 
 218.497 128 3978 2280 
 219.494 1903 3994 2296 
 215.974 2351 3895 2268 
 216.99 2097 3674 2168 
 219.995 2020 3735 790 
 218.497 2211 3666 1671 
 216.492 2166 3669 2037 
 218.997 2324 3820 1615 
 220.497 2145 3834 2096 
 218.497 2513 3939 2368 
 218.997 167 4042 2388 
 219.494 156 4045 2435 
 217.997 113 4005 2447 
 217.499 124 3973 1456 
 216.99 119 4127 1483 
 218.497 143 4208 2648 
 424.498 131 4066 2687 
 217.997 2297 4080 2547 
 219.995 151 3964 2554 
 216.99 182 3939 2403 
 218.997 191 4072 1390 
 218.497 1710 4096 1859 
 218.997 401 4286 2707 
 218.497 128 4204 2721 
 216.99 2205 4255 2695 
 220.497 114 4212 2512 
 223.485 159 4061 2464 
 220.995 122 4030 2315 
 219.494 205 3947 
 223.485 2380 4080 
 219.995 13497 4713 2781 
 229.486 12847 4954 3048 
 220.995 1893 4982 3223 
 224.975 2026 5063 3271 
 219.494 121 5131 3349 
 217.499 121 5109 3302 
 216.492 120 5124 3367 
 219.995 2301 4940 3351 
 217.997 1148 5037 3381 
 216.99 130 5402 3417 
 217.499 2083 5427 3750 
 218.997 115 5261 3600 
 217.997 135 5288 3578 
 219.494 2019 5408 3642 
 222.997 1775 5501 3729 
 220.497 2205 5462 3803 
 224.488 2072 5387 3755 
 216.99 2221 5467 3640 
 219.494 2192 5339 3659 
 221.988 2150 5403 3638 
 216.492 143 5347 3641 
 218.497 117 5256 3693 
 17596 5302 3679 
 218.997 1887 5510 3649 
 218.997 2010 5669 3851 
 219.995 2301 5618 3863 
 220.497 136 5441 3851 
 217.997 2406 5454 3746 
 217.499 2319 5255 3694 
 219.995 2345 5211 3553 
 222.997 2489 5186 3586 
 222.492 2434 5267 3554 
 219.494 2297 5298 3610 
 219.995 2009 5617 3802 
 221.988 118 5722 3943 
 219.995 2142 5673 4227 
 219.995 2392 5338 4044 
 219.995 117 5180 3761 
 2628 4995 3519 
 217.499 2233 4682 3289 
 217.499 2595 4539 3111 
 218.497 152 4484 2951 
 217.997 133 4403 2858 
 219.995 133 4481 2818 
 218.997 209 4194 2774 
 219.995 2519 4158 2607 
 221.494 174 4164 2639 
 219.494 133 4158 2514 
 217.499 115 4151 2552 
 217.499 2695 4123 2514 
 218.497 2699 4140 2450 
 216.492 2969 4131 2508 
 218.997 2651 4039 2305 
 217.997 2774 3980 2325 
 219.494 161 4005 2250 
 220.995 2392 3971 1583 
 216.99 113 3816 2045 
 218.497 2520 3709 2051 
 217.997 2444 3774 1934 
 218.497 117 3784 1391 
 220.497 113 3762 1871 
