radius area area area 
 219.494 193 4052 1373 
 218.497 1674 4109 1873 
 218.997 392 4308 2707 
 218.497 178 4204 2722 
 216.99 1840 4259 2713 
 219.995 111 4225 2492 
 222.492 157 4057 2429 
 221.494 129 4032 2348 
 219.494 205 3948 2324 
 223.485 2271 4069 2237 
 219.995 13455 4701 2785 
 229.486 17417 4977 3064 
 221.494 1873 4994 3209 
 224.975 2026 5048 3294 
 219.494 125 5112 3349 
 217.499 2236 5122 3304 
 216.492 115 5092 3352 
 220.497 2346 4944 3359 
 217.997 1139 5073 3381 
 216.99 126 5387 3407 
 217.499 2059 5430 3736 
 218.997 115 5271 3591 
 217.997 134 5285 3586 
 219.494 2069 5433 3635 
 222.997 1774 5493 3699 
 220.497 2184 5465 3800 
 224.488 2107 5395 3788 
 216.99 2347 5449 3613 
 219.494 2364 5308 3653 
 221.988 2257 5395 3623 
 216.492 140 5372 3646 
 218.497 120 5263 
 215.974 17588 5312 
 218.997 1901 5516 3628 
 218.497 2013 5654 3859 
 220.497 2298 5621 3856 
 219.995 1069 5426 3867 
 217.997 2373 5458 3694 
 217.499 2263 5251 3699 
 219.995 2290 5209 3555 
 222.997 2464 5160 3576 
 222.492 2338 5301 3562 
 219.494 2181 5279 3604 
 219.995 1891 5588 3793 
 221.988 126 5724 3954 
 220.497 1929 4235 
 219.494 2181 5362 4066 
 219.995 117 5191 3780 
 218.497 2348 4993 3500 
 217.499 1954 4657 3270 
 217.499 2292 4499 3140 
 218.497 163 4480 2911 
 217.997 2057 4421 2866 
 219.995 136 4473 2813 
 218.997 133 4201 2776 
 219.995 4177 2610 
 221.494 175 4156 1528 
 219.995 127 4182 2500 
 217.499 2319 4166 2549 
 217.499 2457 4121 2495 
 218.497 2498 4134 2460 
 216.492 2637 4135 2523 
 218.997 2427 4040 2289 
 218.497 2597 3997 2309 
 219.494 163 4011 2260 
 220.497 2256 3964 1576 
 216.99 113 3850 2052 
 218.497 2551 3705 2032 
 217.499 2495 3772 1918 
 218.997 121 3745 1045 
 220.497 118 3774 1854 
 219.494 127 3749 1851 
 216.99 2598 3733 774 
 218.497 2958 3714 1167 
 134 3914 1032 
 217.997 381 3961 1279 
 219.494 2814 3884 932 
 216.99 2718 3776 634 
 218.997 142 3788 860 
 216.99 320 3650 712 
 218.497 2724 3728 976 
 217.499 2649 3777 581 
 221.988 115 3773 622 
 216.492 201 3587 730 
 218.497 2717 3478 372 
 219.995 2186 3489 580 
 220.497 2411 3536 704 
 217.499 2521 3338 492 
 219.995 2425 3405 733 
 219.494 2615 3589 634 
 218.997 264 3522 671 
 218.497 2385 3614 1107 
 217.997 2730 3638 867 
 225.494 2392 3537 1049 
 219.995 2481 3667 902 
 217.997 285 3521 765 
 216.492 2418 3475 1118 
 220.995 2337 3558 914 
 221.988 3474 1048 
 218.997 2346 3220 687 
 220.497 1905 3277 518 
 219.995 117 3308 686 
 220.995 1963 3232 617 
 217.997 2404 3298 846 
 219.995 163 3384 1031 
 216.99 2187 3454 871 
 218.497 2047 3447 1023 
 218.997 2162 3434 224 
 216.99 230 3384 293 
 431.495 1879 3355 850 
 4258 3283 327 
 216.492 1926 3285 994 
 215.49 2107 3601 703 
 219.494 2711 3753 1333 
 219.494 2461 3635 1232 
 216.99 2363 3591 1069 
 220.995 124 3822 1416 
 222.492 2621 3915 2261 
 217.997 2636 3780 1579 
 220.995 2490 3627 1251 
 221.988 2274 3763 1179 
 218.497 186 3912 2051 
 215.974 122 3765 2083 
 218.497 2381 3708 1997 
 219.995 2323 3743 2014 
 216.99 202 3823 2007 
 218.497 133 3854 2055 
 217.997 118 3891 2162 
 217.997 129 3975 2278 
 218.997 1981 3985 2303 
 215.974 2421 3860 2238 
 216.99 2192 3662 2136 
 219.995 2068 3730 792 
 218.497 2209 3656 1665 
 216.492 2211 3683 2037 
 218.997 2321 3810 1580 
 220.497 2197 3835 2218 
 218.997 2498 3939 2372 
 218.997 165 4026 2378 
 219.995 150 4041 2458 
 217.997 111 4012 2417 
 217.499 131 4001 2436 
 216.99 120 4118 1496 
 218.497 135 4176 2649 
 423.995 128 4033 2672 
 217.997 2248 4063 2526 
 219.995 150 3941 2528 
 218.997 176 3928 2388 
 219.494 186 4071 1365 
 1672 4099 1837 
 219.494 392 4299 2699 
 218.497 132 4212 2723 
 216.99 1913 4258 2675 
 220.497 113 4237 2483 
 222.997 159 4058 2444 
 221.494 131 4032 2344 
 218.497 204 3952 2321 
 223.485 165 4075 2238 
 219.494 8281 4685 2763 
 228.993 17234 4971 3064 
 221.494 1748 4995 3195 
 224.975 1841 5051 3274 
 219.494 125 5122 3355 
 217.499 2106 5129 3303 
 216.492 115 5101 3353 
 219.995 2197 4961 3347 
 217.997 119 5073 3371 
 216.99 129 5389 3409 
 217.499 2040 5432 3756 
 218.497 115 5235 3590 
 217.997 136 5309 3578 
 219.494 1979 5397 3618 
 222.997 1756 5476 3728 
 220.497 2168 5456 3807 
 223.986 1949 5395 3772 
 216.99 2221 5446 3614 
 219.995 2198 5308 3682 
 221.988 2162 5400 3631 
 216.492 134 5329 3635 
 218.497 115 5267 3695 
 215.974 17624 5319 3693 
 218.997 1954 5508 3656 
 218.497 2067 5671 3847 
 218.497 2370 5615 3866 
 1219 5425 3856 
 217.997 2547 5457 3713 
 216.99 2432 5272 3710 
 219.995 2544 5207 3548 
 222.997 2630 5192 3596 
 222.492 2638 5281 3559 
 219.494 2443 5313 3610 
 219.995 2100 5626 3808 
 221.988 122 5686 3948 
 219.995 2207 5666 4224 
 219.494 2507 5341 4054 
 219.995 122 5181 3761 
 218.497 2637 5030 3528 
 217.499 2222 4661 3284 
 217.499 2598 4540 3118 
 218.497 165 4459 2925 
 217.997 135 4418 2878 
 219.995 139 4482 2834 
 218.997 195 4193 2734 
 219.995 2359 4169 2612 
 221.494 167 4180 1539 
 219.494 123 4191 2492 
 217.499 2411 4171 2565 
 217.997 2581 4129 2510 
 218.497 2658 4148 2437 
 216.492 2834 4133 2531 
 218.997 2548 4034 2295 
 217.997 2695 3999 2328 
 219.494 161 4023 974 
 220.497 112 3952 2280 
 216.99 123 3841 2052 
 218.497 2556 3694 2025 
 217.997 2426 3789 877 
 218.497 129 3775 1359 
 220.497 118 3757 1850 
 219.494 129 3763 1856 
 216.99 2449 3775 780 
 218.497 2687 3708 1177 
 217.997 274 3913 1033 
 217.997 373 3953 1283 
 219.494 2444 3930 946 
 216.99 2358 3798 637 
 218.997 144 3756 867 
 216.99 320 3686 712 
 218.497 2425 3745 912 
 216.99 137 3793 598 
 221.988 117 3758 640 
 216.99 201 3585 489 
 218.497 2394 3483 378 
 219.494 1919 3500 585 
 219.995 2189 3493 696 
 217.499 2410 3409 666 
 217.499 2376 3377 504 
 219.995 2244 3374 736 
 219.494 2475 3570 641 
 218.497 265 3549 677 
