radius area area area 
 224.488 2192 5508 3274 
 221.494 1943 5523 3462 
 224.488 2110 5615 3494 
 219.494 115 5655 3545 
 217.997 117 5683 3511 
 215.974 17382 5593 3540 
 220.497 2494 5559 3615 
 217.997 1113 5688 3653 
 216.99 129 5938 3661 
 217.499 2118 5891 3959 
 218.997 2228 5798 3819 
 217.997 125 5851 3804 
 219.494 2178 5842 3825 
 219.494 2012 6003 3941 
 218.997 2211 5979 3984 
 224.975 2144 5902 3962 
 216.99 2373 5987 3852 
 218.997 2278 5926 3850 
 219.494 2284 5933 3812 
 215.974 132 5881 3848 
 218.497 2171 5814 3899 
 216.99 2084 5912 3903 
 218.997 1981 6088 3846 
 218.497 2126 6171 4021 
 217.997 2431 6093 4080 
 219.995 1130 4027 
 217.997 2440 5998 3915 
 217.499 2288 5821 3899 
 219.995 2324 5866 3780 
 221.988 2467 5730 3823 
 221.988 114 6043 3754 
 219.494 2122 5979 3816 
 219.995 1872 6313 4012 
 221.494 120 6515 
 219.995 1924 6447 4609 
 219.494 2270 6306 4563 
 219.494 117 6111 4276 
 218.497 2284 5838 4021 
 217.499 1930 5515 3721 
 216.99 2381 5363 3481 
 218.497 155 5233 3262 
 217.997 2188 5097 3155 
 219.995 126 5198 3075 
 218.997 2036 4794 2991 
 220.995 2174 4894 2823 
 221.494 163 5067 2859 
 219.494 120 5080 2732 
 217.499 2277 2785 
 217.499 4966 2699 
 218.497 2633 4920 2636 
 216.99 2722 4951 2691 
 218.997 2550 4788 2473 
 217.997 2774 4782 2500 
 219.494 155 4870 2414 
 220.995 2389 4787 2449 
 216.99 2601 4624 2220 
 218.497 2699 4476 2217 
 218.497 2603 4579 
 218.497 111 4574 2100 
 220.497 2933 4576 2057 
 219.494 128 4581 2038 
 216.99 2717 4589 867 
 218.497 3067 4537 1828 
 218.497 117 4734 1474 
 217.997 367 4711 2123 
 220.995 2867 4642 2119 
 216.99 2747 4530 1974 
 139 4568 943 
 216.99 296 4483 793 
 218.497 2699 4530 1343 
 217.499 2646 4696 1394 
 221.988 111 4595 1147 
 216.99 197 4344 863 
 217.499 2691 4266 737 
 219.494 2214 4205 636 
 220.497 2417 4124 942 
 219.494 2557 4244 754 
 217.499 2482 4175 578 
 219.995 2405 4472 1021 
 218.997 2537 4552 705 
 218.997 248 4187 787 
 218.497 2251 4484 1620 
 217.997 2648 4338 2127 
 224.488 2326 4464 1295 
 219.995 2446 4663 1744 
 217.997 275 4418 2165 
 216.492 4221 1309 
 221.494 2365 4492 1321 
 220.497 4446 1234 
 218.997 2300 4048 792 
 219.995 1913 4263 725 
 219.494 113 4068 979 
 220.497 1968 4092 1632 
 217.997 2383 4333 1221 
 220.995 156 4246 1739 
 216.492 2220 4186 1451 
 217.997 2068 4267 2123 
 217.997 2247 4342 1124 
 217.499 221 4126 853 
 217.499 2059 4045 892 
 219.995 1619 4013 364 
 216.492 2099 3915 1139 
 215.49 2173 4233 1840 
 218.497 2801 4284 1458 
 219.995 2469 4234 2213 
 217.499 2462 4219 2060 
 220.497 112 4609 1785 
 222.492 2726 4495 2472 
 217.997 2785 4379 2398 
 220.497 2499 4177 2126 
 221.988 2406 4656 2131 
 162 4515 2256 
 215.974 126 4527 2285 
 217.997 2452 4242 2195 
 219.995 2511 4325 2216 
 216.492 206 4641 2215 
 218.497 124 4363 2250 
 217.997 116 4496 2310 
 218.497 123 4540 2442 
 219.494 2135 4588 2466 
 215.974 2530 4626 2450 
 216.492 2447 4521 2346 
 219.995 2208 4349 2323 
 219.494 2362 4245 1860 
 216.492 2255 4325 2228 
 218.497 2483 4443 2352 
 219.995 2204 4470 2426 
 218.497 2581 4752 2567 
 161 4700 2598 
 217.997 156 4673 2673 
 217.997 2596 4580 2644 
 217.499 123 4610 2669 
 216.99 113 4809 2801 
 219.494 129 4811 2896 
 423.995 173 4768 2931 
 218.497 128 4767 2892 
 221.988 198 4858 2969 
 221.988 176 4789 2791 
 217.997 182 4871 2892 
 218.997 2543 4781 2936 
 218.497 391 4939 2974 
 218.997 129 4766 2946 
 218.497 1845 4945 2971 
 219.995 113 4916 2752 
 222.997 157 4654 2669 
 221.988 134 4634 2537 
 218.497 201 4528 2483 
 225.494 172 4648 2440 
 219.494 112 5386 2971 
 224.488 1964 5507 3280 
 221.494 1713 5512 3450 
 224.488 1933 5594 3494 
 219.494 118 5669 3557 
 217.997 2150 5683 3516 
 215.974 12595 5619 3536 
 220.497 2267 5542 3600 
 217.997 1111 5690 3650 
 216.99 131 5951 3660 
 217.499 2045 5906 3967 
 218.997 2185 5796 3829 
 217.997 125 5851 3799 
 219.494 2026 5862 3836 
 219.494 1862 6029 3964 
 218.997 2162 5934 4022 
 224.975 2005 5917 3979 
 216.99 2320 6014 3867 
 218.997 2296 5934 3886 
 219.494 2275 5939 3806 
 215.49 121 5892 3851 
 218.497 2171 5843 3908 
 2091 5958 3888 
 218.997 2012 6073 3868 
 218.497 2162 6162 4013 
 219.995 2528 6132 4076 
 219.995 2442 6029 4051 
 217.997 2590 6053 3906 
 218.497 2432 5853 3905 
 219.995 2567 5852 3773 
 221.494 2728 5718 3827 
 221.988 2644 5995 3734 
 219.494 2415 5893 3807 
 219.995 2071 6286 3983 
 221.494 115 6517 4177 
 219.995 2132 6467 4605 
 218.997 2491 6308 4567 
 219.995 120 6159 4286 
 218.497 2482 5857 4037 
 217.499 2132 5483 3704 
 217.499 2505 5337 3531 
 218.497 150 5242 3251 
 217.997 2226 5093 3157 
 219.995 134 5191 3078 
 218.997 173 4799 2973 
 220.995 2328 5066 2815 
 221.494 164 4859 2870 
 219.494 119 5081 2742 
 217.499 2368 5035 2770 
 217.997 2587 4961 2709 
 217.997 2602 4929 2634 
 216.492 2761 4921 2683 
 218.997 2509 4802 2480 
 217.997 2676 4771 2483 
 219.494 155 4837 2415 
 220.995 2343 4811 2446 
 216.99 2492 4639 2212 
 218.497 2547 4496 2234 
 218.997 2366 4610 2110 
 218.497 114 4587 2102 
 220.497 113 4601 2067 
 219.494 121 4568 2046 
 216.99 2469 4565 864 
 218.997 2652 4554 1845 
 218.497 237 4732 1469 
 217.997 351 4726 2114 
 220.995 2559 4664 2125 
 217.499 2435 4557 2002 
 218.997 143 4576 959 
 216.99 301 4485 793 
 218.497 2531 4524 1287 
 216.99 2541 4680 1388 
 221.988 2443 4591 2007 
 216.99 192 4395 862 
 217.499 2656 4267 738 
 219.494 2157 4217 642 
 220.497 2349 4121 1063 
 219.494 2525 4250 751 
 217.499 2482 4179 583 
 219.995 2380 4445 1025 
 218.997 2597 4564 704 
 218.997 245 4228 791 
 218.497 2436 4481 1645 
 218.497 2819 4318 2132 
 223.986 2532 4449 1298 
 219.995 2657 4649 1015 
 217.997 287 4428 883 
 216.492 2573 4199 1308 
 221.494 2561 4494 1019 
 220.497 2497 4444 1227 
 218.997 2490 4045 781 
 219.995 2149 4272 724 
 218.997 2305 4079 1000 
 220.497 2233 4092 1637 
 217.997 2554 4315 1224 
 220.497 153 4239 1757 
 216.492 2319 4182 1448 
 217.997 2272 4274 2144 
 217.997 2287 4338 1131 
 216.99 221 4118 855 
 217.997 2128 4185 896 
 219.995 1615 4037 369 
 216.492 2025 3923 1152 
 215.974 2111 4203 753 
 218.497 2637 4299 1470 
 219.995 2270 4274 2197 
 217.499 2224 4226 2032 
 220.497 118 4566 2266 
 222.492 2574 4473 2473 
 217.997 2590 4402 2394 
 220.497 2301 4196 2129 
 221.988 2217 4620 2125 
 218.497 179 4547 2268 
 216.492 124 4545 2284 
 217.997 2174 4283 2179 
 219.995 2280 4329 2200 
 215.974 162 4655 2212 
 217.997 131 4379 2237 
 217.997 114 4461 2306 
 218.497 114 4530 2446 
 219.494 114 4607 2472 
 215.974 2344 4667 2453 
 216.492 2230 4371 2354 
 219.995 2030 4321 2328 
 219.494 2210 4273 1815 
 216.492 2202 4331 2261 
 218.497 2345 4458 1777 
 219.995 2144 4462 2339 
 218.497 2476 4587 2578 
 219.494 157 4687 2592 
 217.997 145 4679 2701 
 217.997 2577 4577 2660 
 217.499 122 4611 2670 
 216.99 114 4802 2796 
 219.995 124 4860 2898 
 423.995 169 4775 2930 
 218.997 126 4743 2905 
 222.492 141 4830 2958 
 221.494 173 4899 2790 
 217.997 190 4844 1410 
 219.494 2688 4837 2930 
 218.497 389 4934 2953 
 218.997 130 4789 2950 
 218.497 2178 4981 2969 
 220.497 115 4908 2750 
 222.997 156 4671 2700 
 221.494 128 4634 2534 
 217.997 201 4526 2491 
 225.494 2544 4658 2435 
 219.494 13662 5363 2967 
 224.488 2308 5499 3274 
 221.494 1953 5517 3444 
 224.488 2139 5580 3492 
 219.494 116 5669 3555 
 217.997 117 5689 3513 
 215.974 111 5616 3550 
 220.995 2382 5537 3604 
 217.997 1108 5697 3642 
 216.99 132 5948 3663 
 217.499 2159 5912 3946 
 218.997 2310 5810 3842 
 125 5860 3789 
 219.494 2092 5888 3831 
 219.494 1955 6005 3943 
 218.997 2171 5940 4019 
 224.975 1996 5897 3973 
 216.99 2202 5995 3862 
 218.997 2196 5913 3882 
 219.494 2160 5948 3823 
 215.974 125 5890 3843 
 218.497 2198 5799 3896 
 216.99 2093 5927 3862 
 219.494 1885 6079 3860 
 218.497 1976 6145 4010 
 217.997 2313 6098 4078 
 219.995 996 6044 4075 
 217.997 2374 6015 3900 
 218.497 2174 5812 3911 
 219.995 2285 5889 3764 
 221.494 2406 5730 3821 
 221.988 2294 6028 3744 
 219.494 2243 5983 3805 
 219.995 1889 6308 3984 
 221.494 116 6514 4176 
 219.995 2082 6481 4616 
 219.494 2400 6327 4571 
 219.494 2769 6158 4273 
 218.497 2487 5821 4043 
 217.499 2125 5496 3695 
 217.499 2531 5353 3522 
 218.497 154 5234 3270 
 217.997 123 5065 3156 
 219.995 130 5193 3070 
 218.997 203 4984 3009 
 220.995 2473 5059 2832 
 221.494 164 4826 2865 
 219.494 121 5064 2727 
 217.499 2470 5019 2783 
 217.997 2818 4999 2709 
 217.997 2856 4952 2624 
 216.492 3054 4970 2682 
 218.997 2744 4800 2503 
 217.997 2967 4776 2478 
 219.494 155 4852 2389 
 220.995 2558 4786 2457 
 216.99 2710 4620 2228 
 218.497 2683 4480 2224 
 218.497 2589 4582 2104 
 218.497 115 4560 2096 
 220.497 2939 4594 2066 
 219.494 124 4573 2019 
 216.99 2583 4586 1001 
 218.997 2886 4537 1844 
 218.497 186 4751 1453 
 217.997 368 4721 2115 
 219.494 2604 4658 2119 
 217.499 2506 4540 1997 
 218.997 141 4580 1064 
 216.99 296 4485 800 
 218.497 2475 4535 1288 
 216.99 2396 4667 1404 
 221.988 112 4548 1151 
 216.99 190 4432 1042 
 217.499 2429 4282 741 
 219.494 1868 4316 644 
 220.497 2152 4144 838 
 219.494 2229 4210 765 
 217.499 2084 4154 585 
 219.995 2076 4454 1013 
 218.997 2257 4360 711 
 218.997 149 4192 780 
 218.497 2082 4481 1631 
 218.497 2473 4330 1012 
 223.986 2175 4492 1302 
 219.995 2375 4618 1012 
 217.997 277 4265 2157 
 216.492 2354 4203 1308 
 221.494 2310 4476 1330 
 220.995 2303 4446 1241 
 218.997 2290 4076 782 
 219.995 1834 4266 724 
 218.997 111 4077 996 
 220.497 1944 4109 1006 
 217.997 2402 4332 1220 
 220.497 152 4228 1380 
 216.492 2236 4230 1433 
 218.497 2122 4263 2123 
 217.997 2265 4350 1115 
 216.99 222 4145 849 
 217.499 2154 4031 898 
