radius area area area 
 216.99 2708 4139 2497 
 218.997 2461 4034 2305 
 217.997 2595 3984 2299 
 219.494 173 4023 2253 
 219.995 113 3971 2260 
 216.99 118 3835 2030 
 218.497 2481 3689 2019 
 217.997 2398 3784 884 
 218.497 127 3776 1051 
 220.497 115 3776 1861 
 219.494 131 3774 1846 
 216.99 2608 3725 775 
 218.497 2888 3718 1622 
 217.997 111 3916 1046 
 217.997 369 3937 1286 
 219.494 2791 3898 928 
 216.99 2660 3777 630 
 218.997 145 3786 870 
 216.99 318 3659 694 
 218.497 2724 3738 691 
 216.99 2659 3800 1233 
 221.988 115 3780 642 
 216.492 203 3582 486 
 217.997 2736 3471 374 
 219.494 2245 3492 578 
 220.497 2408 3497 703 
 217.499 2605 3417 630 
 217.499 2514 3346 495 
 219.995 2410 3412 762 
 219.494 2636 3568 623 
 218.997 264 3547 673 
 218.497 2428 3607 1101 
 218.497 2773 3622 846 
 225.494 2500 3523 1041 
 219.995 2577 3664 920 
 217.997 285 3505 751 
 216.492 2493 3472 1018 
 220.995 2376 3531 906 
 221.494 2342 3500 1068 
 218.997 2376 3254 681 
 220.497 1937 3275 622 
 220.497 118 3323 695 
 220.995 2003 3244 618 
 218.497 2398 3304 819 
 219.494 165 3371 1016 
 216.492 2209 3430 911 
 217.997 2039 3437 683 
 218.997 2165 3442 980 
 216.99 233 693 
 430.496 1947 3331 824 
 411.497 4343 3287 326 
 216.492 1974 3296 999 
 215.49 2038 3577 701 
 219.494 2645 3738 1341 
 219.995 2322 3666 1231 
 216.99 2283 3618 1091 
 220.995 129 3859 1654 
 222.492 2574 3887 2274 
 217.997 2565 3769 1603 
 220.995 2391 3612 1277 
 221.988 2233 3784 1169 
 218.497 165 3935 2065 
 215.974 124 3745 2069 
 217.997 2289 3707 2009 
 219.995 120 3757 2035 
 216.492 173 3798 1835 
 218.497 125 3869 2055 
 217.997 113 3911 2168 
 217.997 126 3977 2267 
 218.997 1915 3983 2280 
 215.974 2356 3889 2268 
 216.492 2180 3649 2156 
 219.995 1987 3721 2077 
 218.497 2207 3668 1681 
 216.492 2208 3656 2026 
 218.997 2342 3804 1610 
 220.497 2188 3834 2110 
 218.497 2492 3945 2369 
 218.997 168 4011 2378 
 219.995 153 4037 2445 
 217.997 112 3999 2418 
 217.499 131 3969 1467 
 216.99 117 4114 1477 
 218.497 136 4183 1959 
 424.498 126 4057 2670 
 217.997 2266 4057 2522 
 219.995 142 3933 2514 
 219.494 179 3918 2376 
 218.997 192 4072 1389 
 218.497 1685 4093 1856 
 219.494 398 4279 2709 
 218.497 125 4197 2748 
 216.99 2133 4250 2677 
 219.995 111 4227 2515 
 222.997 163 4046 2458 
 220.995 125 4049 2345 
 219.494 209 3920 2309 
 223.485 2271 4077 2248 
 219.995 13382 4705 2761 
 229.486 12774 4956 3059 
 220.995 1831 4997 3218 
 224.488 1981 5048 3288 
 219.494 122 5127 3346 
 217.499 2185 5113 3300 
 216.492 111 5117 3362 
 220.497 2261 4949 3348 
 217.997 1181 5066 3385 
 216.99 130 5408 3400 
 217.499 2011 5420 3758 
 218.497 2159 5261 3592 
 217.997 129 5301 3569 
 219.494 2016 5389 3626 
 222.997 1782 5482 3720 
 220.497 2192 5456 3808 
 223.986 2054 5404 3772 
 216.99 2220 5438 3640 
 219.995 2224 5314 3672 
 221.988 2178 5399 3614 
