radius area area area 
 218.997 2505 6380 4627 
 219.494 114 6191 4317 
 218.497 2685 5912 4097 
 217.499 2280 5530 3731 
 216.99 2648 5390 3565 
 218.497 142 5242 3310 
 217.997 132 5135 3156 
 219.995 131 5227 3084 
 218.997 209 4839 3005 
 220.995 2538 5090 2837 
 221.494 157 4830 2885 
 219.494 115 5068 2759 
 217.499 2517 5033 2793 
 217.997 2754 4995 2726 
 217.997 2730 4923 2649 
 216.492 2941 4960 2700 
 218.997 2624 4802 2479 
 217.997 2773 4788 2520 
 219.494 144 4838 2415 
 220.995 2366 4787 2467 
 216.99 112 4630 2228 
 218.497 2608 4476 2229 
 218.497 2514 4595 2117 
 218.497 122 4591 2113 
 220.497 113 4603 2083 
 219.494 126 4582 2036 
 216.99 2564 4588 891 
 218.997 2817 4565 1869 
 218.497 191 4752 1454 
 217.997 354 4697 2116 
 220.995 2582 4682 2128 
 216.492 2458 4549 1995 
 218.997 136 4607 1082 
 216.99 307 4495 805 
 218.497 2338 4570 1291 
 217.499 2253 4674 1410 
 221.988 2205 4572 1160 
 216.99 198 4463 1090 
 218.497 2386 4229 753 
 219.494 1815 4254 650 
 220.497 2105 4141 1151 
 219.494 2232 4263 764 
 217.499 2154 4177 589 
 219.995 2075 4351 1032 
 218.997 2317 4399 721 
 218.997 243 4525 790 
 218.497 2141 1825 
 218.497 2614 4362 2157 
 223.485 2285 4523 1335 
 219.995 2402 4658 1787 
 217.997 282 4459 2205 
 216.492 2412 4241 1349 
 221.494 2358 4552 1348 
 220.497 2315 4480 1268 
 218.997 2329 4123 808 
 219.995 1951 4292 737 
 218.997 2178 4118 1016 
 220.497 2037 4138 1665 
 217.997 2503 4358 1238 
 220.497 162 4281 1426 
 216.492 2312 4239 1455 
 218.497 2224 4305 2166 
 217.997 2314 4361 1150 
 216.99 214 4165 871 
 217.499 2193 4065 910 
 1612 4021 373 
 216.492 2198 3930 1153 
 215.49 2323 4224 1868 
 218.497 2916 4305 1481 
 219.995 2576 4282 2220 
 217.499 2613 4210 1736 
 220.497 116 4615 2260 
 222.492 2850 4525 2472 
 217.997 3001 4385 2423 
 220.497 2610 4185 2139 
 221.988 2468 4648 2155 
 218.497 154 4560 2264 
 215.974 121 4566 2297 
 217.997 2429 4296 2207 
 219.995 2491 4364 2230 
 216.492 186 4649 2230 
 217.997 127 4370 2241 
 217.997 114 4492 2311 
 218.497 121 4539 2459 
 218.997 116 4597 2493 
 215.974 4628 2475 
 216.492 2229 4392 2388 
 219.995 2110 4371 2349 
 219.494 2186 4261 1864 
 216.492 2196 4333 2255 
 218.497 2353 4454 1787 
 219.995 2173 4468 2362 
 218.497 2457 4622 2594 
 219.494 158 4708 2602 
 217.997 145 4695 2724 
 217.997 2510 4582 2650 
 220.995 120 4645 2689 
 216.99 111 4825 2800 
 129 4824 2902 
 425 177 4793 2958 
 218.997 123 4785 2913 
 221.988 144 4848 2966 
 221.494 174 4826 2792 
 217.997 189 4881 2918 
 219.494 2580 4838 2947 
 218.997 388 4919 2989 
 218.997 126 4797 2985 
 217.997 1957 4983 2985 
 219.995 2037 4936 2763 
 222.997 157 4661 2733 
 221.494 132 4646 2545 
 217.997 204 4538 2524 
 225.999 162 4658 2444 
 219.494 114 5373 2976 
 224.488 2272 5539 3285 
 223.485 1974 5524 3457 
 224.488 2156 5625 3502 
 219.494 114 5664 3581 
 218.497 120 5680 3512 
 215.974 2196 5612 3551 
 220.497 2474 5560 3618 
 217.997 1122 5691 3667 
 216.99 131 5953 3674 
 217.499 2128 5912 3976 
 218.997 2285 5804 3842 
 217.997 126 5862 3837 
 219.494 2143 5866 3845 
