radius area area area 
 218.497 2815 4338 2148 
 222.492 2521 4493 1329 
 219.995 2604 4697 1016 
 217.997 280 4469 2218 
 216.492 2521 4263 1351 
 221.494 2448 4522 1347 
 220.995 2380 4510 1253 
 218.997 2422 4108 801 
 219.995 1950 4280 741 
 218.997 2170 4111 994 
 220.497 2035 4146 702 
 217.997 2410 4372 1260 
 220.497 162 4286 1782 
 216.492 2217 4211 1234 
 217.997 2060 4307 2173 
 217.997 2187 4351 1153 
 216.99 220 4179 888 
 217.499 1954 4229 916 
 219.995 1634 4079 378 
 216.492 1962 3940 1149 
 215.49 2037 4235 763 
 218.497 2679 4320 1489 
 219.494 2372 4302 2226 
 217.499 2297 4239 2081 
 220.497 113 4580 1809 
 222.492 2669 4520 2472 
 217.997 2605 4206 2409 
 220.497 2423 2132 
 221.988 2296 4643 2136 
 218.497 159 4549 2267 
 215.974 125 4565 2283 
 217.997 2356 4274 2216 
 219.995 2403 4335 2225 
 215.974 197 4632 2228 
 217.997 129 4383 2247 
 217.997 111 4477 2319 
 217.997 125 4543 2467 
 218.997 114 4599 2485 
 215.974 2435 4627 2469 
 216.99 2262 4557 2364 
 219.995 2071 4358 2340 
 219.494 2258 4263 2226 
 215.974 2193 4333 2250 
 218.497 2419 4431 1789 
 220.497 2219 4477 2355 
 218.497 2546 4608 2595 
 219.494 158 4665 2620 
 217.997 148 4701 2705 
 217.997 2563 4591 2623 
 220.995 120 4639 2676 
 113 4945 1630 
 216.99 130 4818 2934 
 425 177 4775 2958 
 218.997 128 4772 2932 
 222.492 143 4866 2957 
 221.988 174 4829 2817 
 217.997 188 4889 1431 
 2775 4823 2944 
 218.497 380 4940 2986 
 218.497 118 4807 2985 
 218.497 2108 4985 2977 
 220.497 2100 4940 2766 
 222.997 153 4654 2741 
 221.494 132 4638 2538 
 218.497 207 4543 2528 
 223.986 166 4655 2457 
 219.494 112 5382 2988 
 224.488 2076 5528 3287 
 1869 5529 3452 
 224.488 2057 5598 3496 
 219.494 111 5657 3565 
 217.997 2201 5682 3524 
 215.974 2035 5608 3556 
 220.497 2292 5555 3628 
 217.997 113 5701 3655 
 216.99 131 5949 3658 
 217.499 2059 5894 3973 
 218.997 2225 5795 3866 
 217.997 125 5890 3788 
 219.494 2041 5884 3836 
 219.494 1959 5994 3947 
 219.494 2226 5944 4037 
 224.975 2109 5891 3987 
 216.99 2242 6014 3878 
 218.997 2227 5923 3911 
 219.494 2200 5953 3824 
 215.974 118 5890 3857 
 218.497 2175 5848 3895 
 216.99 2095 5943 3907 
 219.494 1906 6096 3866 
 218.497 136 6174 4018 
 217.997 2349 6136 4095 
 219.995 1165 6057 4058 
 217.997 2515 6051 3930 
 218.497 2362 5858 3927 
 219.995 2425 5875 3765 
 221.494 2615 5727 3840 
 221.988 111 5986 3762 
 219.494 2427 5888 3820 
 219.995 2104 6300 3995 
 221.494 118 6520 4191 
 219.995 2281 6492 4652 
 218.997 2583 6392 4644 
 219.494 112 6216 4342 
 218.497 2688 5911 4105 
 217.499 2296 5545 3738 
 216.99 2658 5402 3572 
 218.497 139 5233 3313 
 218.497 132 5118 3178 
 219.995 130 5209 3091 
 218.997 199 4975 3006 
 221.494 2445 5060 2839 
 221.494 173 5083 2878 
 219.494 121 5084 2761 
 217.499 2473 5046 2778 
 217.997 2636 4977 2720 
 217.997 2706 4924 2632 
 216.492 2840 4968 2724 
 218.997 2557 4815 2478 
 217.997 2716 4786 2537 
 219.494 2359 4833 2416 
 220.497 2395 4788 2463 
 216.99 2567 4633 2234 
 218.497 2627 4474 2245 
 218.497 2487 4615 2098 
 218.497 115 4581 1502 
 220.497 116 4617 2072 
 219.494 125 4569 2030 
 216.99 2553 4586 1006 
 218.997 2789 4560 1860 
 218.497 247 4771 1464 
 217.997 322 4676 2128 
 220.995 2476 4683 2138 
 216.492 2347 4562 2009 
 218.997 138 4585 1083 
 216.99 296 4510 817 
 218.497 2392 4553 1293 
 217.499 136 4689 1405 
 221.988 113 4570 1160 
 216.99 201 4449 890 
 217.997 2373 4307 749 
 219.494 1809 4232 651 
 220.497 2101 4158 955 
 219.494 2248 4267 767 
 217.499 2208 4197 588 
 219.995 2132 4326 1047 
 218.997 2393 4589 729 
 218.997 239 4193 788 
 218.497 2254 4507 1663 
 218.497 2696 4368 2158 
 222.997 2351 4504 1339 
 219.995 2478 4700 1787 
 217.997 275 4473 2202 
 216.492 2471 4235 1343 
 221.494 2402 4536 1356 
 220.497 2353 4480 1258 
 218.997 2361 4109 798 
 219.995 1967 4291 743 
 219.494 2216 4117 1016 
 220.497 2101 4143 700 
 217.997 2559 4365 1254 
 220.497 157 4282 1778 
 216.492 2363 4270 1467 
 217.997 2257 4321 2174 
 217.997 2343 4365 1156 
 216.99 218 4163 880 
 217.499 2241 4059 905 
 219.995 1603 4006 366 
 216.492 2188 3928 1156 
 215.974 2306 4215 1871 
 218.497 2907 4298 1476 
 219.494 2554 4290 2229 
 217.499 2549 4221 2091 
 220.497 111 4608 1788 
 222.492 2746 4503 2474 
 218.497 2776 4403 2406 
 220.497 2480 4213 2130 
 221.988 2347 4624 2152 
 218.497 158 4555 2244 
 215.974 119 4560 2274 
 217.997 2360 4282 2211 
 219.995 2413 4349 2217 
 216.492 195 4640 2230 
 217.997 127 4370 2250 
 217.997 118 4480 2326 
 218.497 120 4536 2458 
 218.997 114 4610 2475 
 215.974 2370 4664 2475 
 216.99 2185 4549 2372 
 219.995 2055 4341 2348 
 219.494 2228 4282 1844 
 215.974 2209 4321 2256 
 218.497 2403 4453 1791 
 219.995 2157 4506 2352 
 218.497 2525 4635 2593 
 219.494 157 4705 2612 
 217.997 148 4688 2711 
 217.997 2500 4579 2674 
 221.494 115 4624 2693 
 216.99 115 4961 2809 
 130 4798 2908 
 423.995 166 4785 2967 
 218.997 132 4749 2952 
 222.492 176 4859 2987 
 221.494 174 4876 2807 
 218.497 182 4870 2930 
 218.997 2601 4855 2041 
 218.997 384 4955 2995 
 218.997 125 4808 2979 
 217.997 2036 4982 2982 
 220.497 2089 4901 2759 
 222.997 153 4694 2712 
 221.494 139 4662 2563 
 217.997 203 4518 2524 
 225.999 2517 4666 2437 
 219.494 13639 5370 2993 
 224.488 2339 5559 3279 
 219.995 137 5520 3464 
 224.488 2246 5616 3500 
 219.494 117 5672 3569 
 217.997 115 5686 3533 
 216.492 12407 5615 3547 
 220.497 2492 5560 3596 
 217.997 1106 5715 3669 
 216.99 130 5941 3661 
 217.499 2205 5914 3984 
 218.997 2392 5820 3841 
 217.997 122 5867 3806 
 219.494 2147 5869 3847 
 219.494 2015 6001 3957 
 219.494 2254 5958 4014 
 224.975 2152 5903 3988 
 216.99 2324 5997 3872 
 218.997 2321 5926 3902 
 219.494 2286 5932 3819 
 215.974 118 5891 3843 
 218.497 2187 5845 3911 
 216.99 2083 5906 3904 
 218.997 1904 6086 3871 
 218.497 2041 6136 4012 
 217.997 2304 6118 4079 
 219.995 2235 6044 4061 
 217.997 2346 6026 3914 
 218.497 2164 5826 3936 
 219.995 2203 5837 3765 
 221.494 2360 5732 3844 
 221.494 112 6042 3749 
 219.494 2038 6030 3811 
 219.995 1839 6320 3997 
 221.494 121 6521 4197 
 219.995 1871 6497 4645 
 218.997 2248 6345 4617 
 219.995 2466 6190 4338 
 218.497 2212 5879 4089 
 217.499 1840 5542 3749 
 216.99 2221 5380 3563 
 218.497 150 5259 3295 
 217.997 2059 5130 3175 
 219.995 134 5200 3112 
 218.997 121 4801 2988 
 221.494 2232 4917 2835 
 221.494 165 4877 2881 
 219.494 118 5088 2764 
 217.499 2344 5042 2791 
 217.997 2627 5014 2718 
 217.997 2735 4945 2652 
 216.99 2861 4979 2683 
 218.997 2582 4802 2487 
 217.997 2846 4786 2489 
 219.494 150 4863 2426 
