radius area area area 
 215.974 2364 4607 2400 
 216.492 2187 4314 2309 
 219.995 2034 4300 2262 
 219.494 2179 4220 1781 
 215.974 2146 4260 2170 
 218.497 2285 4386 1705 
 219.995 2156 4423 2254 
 219.494 2483 4606 2520 
 219.494 170 4651 2540 
 220.995 149 4615 2632 
 217.997 2501 4530 2587 
 217.499 125 4568 2609 
 216.99 119 4891 2739 
 219.494 134 4738 2804 
 423.995 136 4686 2874 
 218.997 128 4698 2827 
 222.492 179 4746 2834 
 221.988 182 4713 2720 
 217.997 189 4788 1356 
 219.494 2551 4762 1990 
 218.997 389 4871 2868 
 218.997 136 4745 2901 
 217.997 1953 4913 2876 
 219.995 114 4861 2692 
 223.485 158 4620 2678 
 221.988 127 4587 2510 
 217.997 199 4485 2468 
 226.497 122 4609 2388 
 219.494 8555 5329 2921 
 224.975 2310 5498 3231 
 224.488 1987 5490 3397 
 224.488 2130 5580 3452 
 219.494 119 5636 3513 
 218.497 120 5648 3491 
 215.974 112 5572 3507 
 220.497 2462 5491 3509 
 217.997 1090 5638 3573 
 216.99 129 5892 3596 
 217.499 2143 5872 3915 
 218.997 111 5752 3774 
 217.997 130 5773 3774 
 219.494 2150 5830 3780 
 219.494 1996 5975 3890 
 218.997 2227 5939 3952 
 224.975 2105 5876 3946 
 216.99 2326 5962 3822 
 218.997 2262 5903 3842 
 219.494 2276 5894 3782 
 215.974 124 5858 3807 
 218.497 117 5790 3868 
 216.99 17716 5855 3873 
 219.494 1889 6047 3809 
 218.497 2029 6126 3978 
 219.995 2339 6065 4047 
 219.995 1075 6010 4008 
 217.997 2386 6008 3878 
 218.497 2240 5777 3881 
 219.995 2234 5842 3711 
 2397 5684 3768 
 221.494 2203 5993 3702 
 219.494 2086 5988 3775 
 219.995 1857 6264 3950 
 221.494 114 6401 4084 
 219.995 1868 6296 4376 
 219.995 2187 6019 4239 
 222.492 112 5905 4000 
 218.497 2221 5641 3717 
 217.997 1830 5339 3480 
 216.99 2215 5199 3342 
 218.497 148 5085 3101 
 217.997 2004 4976 3022 
 219.995 138 5129 2978 
 218.997 2010 4699 2880 
 221.494 2105 4992 2755 
 221.988 169 4769 2773 
 219.494 123 5004 2652 
 2288 4993 2643 
 217.997 2589 4956 
 218.497 2654 4890 2593 
 216.99 2855 4938 2649 
 218.997 2595 4757 2435 
 217.997 2783 4755 2450 
 219.494 159 4830 2389 
 220.497 2415 4747 2423 
 216.99 113 4608 2181 
 218.497 2669 4440 2162 
 218.497 2621 4522 2051 
 218.497 115 4533 2043 
 220.497 2970 4553 2003 
 219.494 126 4523 2000 
 216.99 2772 4531 842 
 218.997 3097 4471 1789 
 218.497 124 4685 1441 
 217.997 172 4682 2092 
 220.995 2882 4596 2063 
 217.499 2689 4497 1946 
 218.997 143 4549 1034 
 216.99 322 4454 765 
 218.497 2680 4490 1240 
 216.99 2631 4657 1349 
 221.988 118 4550 687 
 216.99 188 4310 814 
 217.499 2671 4213 702 
 219.494 2197 4148 629 
 220.497 2351 4070 1016 
 219.494 2482 4183 734 
 217.499 2413 4067 565 
 219.995 2333 4359 845 
 218.997 2454 4486 685 
 218.997 252 4235 754 
 218.497 2203 4408 1351 
 217.997 2592 4241 972 
 224.488 2331 4359 1230 
 219.995 2409 4505 973 
 217.997 272 4256 2039 
 216.492 2423 4107 1241 
 221.494 2340 4408 1276 
 220.497 2215 4358 1174 
 218.997 2271 3992 762 
 219.995 1854 4186 687 
 219.494 115 4007 939 
 220.497 1921 4030 666 
 217.997 2360 4241 1164 
 220.995 157 4107 1164 
 216.99 2187 4051 1385 
 218.497 2071 4338 2019 
 217.997 2219 4253 1060 
 216.99 222 3994 763 
 217.499 2062 4123 861 
