radius area area area 
 219.494 2095 5891 3848 
 219.494 1929 6036 3986 
 219.494 2162 5942 4034 
 224.975 1991 5911 3978 
 216.99 2235 6020 3896 
 218.997 2204 5930 3906 
 219.494 2158 5948 3836 
 215.974 119 5891 3867 
 218.497 2171 5847 3905 
 216.99 2085 5933 3907 
 218.997 1885 6106 3877 
 218.497 1993 6181 4021 
 217.997 2273 6123 4093 
 219.995 1044 6061 4067 
 217.997 2344 6010 3918 
 218.497 2244 5855 3938 
 219.995 2304 5892 3793 
 221.494 2477 5747 3841 
 221.494 113 6055 3769 
 219.494 2265 5997 3825 
 219.995 2023 6305 4014 
 221.494 119 6533 4222 
 219.995 2087 6539 4674 
 218.997 2436 6408 4668 
 219.995 116 6260 4371 
 218.497 2539 5947 4137 
 217.499 2141 5558 3782 
 217.499 2565 5419 3603 
 218.497 147 5420 3316 
 217.997 132 5137 3191 
 219.995 124 5240 3112 
 218.997 206 4828 3017 
 220.995 2507 5085 2856 
 221.494 164 4868 2895 
 219.494 111 5106 2777 
 2526 5066 2817 
 217.499 2816 5002 2737 
 217.997 2818 4939 2641 
 216.492 3059 4993 2709 
 218.997 2741 4831 2513 
 217.997 2955 4793 2499 
 219.494 148 4856 2420 
 220.995 2493 4813 2458 
 216.99 2690 4629 2241 
 218.497 2690 4490 2244 
 218.497 2554 4620 2122 
 218.497 117 4583 1518 
 220.497 2877 4603 2082 
 219.494 122 4580 2034 
 216.99 2544 4612 902 
 219.995 2777 4600 2040 
 218.497 174 4751 1473 
 217.997 318 4723 2140 
 220.497 2614 4688 2152 
 216.99 2504 4552 2016 
 219.494 141 4597 1076 
 216.99 307 4498 821 
 218.497 2411 4591 1314 
 216.99 2364 4696 1421 
 221.988 119 4587 1174 
 216.99 197 4475 1117 
 216.99 2446 4276 774 
 219.494 1873 4360 668 
 220.497 2139 4213 1174 
 219.995 2177 4262 791 
 217.499 2077 4180 605 
 219.995 2036 4516 911 
 219.494 2250 4624 736 
 218.497 181 4216 811 
 218.497 2119 4572 1683 
 217.997 2444 4394 2177 
 223.986 2143 4579 1361 
 219.995 2386 4718 1811 
 217.997 283 4488 2255 
 216.492 2353 4279 1393 
 221.494 2369 4581 1378 
 220.497 2303 4541 1281 
 218.997 2268 4181 829 
 219.995 1911 4259 749 
 218.997 2132 4162 1051 
 220.497 1993 4175 715 
 217.997 2429 4365 1288 
 220.497 153 4336 1835 
 216.492 2233 4297 1488 
 218.497 2145 4340 2234 
 217.997 2273 4402 1166 
 216.99 216 4228 902 
 217.499 2162 4111 927 
 219.995 1626 4081 377 
 216.492 2219 3938 1174 
 215.974 2246 4418 1895 
 218.497 2898 4327 1497 
 219.494 2561 4261 2246 
 217.499 2646 4246 2117 
 220.497 115 4602 1810 
 221.988 2872 4518 2504 
 217.499 2964 4415 2440 
 220.497 2668 4203 2158 
 221.988 2559 4629 2144 
 218.497 152 4536 2287 
 216.492 121 4564 2294 
 217.997 2622 4267 2206 
 219.995 2535 4344 2248 
 215.974 194 4641 2235 
 217.997 128 4384 2250 
 217.997 113 4512 2326 
 218.497 117 4534 2457 
 218.997 115 4605 2495 
 215.974 2497 4676 2485 
 216.492 2352 4565 2397 
 220.497 2306 4370 2364 
 219.494 2292 4263 1851 
 216.492 2253 4345 2294 
 218.497 2376 4470 1808 
 219.494 2178 4518 2368 
 218.497 2523 4635 2599 
 219.494 158 4710 2630 
 217.499 154 4699 2715 
 217.997 2479 4606 2658 
 219.494 121 4656 2697 
 216.99 116 4802 1626 
 219.494 130 4859 2947 
 423.995 177 4779 2970 
 218.997 129 4791 2950 
 222.492 169 4844 2970 
 221.988 168 4820 2825 
 218.497 181 4912 1437 
 218.997 2645 4840 2966 
 218.997 387 4945 2984 
 218.497 125 4802 2987 
 218.497 1907 4988 2998 
 220.497 112 4930 2787 
 222.997 156 4675 2713 
 221.988 134 4674 2558 
 217.997 202 4543 2535 
 225.999 125 4652 2451 
 219.494 112 5392 3018 
 224.488 2134 5524 3283 
 219.995 1950 5527 3475 
 223.986 2085 5627 3507 
 219.494 118 5687 3564 
 217.997 115 5690 3544 
 215.974 2102 5629 3549 
 220.497 2394 5549 3625 
 217.499 117 5711 3658 
 216.99 139 5949 3675 
 217.499 2105 5889 3980 
 218.997 2234 5803 3845 
 217.997 122 5890 3812 
 219.494 2156 5898 3863 
 219.494 2007 6052 3983 
 218.997 2208 5973 4030 
 224.975 2148 5950 3988 
 216.99 2354 6001 3875 
 218.997 2359 5954 3876 
 219.494 2306 5943 3833 
 215.974 115 5925 3869 
 218.497 2186 5856 3911 
 216.99 2090 5904 3935 
 218.997 1951 6101 3881 
