radius area area area 
 219.995 2000 3516 465 
 220.497 2223 3598 623 
 216.99 2247 3537 544 
 217.499 2158 3419 403 
 220.497 2230 3510 685 
 218.497 2365 3629 542 
 217.997 284 3573 601 
 217.997 2193 3649 1173 
 218.497 2535 3654 674 
 219.995 2377 3629 1020 
 219.995 1895 3689 669 
 218.497 293 3619 657 
 216.99 12384 3577 1007 
 1233 3568 965 
 220.995 2443 3546 902 
 221.494 2019 3468 635 
 219.494 2066 3321 565 
 217.997 114 3347 791 
 219.995 2192 3487 384 
 217.997 118 3324 976 
 219.494 162 3457 932 
 216.99 2204 3546 985 
 217.499 2172 3643 976 
 217.997 2191 3415 899 
 228.475 210 3460 637 
 216.492 237 3407 468 
 217.997 2170 3383 894 
 215.974 2203 3631 457 
 217.997 2451 3679 1121 
 218.997 2486 3681 1219 
 216.99 2402 3603 1001 
 225.494 112 3735 1156 
 222.492 3183 4030 1492 
 217.499 2942 3868 1533 
 220.995 2575 3615 1054 
 220.995 2797 3781 1949 
 218.497 159 3913 1984 
 215.974 120 3815 2090 
 217.997 129 3803 932 
 219.995 2465 3790 2052 
 216.492 218 3753 1950 
 218.497 121 3830 1087 
 217.997 119 3956 2149 
 218.497 130 4031 2241 
 219.494 1285 2330 
 216.492 2488 3892 2294 
 216.492 2341 3695 2183 
 220.497 2248 3732 2082 
 217.499 2248 3728 1487 
 215.974 2177 3672 2059 
 218.497 2447 3827 1299 
 217.499 2351 3846 1873 
 217.997 2584 3960 2291 
 4009 2370 
 217.499 2451 4068 2480 
 217.997 2378 4052 2404 
 219.494 123 3998 2522 
 1500 4135 2465 
 218.997 126 4191 1740 
 421.995 122 4292 2774 
 216.99 113 4066 2562 
 221.494 137 3949 2474 
 217.499 2059 4009 2389 
 218.497 193 4092 1226 
 218.497 303 4144 1642 
 220.995 369 4315 2410 
 218.497 140 4239 2731 
 218.497 2136 4220 2672 
 219.494 1470 4307 2471 
 223.485 154 4105 2429 
 1984 4027 2366 
 218.497 203 3965 1273 
 220.995 2238 3947 2183 
 222.492 1714 4697 2752 
 221.494 2399 5002 3043 
 219.494 1802 5013 3103 
 220.497 2094 5086 3397 
 220.995 141 5121 
 216.492 127 5126 3356 
 216.99 116 5142 3326 
 218.997 2172 4980 3347 
 217.997 118 5090 3323 
 217.997 125 5419 3407 
 216.99 2095 5434 3688 
 217.997 2360 5297 3690 
 217.997 126 5299 3573 
 219.995 2085 5478 3615 
 218.997 2127 5604 3773 
 218.997 2166 5512 3775 
 225.494 2170 5417 3735 
 218.997 151 5364 3601 
 219.494 2368 5386 3657 
 218.997 2076 5467 3646 
 215.974 128 5444 3632 
 223.485 130 5357 3640 
 988 3653 
 219.494 2033 5468 3681 
 218.497 2206 5729 3799 
 217.499 2626 5639 3894 
 1212 5579 3899 
 220.497 2331 5487 3758 
 216.492 2300 5398 3716 
 219.995 2328 5288 3493 
 220.497 2482 5286 3548 
 219.995 2250 5246 3581 
 223.485 2280 5287 3502 
 219.995 1996 5546 3660 
 220.995 114 5612 3980 
 221.494 2012 5830 4216 
 218.497 2587 5517 4153 
 218.497 118 5310 3927 
 218.997 2416 5112 3524 
 217.499 2122 4818 3284 
 218.497 2174 4772 3140 
 218.997 2061 4543 2986 
 219.995 145 4602 2876 
 222.492 140 4535 2859 
 220.497 215 4245 2792 
 219.494 2249 4253 2579 
 218.497 163 4203 1256 
 217.499 2351 4314 2521 
 218.497 123 4158 2541 
 217.997 2294 4199 2488 
 218.497 2435 4165 2497 
 217.499 2511 4162 2506 
 218.497 2419 4102 2285 
 2609 4041 2310 
 219.494 161 4015 750 
 219.995 2332 4061 1343 
 216.99 112 3872 2136 
 218.497 2384 3754 2065 
 216.99 1271 3756 1978 
 218.997 2620 3792 1297 
 218.497 3058 3749 1901 
 219.494 122 3749 1864 
 218.497 2602 3776 809 
 218.997 2843 3752 1069 
