radius area area area 
 218.497 2710 4477 1254 
 217.499 2665 4655 1358 
 221.494 111 4570 1090 
 216.99 189 4275 824 
 217.499 2708 4229 714 
 219.494 2204 4155 622 
 220.497 2381 4075 1029 
 219.494 2568 4195 731 
 217.499 2512 4097 556 
 219.995 2408 4371 969 
 218.997 2582 4485 690 
 218.997 254 4178 741 
 218.497 2299 4420 1743 
 217.997 2685 4256 974 
 224.488 2391 4389 1224 
 219.995 2431 4535 986 
 217.997 275 4323 2055 
 216.492 2458 4116 1253 
 221.494 2343 4436 1277 
 220.995 2366 4380 1169 
 219.494 2375 4020 759 
 220.497 1929 4204 697 
 219.995 111 3995 940 
 220.497 1980 4218 665 
 218.497 2355 4247 1176 
 220.497 157 4143 1654 
 216.492 2184 4098 1391 
 217.997 2040 4180 2044 
 217.997 2170 4277 1064 
 217.499 222 4018 781 
 217.499 1997 4123 885 
 219.995 1587 3985 361 
 216.492 2065 3864 
 215.49 2112 4164 
 218.497 2782 4244 1100 
 219.494 2427 4249 2163 
 217.499 2381 4341 1670 
 220.497 116 4596 1765 
 222.492 2624 4452 2399 
 218.497 2735 4370 2359 
 220.497 2476 4161 2094 
 221.988 2331 4640 2104 
 218.497 153 2208 
 215.974 118 2246 
 217.997 2415 4493 2152 
 219.995 2384 4289 2179 
 216.492 201 4630 2149 
 217.997 125 4343 2197 
 217.997 115 4444 2298 
 218.497 120 4505 2404 
 219.494 4576 2441 
 215.974 4587 2406 
 216.492 4482 2306 
 219.995 2499 4320 2242 
 219.494 2310 4202 1802 
 216.492 2299 4283 2180 
 218.497 2328 4578 1707 
 219.995 2206 4419 2377 
 218.997 2511 4567 2529 
 219.494 160 4636 2563 
 221.988 140 4633 2634 
 217.997 2567 4521 2573 
 217.499 129 4566 2618 
 216.99 118 4716 1587 
 219.494 137 4756 2846 
 423.497 153 4711 2872 
 218.997 132 4720 2833 
 221.988 153 4768 2867 
 221.494 176 4733 2724 
 217.997 187 4826 1379 
 219.494 2625 2857 
 392 4884 2907 
 131 4725 2904 
 1873 4883 2908 
 218.497 112 4869 2679 
 222.997 158 4617 2625 
 221.494 127 4618 2503 
 217.997 196 4481 2477 
 225.999 168 4603 2390 
 219.494 8281 5350 2934 
 224.488 2029 5482 3249 
 223.986 1716 5473 3417 
 224.488 1907 5564 3457 
 219.494 115 5644 3544 
 217.997 2146 5664 3495 
 215.974 114 5593 3512 
 220.995 2254 5489 3536 
 217.997 1084 5652 3569 
 216.99 125 5900 3606 
 217.499 2078 5897 3906 
 218.997 116 5777 3794 
 217.997 128 5779 3765 
 219.494 2011 5816 3799 
 219.494 1864 5999 3883 
 219.494 2127 5924 3988 
 224.488 1959 5870 3953 
 216.99 2243 5980 3846 
 218.997 2214 5896 3865 
 219.494 2194 5900 3809 
 215.974 129 5847 3817 
 112 5812 3861 
 216.99 17637 5899 3873 
 218.997 2003 6048 3817 
 218.497 2121 6151 3995 
 219.995 2408 6076 4053 
 219.995 136 6013 4017 
 217.997 2557 6040 3884 
 218.497 2428 5817 3875 
 219.995 2498 5834 3724 
 2647 5686 3793 
 221.494 2620 5932 3706 
 219.494 2490 5855 3752 
 219.995 2089 6260 3951 
 221.494 115 6418 4109 
 219.995 2191 6311 4425 
 219.995 2477 6076 4315 
 222.492 2806 5944 4048 
 218.497 2529 5722 3756 
 217.499 2159 5346 3516 
 217.499 2532 5211 3370 
 218.497 143 5123 3123 
 217.997 2251 4973 3048 
 219.995 133 5134 2995 
 218.997 172 4897 2902 
 220.995 2318 4988 2764 
 221.494 164 5008 2790 
 219.494 128 5010 2656 
 217.499 2370 5004 2694 
 217.997 2588 4918 2653 
 217.997 2622 4894 2597 
 216.492 2815 4916 2660 
 218.997 2507 4776 2427 
 217.997 2697 4755 2473 
 219.494 154 4815 2396 
 220.995 2345 4766 2431 
 216.99 112 4587 2202 
 218.497 2567 4424 2166 
 218.997 2418 4544 2063 
 218.497 115 4546 2051 
 220.497 113 4561 2025 
 219.494 120 4543 1997 
 216.99 2487 4531 848 
 218.997 2735 4518 1802 
 218.497 241 4695 1112 
 217.997 167 4702 2086 
 220.995 2504 4643 2097 
 217.499 2364 4525 1965 
 218.997 142 4555 1049 
 216.99 316 4434 767 
 218.497 2528 4490 1259 
 216.99 2429 4655 1345 
 221.988 115 4534 1087 
 216.99 184 4344 828 
 217.499 2517 4208 714 
 219.995 2070 4153 624 
 220.497 2291 4074 919 
 219.494 2491 4219 732 
 217.499 2415 4095 570 
 219.995 2328 4359 854 
 219.494 2546 4485 683 
 218.997 247 4275 751 
 218.497 2348 4418 1573 
 218.497 2776 4255 980 
 224.488 2482 4349 1232 
 219.995 2547 4534 983 
 217.997 279 4355 838 
 216.492 2497 4124 1260 
 221.494 2452 4425 1274 
 220.995 2411 4350 1174 
 218.997 2481 3968 750 
 220.497 2119 4206 687 
 219.995 113 4011 939 
 220.497 2138 4041 663 
 218.497 2539 4255 1160 
 220.995 158 4120 1173 
 216.492 2315 4058 1397 
 217.997 2251 4200 2037 
 218.497 2294 4252 1073 
 216.99 224 4018 785 
 217.499 2212 4119 871 
 219.995 1577 3963 357 
 216.492 2111 3855 1119 
 215.49 2179 4165 729 
 218.497 2737 4231 1425 
 219.494 2404 4265 1310 
 217.499 2295 4182 1187 
 220.497 121 4599 1758 
 222.997 2544 4476 2409 
 218.497 2632 4379 2328 
 220.497 2338 4176 2098 
 221.988 2249 4606 2104 
 218.497 155 4510 2220 
 215.974 118 4524 2235 
 217.997 2220 4237 2148 
 219.995 2278 4289 2156 
 215.974 184 4641 2174 
 217.997 127 4353 2203 
 217.997 115 4438 2283 
 218.497 119 4522 2424 
 219.494 1963 4589 2449 
 215.974 2332 4644 2414 
 216.99 2213 4505 2303 
 219.995 2063 4289 2272 
 219.494 2182 4234 1781 
 215.974 2170 4287 2202 
 217.997 2266 4375 1716 
 2125 4402 2245 
 218.997 2437 4606 2534 
 219.494 163 4652 2540 
 221.988 154 4644 2639 
 217.997 2516 4549 2613 
 217.499 120 4564 2616 
 216.99 120 4871 2747 
 219.995 131 4787 2811 
 423.497 136 4712 2874 
 218.997 130 4671 2816 
 222.492 177 4748 2843 
 221.988 111 4802 2720 
 217.997 189 4773 2812 
 218.997 2640 4795 1989 
 218.997 396 4888 2898 
 218.497 129 4726 2893 
 218.497 2090 4942 2907 
 220.497 2173 4859 2692 
 222.997 157 4655 2652 
 221.494 127 4617 2508 
 217.997 196 4489 2457 
 225.999 165 4609 2384 
 219.494 8632 5342 2943 
 224.975 2323 5492 3237 
 224.488 2033 5480 3420 
 224.488 2151 5559 3443 
 219.494 116 5629 3519 
 217.997 120 5666 3478 
 215.974 17246 5595 3522 
 220.995 2382 5506 3526 
 217.997 114 5648 3596 
 216.99 125 5910 3617 
 217.499 2162 5875 3917 
 218.997 112 5753 3804 
 217.997 127 5770 3731 
 219.494 2118 5863 3783 
 219.494 1969 6002 3923 
 219.494 2226 5926 3997 
 224.975 2015 5873 3954 
 216.99 2248 5996 3837 
 218.997 2234 5912 3859 
 219.494 2140 5911 3810 
 215.974 122 5851 3817 
 218.497 2186 5825 3862 
 216.99 17730 5880 3852 
 218.997 1811 6050 3819 
 218.497 1937 6114 3995 
 219.995 2255 6083 4038 
 219.995 977 6017 4024 
 217.997 2271 5998 3878 
 218.497 2166 5821 3892 
 219.995 2204 5840 3742 
 221.988 2344 5706 3783 
 221.494 2250 6000 3709 
 219.494 2122 5948 3770 
 219.995 1816 6279 3946 
 221.494 112 6439 4113 
 219.995 1964 6321 4432 
 219.995 2193 6076 4302 
 221.988 2550 5952 4048 
 218.497 2359 5724 3789 
 217.499 1991 5348 3519 
 216.99 2457 5288 3361 
 218.497 158 5117 3121 
 217.997 2197 4966 3045 
 219.995 132 5144 2990 
 218.997 199 4755 2920 
 221.494 2375 4803 2775 
 221.494 173 4783 2796 
 219.494 121 4983 2658 
 217.499 2477 4974 2704 
 217.997 2739 4957 2654 
 218.497 2807 4920 2585 
 216.492 3012 4951 2652 
 218.997 2662 4763 2446 
 217.997 2982 4757 2455 
 219.494 159 4852 2383 
 220.497 2579 4762 2418 
 216.99 117 4601 2196 
 218.497 2762 4440 2165 
 218.497 2637 4550 2060 
 218.497 121 4537 2039 
 220.497 2917 4556 2024 
 219.494 123 4525 1994 
 216.99 2637 4529 858 
 218.497 2943 4479 1805 
 218.497 157 4701 1110 
 217.997 360 4685 2090 
 219.494 2655 4642 2088 
 217.499 2587 4527 1984 
 218.997 141 4559 938 
 216.99 308 4413 772 
 218.497 2472 4498 1252 
 216.99 2460 4652 1356 
 221.494 113 4515 1105 
 216.99 185 4341 826 
 217.997 2447 4221 417 
 219.494 1907 4272 632 
 220.497 2225 4087 917 
 219.494 2236 4165 747 
 217.499 2166 4199 569 
 219.995 2095 4385 818 
 219.494 2272 4500 691 
 218.997 191 4273 745 
 218.497 2123 4434 1738 
 217.997 2419 4267 974 
 224.488 2191 4410 1236 
 219.995 2295 4521 979 
 217.997 282 4338 838 
 216.492 2294 4131 1253 
 221.494 2306 4408 1273 
 220.497 2230 4374 1182 
 218.997 2225 3995 752 
 219.995 1855 4187 682 
 219.995 2126 4005 949 
 220.497 1895 4033 661 
 218.497 2363 4242 1174 
 220.497 164 4151 1156 
 216.492 2223 4153 1371 
 217.997 2101 4188 2045 
 217.997 2216 4258 1064 
 216.99 230 4011 774 
 217.499 2100 4113 867 
 219.995 1582 3906 351 
 216.492 2137 3876 1111 
 215.49 2276 4163 733 
 218.497 2861 4254 1423 
 219.494 2516 4227 1311 
 217.499 2597 4189 1673 
 220.497 114 4605 1766 
 222.492 2821 4484 2422 
 217.997 2940 4370 2355 
 220.497 2661 4120 2095 
 221.988 2541 4619 2097 
 218.497 154 4486 2224 
 215.974 118 4496 2253 
 217.997 2612 4244 2148 
 219.995 2586 4302 2185 
 216.492 212 4603 2162 
 217.997 124 4344 2202 
 217.997 2453 4439 2292 
 218.497 127 4505 2449 
 219.494 2118 4573 2447 
 215.974 2513 4572 2419 
 216.492 2372 4492 2302 
 219.995 2229 4300 2273 
 219.494 2350 4200 1792 
 216.492 2330 4285 2193 
 218.497 2396 4366 1720 
 219.995 2201 4399 2252 
 218.997 2484 4711 2525 
 219.494 163 4644 2561 
 221.494 152 4637 2640 
 217.997 2457 4533 2594 
